instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8,algorithm_9,algorithm_10
instance_8,4867.31,4163.47,2437.78,3426.64,4588.64,1359.62,3443.56,1157.01,1530.34,894.192
instance_1790,50000.0,50000.0,817.38,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_540,55.324,15.396,9.964,39.22,5.928,40.004,52.632,14.184,7.196,34.936
instance_1170,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,3775.13,50000.0,3087.42
instance_1393,261.028,192.096,100.92,34.376,29.192,439.428,61.384,81.904,140.904,82.728
instance_1006,328.968,218.044,32.912,72.564,40.892,111.368,62.476,32.988,60.564,31.492
instance_1421,2.016,1.116,1.672,1.532,2.06,3.248,8.46,1.62,6.82,1.776
instance_199,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1155,4.42,2.86,2.9,5.088,0.62,19.204,6.056,7.6,1.444,2.72
instance_747,0.74,0.744,1.052,0.976,0.804,1.636,1.048,1.312,0.644,0.644
instance_764,1.436,1.884,3.328,2.944,3.34,6.952,3.608,3.804,2.104,3.304
instance_720,50000.0,50000.0,4176.52,50000.0,50000.0,4601.39,4039.41,50000.0,1660.39,3873.66
instance_67,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1937,13.556,18.408,13.856,12.428,11.696,40.744,14.148,16.892,12.592,14.388
instance_1802,50000.0,1023.22,442.868,3582.5,392.82,2316.08,0.42,2634.08,372.044,314.852
instance_1807,2822.38,155.852,65.036,509.068,46.312,140.716,2.836,544.408,58.66,71.464
instance_385,0.52,0.072,3.084,3.436,3.868,2.804,7.016,3.208,0.06,3.292
instance_1468,5.472,2.2,0.692,1.04,0.848,11.044,1.672,5.16,10.284,5.264
instance_112,2384.74,50000.0,1454.96,2088.82,50000.0,50000.0,4443.59,3924.45,1584.74,3269.0
instance_1866,1608.86,1817.64,933.184,2788.11,1560.7,3386.88,896.98,1121.76,50000.0,898.072
instance_957,2017.33,28.524,95.24,719.892,66.9,168.688,40.184,971.084,44.02,66.424
instance_495,2875.68,1254.15,1395.73,866.42,1239.07,1385.57,2724.36,870.636,50000.0,1404.66
instance_1882,208.208,486.608,59.54,109.94,248.324,143.06,67.916,55.228,111.164,93.1
instance_861,9.272,7.888,8.792,11.452,7.88,14.136,9.96,12.724,12.064,8.892
instance_170,84.748,116.328,83.296,88.428,244.14,512.104,109.86,186.452,691.824,252.464
instance_1130,50000.0,264.556,232.968,2835.73,245.344,187.08,201.172,2546.5,131.62,162.0
instance_820,2725.25,532.844,165.6,1008.04,70.648,427.128,50.356,2577.78,17.9,77.956
instance_399,375.132,50000.0,50000.0,3935.84,50000.0,50000.0,50000.0,50000.0,954.972,50000.0
instance_493,1429.88,556.852,619.532,469.46,597.716,747.128,908.016,497.596,3111.99,648.884
instance_631,2169.7,678.088,381.632,604.244,293.264,643.616,245.14,697.496,381.64,268.876
instance_1069,121.972,29.712,8.304,8.996,9.3,14.036,25.696,7.22,13.724,7.872
instance_264,3693.8,611.82,193.004,1431.81,367.88,1353.81,580.676,1120.49,724.996,392.272
instance_11,4672.59,50000.0,2746.56,50000.0,3439.64,2885.33,3689.85,2869.88,50000.0,2050.48
instance_915,1024.75,410.68,426.176,283.712,696.212,553.804,1104.78,467.844,2019.12,292.36
instance_442,336.124,1974.99,703.848,882.28,2004.61,244.14,440.728,216.476,1163.36,176.732
instance_210,50000.0,50000.0,2809.62,3587.95,3852.26,50000.0,50000.0,3103.62,50000.0,3282.18
instance_1628,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_783,0.892,0.672,0.288,0.756,0.1,0.524,1.084,0.364,0.644,0.112
instance_964,59.716,6.444,151.424,2581.68,5.832,21.04,2.776,2424.48,2.348,9.844
instance_1539,0.144,0.6,0.952,1.252,1.424,0.708,2.62,1.116,0.944,1.016
instance_1365,2.788,2.364,0.792,0.524,0.524,4.12,11.844,0.552,0.364,0.588
instance_124,0.008,0.008,0.008,0.012,0.012,0.024,0.068,0.012,0.044,0.008
instance_1966,50000.0,991.908,880.424,2977.96,684.036,414.928,468.404,2882.38,212.716,974.808
instance_1413,1255.6,484.968,61.504,95.74,42.26,124.348,45.964,135.676,74.992,80.564
instance_107,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1352,13.48,7.292,1.396,1.244,1.108,21.236,8.752,1.22,0.612,1.252
instance_1566,81.92,40.64,220.108,89.58,146.536,27.168,4.976,135.112,233.064,72.2
instance_1124,36.668,46.66,59.964,2595.72,142.42,14.336,75.736,42.468,58.112,41.624
instance_862,140.556,56.012,106.844,77.788,76.452,84.52,123.864,82.02,94.86,97.392
instance_1357,0.964,2.576,1.208,1.06,1.096,12.62,8.396,1.184,0.604,1.224
instance_132,2417.36,2061.19,1799.12,566.544,50000.0,850.596,50000.0,89.592,50000.0,363.428
instance_1119,266.812,30.352,120.124,2774.39,123.928,18.824,133.292,87.22,118.468,88.748
instance_1506,3768.15,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_795,127.656,28.684,18.064,50000.0,53.008,207.528,18.736,2525.16,37.512,36.94
instance_1186,0.001,0.001,0.001,0.001,0.001,0.004,0.012,0.001,0.001,0.001
instance_1157,5.852,34.56,2.648,27.94,19.244,44.34,5.96,1.124,88.972,53.964
instance_160,50000.0,50000.0,1323.23,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1167,50000.0,50000.0,50000.0,397.32,1063.68,50000.0,50000.0,3162.59,50000.0,50000.0
instance_683,282.676,543.848,21.584,175.22,119.98,368.84,348.064,142.764,2064.79,2133.87
instance_907,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_562,175.32,243.092,327.824,462.984,227.616,331.8,258.652,371.716,377.864,180.324
instance_929,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_7,50000.0,1793.98,3671.11,50000.0,3582.41,50000.0,2078.76,4023.21,1354.33,3204.92
instance_465,957.948,50000.0,50000.0,50000.0,50000.0,642.572,50000.0,3376.04,50000.0,4609.27
instance_231,50000.0,3539.62,2838.13,3001.81,3411.44,2158.18,1721.42,2635.31,2966.28,2794.56
instance_1631,0.048,0.056,0.004,0.012,0.004,0.028,0.056,0.008,0.012,0.008
instance_252,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1776,50000.0,50000.0,2570.82,50000.0,4283.39,3231.59,50000.0,1137.51,50000.0,1933.97
instance_875,19.84,27.624,32.868,31.004,31.852,27.788,36.46,32.212,24.42,32.696
instance_925,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1527,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1122,7.816,7.108,47.824,51.26,58.468,24.852,48.016,50.668,28.6,49.748
instance_1324,512.768,215.788,138.376,349.316,224.316,93.196,316.788,107.056,194.652,130.248
instance_1201,0.008,0.008,0.032,0.032,0.044,0.048,50000.0,0.032,50000.0,0.036
instance_253,1257.42,50000.0,50000.0,3062.1,985.404,1633.88,1513.2,794.696,845.3,324.976
instance_647,148.592,80.12,15.144,25.076,14.164,50000.0,13.012,20.6,15.488,17.48
instance_291,16.932,14.56,23.088,16.084,15.64,16.736,43.38,15.0,35.32,23.208
instance_1596,0.428,0.276,1.64,0.876,0.572,0.936,2.356,1.9,7.492,1.8
instance_1909,396.584,224.18,984.676,171.596,50000.0,312.26,232.604,442.612,2613.36,421.276
instance_409,2668.66,50000.0,50000.0,2379.22,50000.0,50000.0,50000.0,2059.77,50000.0,50000.0
instance_658,104.004,76.808,39.776,46.788,22.064,50000.0,24.384,96.0,44.844,63.94
instance_1098,4572.18,50000.0,2073.96,368.476,3622.92,1005.94,50000.0,345.076,50000.0,1237.32
instance_2000,3.096,2.74,7.552,3.776,3.224,50000.0,2.288,4.428,7.732,5.012
instance_75,7.048,5.116,6.884,9.36,6.312,53.604,11.284,4.772,9.244,5.512
instance_73,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_880,8.124,7.488,8.308,10.264,6.54,14.496,8.848,12.668,11.376,8.848
instance_626,100.608,42.576,30.024,22.476,20.384,43.068,25.916,25.84,80.604,30.78
instance_1902,50000.0,50000.0,2030.3,617.984,50000.0,50000.0,1633.95,50000.0,50000.0,50000.0
instance_1820,4.804,52.236,10.752,26.32,18.868,17.924,22.692,16.452,516.084,7.992
instance_839,188.36,24.732,11.864,20.988,38.696,41.304,54.288,50000.0,50000.0,21.788
instance_1147,50000.0,76.068,71.396,2756.88,105.268,87.464,70.992,2510.75,43.22,34.712
instance_962,4910.38,621.292,535.824,50000.0,206.568,1128.18,192.944,3161.74,184.84,222.576
instance_1771,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,2027.42,50000.0,3671.38
instance_1007,63.532,278.628,26.908,88.976,21.412,58.476,69.24,17.488,60.34,22.956
instance_698,237.428,575.648,287.828,125.4,362.408,63.956,0.012,91.704,64.396,200.22
instance_1501,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_756,131.124,41.992,31.252,134.832,46.784,72.264,52.26,131.052,43.844,32.44
instance_865,1484.88,207.04,352.676,163.416,213.112,104.288,139.732,217.34,47.404,70.328
instance_828,157.352,144.04,25.676,63.736,25.48,41.552,23.252,64.4,65.724,32.08
instance_1595,11.344,8.108,5.308,7.0,5.128,10.38,388.768,6.908,50000.0,6.38
instance_257,2331.53,571.708,324.344,778.032,427.864,191.556,292.42,424.808,190.588,433.716
instance_468,0.048,0.036,0.04,0.056,0.04,0.124,0.28,0.068,0.08,0.048
instance_1225,0.044,0.024,50000.0,0.048,0.052,0.052,0.276,0.064,50000.0,0.06
instance_1495,17.088,39.8,21.004,13.948,21.48,24.18,1.164,21.396,19.464,22.032
instance_121,36.364,50000.0,354.544,813.836,50000.0,1532.23,4352.96,281.808,50000.0,447.88
instance_869,171.48,52.22,29.72,189.116,44.1,66.868,45.588,162.04,47.736,32.604
instance_1955,15.0,13.488,5.108,7.068,3.188,50000.0,4.056,8.26,7.672,5.348
instance_1479,257.92,98.656,80.992,64.116,46.084,152.832,48.896,168.288,34.268,83.684
instance_1437,1003.57,665.348,30.052,102.664,204.152,219.348,111.464,97.132,739.696,78.376
instance_1529,11.572,25.64,44.376,6.228,7.732,3.824,19.012,46.812,7.808,5.18
instance_525,7.42,1.344,0.536,0.628,0.828,3.408,2.352,0.284,3.456,0.28
instance_829,1041.23,50000.0,2640.9,691.316,50000.0,1043.66,0.008,662.1,50000.0,1167.59
instance_211,3501.16,3352.34,3219.14,3082.93,2928.89,3282.96,3645.21,3380.82,50000.0,2921.15
instance_355,669.512,1553.74,511.584,1237.62,1067.06,968.452,745.68,520.484,772.64,309.356
instance_1611,0.208,0.244,0.6,0.58,0.64,0.66,1.448,0.608,0.108,0.556
instance_1009,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_976,50000.0,50000.0,50000.0,50000.0,4657.43,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1723,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1270,0.004,0.001,0.008,0.008,0.008,0.016,0.056,0.008,0.004,0.008
instance_1253,0.192,0.14,0.048,0.528,0.14,0.344,0.324,0.072,50000.0,0.108
instance_1115,33.724,19.668,103.952,123.808,102.176,34.324,143.048,90.788,161.472,97.244
instance_816,50000.0,947.628,179.648,2890.6,516.632,68.42,233.264,2535.8,63.724,106.424
instance_1372,2.98,1.476,3.524,1.196,1.34,3.708,4.036,3.428,0.252,3.496
instance_4,3707.06,1368.43,1191.54,3796.83,1518.67,1374.42,1072.69,3171.58,878.536,942.164
instance_1511,29.892,29.256,12.936,37.516,8.86,21.696,10.132,10.116,48.948,11.392
instance_426,259.24,732.86,1459.0,2391.17,184.444,229.52,299.752,1555.49,50000.0,89.676
instance_824,435.352,295.26,542.888,306.292,523.476,161.384,502.076,371.788,1121.71,446.016
instance_1471,8.264,6.348,2.136,8.904,1.784,17.208,5.932,5.628,10.364,5.204
instance_292,19.624,22.808,31.204,9.008,5.732,4.828,56.812,17.58,26.984,11.012
instance_537,50000.0,1263.72,627.0,640.856,1243.82,509.912,1083.84,169.156,50000.0,229.06
instance_1737,418.66,50000.0,110.608,50000.0,50000.0,50000.0,50000.0,463.368,50000.0,50000.0
instance_1175,0.001,0.001,0.001,0.001,0.001,0.004,0.012,0.001,50000.0,0.001
instance_510,0.012,0.012,0.008,0.012,0.012,0.024,0.088,0.008,0.024,0.008
instance_1303,37.66,58.96,16.668,42.12,14.88,73.312,111.908,14.952,37.144,28.168
instance_1083,1221.46,50000.0,1957.1,449.864,3594.0,1107.36,50000.0,425.82,50000.0,1442.44
instance_1077,4253.2,50000.0,1648.62,692.892,3046.82,50000.0,50000.0,365.54,50000.0,875.912
instance_52,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,3151.68,50000.0,50000.0
instance_240,50000.0,50000.0,50000.0,4440.49,3647.88,4232.81,3008.1,50000.0,3520.26,2852.92
instance_1286,0.004,0.004,0.012,0.012,0.016,0.02,0.06,0.012,0.004,0.012
instance_743,1984.13,999.676,629.876,399.56,908.084,863.564,1274.98,331.456,2261.34,520.324
instance_827,79.516,59.684,15.604,28.912,15.908,30.344,13.58,28.572,35.716,17.784
instance_554,50000.0,50000.0,759.852,269.948,234.36,2880.32,824.312,685.632,50000.0,2750.08
instance_228,0.472,0.364,1.524,0.432,0.556,0.684,1.756,1.46,1.028,1.52
instance_92,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1089,11.36,50.324,25.084,9.22,10.432,22.468,15.936,11.048,115.724,20.196
instance_36,50000.0,4402.04,3606.73,50000.0,3323.46,50000.0,3689.52,4365.87,761.5,2960.24
instance_1011,91.504,103.492,20.0,70.888,20.84,61.392,15.26,37.016,86.532,21.624
instance_1111,18.792,15.54,107.088,83.568,96.824,15.664,148.108,83.968,120.376,81.896
instance_371,412.864,475.0,655.54,50000.0,2549.32,1938.75,1129.88,213.004,1373.26,470.6
instance_1162,1044.11,233.044,68.204,139.568,584.176,152.984,216.824,364.452,24.792,31.2
instance_774,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1052,159.984,136.708,42.552,252.112,56.952,151.376,158.476,122.14,95.456,139.452
instance_1849,1707.02,950.832,327.308,1183.64,507.644,533.792,457.016,450.152,669.892,406.928
instance_430,50000.0,50000.0,50000.0,1645.35,50000.0,50000.0,50000.0,1566.48,50000.0,3518.98
instance_336,1497.73,213.908,247.228,310.24,244.032,312.372,248.8,267.168,102.244,236.96
instance_265,1508.39,416.14,823.068,180.532,1123.63,398.88,267.164,490.904,1577.25,398.86
instance_205,24.32,30.74,5.936,18.844,30.0,53.596,39.352,11.008,67.488,6.78
instance_734,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1786,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,3549.24,50000.0,50000.0
instance_1169,50000.0,121.772,50000.0,50000.0,50000.0,50000.0,871.984,142.028,50000.0,50000.0
instance_963,50000.0,2845.66,50000.0,50000.0,1898.04,50000.0,3275.13,50000.0,50000.0,50000.0
instance_982,301.356,228.684,62.384,218.32,82.68,165.904,69.452,90.6,116.008,83.436
instance_30,50000.0,3214.52,4042.07,1709.0,50000.0,4767.32,50000.0,1388.78,50000.0,3104.79
instance_386,1.096,0.136,10.252,10.656,13.288,4.112,20.484,11.452,0.104,11.692
instance_1353,215.036,124.664,0.492,0.46,0.464,11.904,3.712,0.464,0.252,0.492
instance_682,74.304,74.644,27.196,26.02,19.116,50000.0,16.768,31.888,36.632,20.608
instance_1900,1855.18,988.892,406.26,225.536,256.86,375.82,270.644,215.128,205.824,46.016
instance_973,75.06,21.504,17.0,2527.87,7.876,74.332,11.796,2496.29,19.952,31.704
instance_867,50000.0,620.944,447.744,3789.2,602.168,252.028,265.456,2636.55,189.488,280.824
instance_709,96.476,66.168,38.136,138.316,55.492,124.884,47.564,64.076,83.604,39.892
instance_329,1502.86,2824.73,379.792,2887.95,233.208,951.368,8.996,2729.85,5.28,319.892
instance_608,157.0,242.608,92.896,256.456,84.964,196.38,133.556,26.62,229.472,76.104
instance_1764,1093.28,50000.0,2815.12,2533.37,50000.0,3103.17,50000.0,1284.53,50000.0,2393.86
instance_705,2204.74,319.656,696.824,2551.74,176.06,371.004,226.076,2643.87,195.272,377.936
instance_372,1810.24,2115.02,1083.47,600.984,2222.36,1955.2,1906.77,67.908,4589.58,46.064
instance_407,50000.0,50000.0,50000.0,1003.5,50000.0,4444.16,50000.0,1040.66,50000.0,2398.27
instance_748,153.632,62.776,87.516,62.548,65.232,76.792,112.932,69.92,96.924,92.832
instance_1729,835.084,449.172,383.064,434.812,377.26,404.66,729.172,472.536,2374.22,561.828
instance_968,50000.0,3366.7,4396.89,50000.0,2094.59,50000.0,4363.48,50000.0,3615.76,3053.38
instance_1997,7.6,7.704,7.868,7.68,5.604,9.872,12.888,8.252,15.14,8.556
instance_1770,50000.0,50000.0,4197.8,2724.81,50000.0,50000.0,50000.0,1565.45,50000.0,2937.45
instance_1747,2669.66,50000.0,50000.0,50000.0,50000.0,623.396,50000.0,50000.0,50000.0,50000.0
instance_1599,50000.0,2426.53,1271.83,50000.0,943.5,50000.0,736.192,3497.43,376.892,1344.13
instance_589,502.228,432.216,581.24,750.776,4540.48,350.248,3302.94,474.192,50000.0,4321.11
instance_1585,491.008,50000.0,597.368,435.344,50000.0,769.804,50000.0,445.62,50000.0,873.764
instance_521,6.688,1.444,12.528,6.32,6.616,9.836,7.936,3.88,8.256,5.396
instance_1254,0.328,50000.0,0.252,0.444,0.244,0.736,0.6,0.72,0.94,0.336
instance_141,0.052,0.008,0.012,0.016,0.028,0.032,0.072,0.012,0.008,0.012
instance_951,50000.0,184.688,273.02,50000.0,850.876,587.164,375.512,3808.89,74.928,310.276
instance_1121,20.788,12.072,138.48,2762.22,53.424,134.776,48.064,41.316,53.224,43.084
instance_1941,92.056,90.572,65.528,148.204,55.816,112.168,100.464,77.932,73.712,55.352
instance_930,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1787,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,2763.54,50000.0,3174.4
instance_1486,0.848,1.084,0.16,0.324,0.168,0.52,0.276,0.116,0.472,0.132
instance_822,40.716,12.668,10.54,12.1,5.688,13.984,8.752,13.612,6.116,9.84
instance_1215,0.008,0.012,0.076,0.08,0.148,0.068,0.244,0.076,50000.0,0.076
instance_996,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1564,10.872,64.3,4.184,10.256,15.456,85.404,10.688,3.868,32.992,3.836
instance_1648,466.18,173.06,172.176,121.28,168.42,262.752,228.436,108.52,463.516,210.252
instance_1429,138.052,99.304,17.888,47.124,13.608,57.912,146.636,21.7,26.836,20.816
instance_64,16.656,9.28,67.452,40.96,22.32,37.736,121.244,63.916,47.82,62.436
instance_325,50000.0,1002.78,388.692,3824.59,471.648,1812.81,0.372,2690.35,320.968,314.744
instance_1813,24.556,211.988,75.844,46.204,22.084,110.772,221.88,100.62,182.164,62.252
instance_1952,4.912,0.892,5.18,4.004,2.308,50000.0,6.076,4.504,6.692,4.76
instance_109,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_239,50000.0,2165.51,852.28,1160.5,862.62,2128.47,803.824,920.3,866.432,817.296
instance_1760,50000.0,1200.81,603.044,231.504,499.552,772.4,940.296,1318.45,708.528,584.096
instance_799,0.28,0.176,0.432,0.708,0.38,1.052,0.36,0.176,0.256,0.172
instance_1508,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_489,844.788,426.696,361.788,263.836,376.684,451.288,685.04,303.896,1263.07,421.888
instance_1166,917.36,50000.0,50000.0,1702.57,2871.04,635.964,50000.0,4510.39,50000.0,50000.0
instance_1142,50000.0,366.48,492.292,4415.79,619.128,742.656,509.292,2639.69,247.252,390.348
instance_102,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_830,2732.63,50000.0,3878.88,1649.82,50000.0,959.284,0.012,929.624,50000.0,2153.62
instance_1494,22.344,14.08,11.224,12.94,12.352,38.232,17.528,21.04,15.284,13.492
instance_1239,0.016,0.008,50000.0,0.028,0.016,0.032,0.212,0.02,50000.0,0.02
instance_1932,45.532,13.812,30.692,46.88,11.372,77.68,13.268,93.74,19.136,44.792
instance_1671,50000.0,50000.0,50000.0,50000.0,50000.0,3564.75,50000.0,50000.0,50000.0,50000.0
instance_1651,431.592,156.632,163.408,116.56,163.74,220.596,214.316,104.472,505.86,152.552
instance_284,50000.0,716.876,776.376,1014.02,601.464,1783.1,1215.22,560.468,1865.45,294.216
instance_247,57.948,13.56,22.38,16.876,13.268,43.172,10.632,14.16,28.544,10.752
instance_1138,2201.41,31.936,40.368,65.884,24.32,46.524,33.216,2486.3,18.764,15.804
instance_746,60.956,465.176,65.308,500.816,136.104,649.728,549.788,935.268,237.164,175.296
instance_364,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_256,953.588,589.648,394.092,1211.81,265.064,679.744,563.472,78.696,1830.0,632.484
instance_461,991.64,688.54,615.776,403.7,792.292,377.996,698.728,304.372,1647.79,147.98
instance_1812,89.82,259.064,93.588,110.976,25.648,224.172,216.424,69.88,226.376,115.316
instance_1016,85.072,55.508,26.348,74.748,35.852,128.888,21.34,37.772,83.72,30.304
instance_1894,98.48,116.816,40.484,72.536,40.852,197.212,63.928,79.584,72.276,64.636
instance_1775,50000.0,50000.0,2683.81,50000.0,4137.95,4092.22,50000.0,1352.74,50000.0,2619.97
instance_853,62.432,6.948,10.644,21.04,9.192,16.72,9.432,58.824,8.496,13.836
instance_1441,92.936,28.524,18.5,30.312,16.24,33.468,165.924,37.424,12.952,23.196
instance_1544,25.344,7.564,18.428,10.34,5.88,22.272,12.78,12.688,8.456,7.884
instance_1562,0.6,0.244,1.884,0.544,0.492,1.188,1.468,2.004,1.608,1.98
instance_950,305.812,35.948,166.984,3536.13,61.964,996.588,23.188,2631.88,59.032,101.292
instance_1438,37.732,26.396,8.16,20.1,11.268,24.236,54.116,20.0,7.048,11.584
instance_1772,50000.0,50000.0,50000.0,3643.52,50000.0,50000.0,50000.0,1708.89,50000.0,3312.59
instance_1744,1047.42,50000.0,11.596,50000.0,50000.0,50000.0,50000.0,630.508,50000.0,1310.56
instance_1310,3.108,2.384,5.108,3.08,2.288,2.592,3.408,4.644,3.84,4.712
instance_1278,0.016,0.016,0.048,0.232,0.052,0.072,0.316,0.048,0.012,0.048
instance_680,176.18,177.84,44.712,64.928,28.244,50000.0,31.596,96.612,55.292,48.224
instance_761,32.652,18.448,27.516,21.32,19.62,38.096,29.108,29.356,34.524,27.996
instance_1409,36.756,40.308,45.264,34.528,50.296,64.736,88.024,33.696,152.32,55.54
instance_786,0.028,0.052,0.072,0.02,0.02,0.048,0.304,0.032,0.108,0.032
instance_1392,345.388,114.48,93.488,130.848,54.992,201.388,50.184,142.348,33.7,116.18
instance_1573,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_225,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_359,670.432,425.052,124.016,669.744,273.064,208.708,190.516,340.124,231.636,245.436
instance_1125,14.256,8.976,42.672,2664.68,49.224,18.348,50.88,61.224,28.968,50.084
instance_1199,0.004,0.004,0.016,0.016,0.024,0.024,0.104,0.016,50000.0,0.016
instance_1773,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,3766.55
instance_41,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,2769.27,50000.0,4104.81,50000.0
instance_1834,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1877,0.568,0.072,3.368,3.28,50000.0,2.832,7.032,3.068,0.056,3.268
instance_1956,1.996,2.508,2.872,1.828,1.624,50000.0,4.032,3.328,6.324,3.288
instance_486,390.308,214.06,199.768,202.204,201.264,301.824,336.108,192.528,964.056,240.196
instance_1964,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,1659.35,50000.0
instance_1730,1026.75,490.88,473.164,470.568,402.388,548.808,767.916,467.264,2713.76,602.84
instance_952,360.772,7.504,137.704,3024.8,31.34,81.408,15.512,2490.83,6.176,30.764
instance_1641,25.1,8.104,12.64,29.556,12.596,41.328,10.32,15.572,24.764,15.224
instance_361,3148.08,50000.0,50000.0,50000.0,50000.0,4090.74,2309.61,50000.0,50000.0,50000.0
instance_846,9.664,7.788,9.512,11.968,7.708,13.9,10.764,14.408,11.38,9.66
instance_656,7.324,2.52,9.212,7.892,6.388,50000.0,8.112,8.428,13.16,8.56
instance_422,3971.02,50000.0,1698.2,692.576,50000.0,2387.4,50000.0,912.824,50000.0,2755.2
instance_1696,50000.0,50000.0,865.876,50000.0,354.848,50000.0,1096.46,2680.46,50000.0,1137.72
instance_1686,50000.0,305.828,111.316,2635.12,72.388,555.732,88.58,2618.76,89.152,105.792
instance_276,50000.0,1497.41,715.1,1866.19,639.768,2353.36,1654.32,833.656,1707.87,721.992
instance_643,50000.0,726.084,141.064,276.172,85.404,50000.0,92.632,1249.67,118.64,246.572
instance_670,125.0,63.376,35.512,21.632,16.72,50000.0,21.824,78.436,26.368,59.036
instance_1644,0.016,0.008,0.008,0.008,0.008,0.016,0.016,0.008,0.02,0.008
instance_358,1021.04,619.892,577.54,892.284,424.996,171.7,233.184,589.772,181.56,460.492
instance_944,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_226,2.744,1.032,12.46,11.82,12.268,4.02,13.264,12.736,0.864,13.06
instance_1809,50000.0,130.12,187.108,3521.01,207.376,127.3,211.676,2454.75,100.248,177.764
instance_635,17.02,16.208,8.764,9.136,5.756,50000.0,10.368,11.372,14.136,11.292
instance_599,16.204,83.608,38.24,40.756,30.596,62.532,30.892,52.828,7.836,18.532
instance_1165,575.36,50000.0,3094.49,1495.73,1957.83,1335.1,99.24,1087.73,50000.0,941.428
instance_1249,0.228,0.196,0.212,0.604,0.2,0.9,1.512,0.132,50000.0,0.132
instance_402,50000.0,50000.0,3148.16,1920.98,4941.3,3470.6,50000.0,1401.32,50000.0,2158.25
instance_689,50000.0,2281.75,2191.71,4362.3,3884.1,2119.52,1971.94,3523.85,706.216,1659.2
instance_538,50000.0,50000.0,50000.0,2477.7,50000.0,50000.0,50000.0,494.996,50000.0,702.672
instance_491,1125.61,712.436,627.04,442.6,712.88,649.752,1172.37,531.748,2808.07,878.296
instance_443,0.824,3.972,0.716,13.032,0.32,2.712,0.252,0.208,0.9,0.196
instance_669,185.096,16.96,30.828,7.356,15.788,50000.0,9.532,21.088,19.828,10.0
