instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8
instance_41,16.72,28800.0,8.72,71.36,15.52,28800.0,1469.52,14.08
instance_1106,12.52,28800.0,1.48,260.48,3.32,28800.0,10.56,18.16
instance_664,108.68,28800.0,139.76,672.56,149.8,28800.0,138.56,56.12
instance_506,18.4,28800.0,7.44,28800.0,8.64,28800.0,48.12,11.84
instance_476,11.52,28800.0,5.52,842.36,10.56,28800.0,126.76,6.8
instance_686,117.92,28800.0,271.04,28800.0,217.24,28800.0,28800.0,104.44
instance_1003,44.16,28800.0,163.08,28800.0,130.32,28800.0,311.96,44.44
instance_1073,8126.76,5.28,9813.68,75.2,10662.56,28800.0,501.16,7485.12
instance_259,5.72,973.8,3.32,12.36,7.28,1567.68,2.0,4.24
instance_219,28800.0,28800.0,28800.0,2209.52,28800.0,28800.0,28800.0,28800.0
instance_851,25.6,28800.0,8.88,28800.0,41.76,28800.0,28800.0,25.96
instance_547,589.88,28800.0,812.52,4431.28,714.96,28800.0,309.8,478.4
instance_983,113.44,28800.0,70.68,129.2,66.56,28800.0,57.84,68.84
instance_360,33.24,477.4,24.48,7.96,40.64,618.44,284.72,20.64
instance_1139,98.44,28800.0,153.72,66.76,156.52,28800.0,5.76,162.12
instance_156,1.08,242.44,0.12,357.84,0.48,354.92,2.96,0.56
instance_427,309.24,28800.0,812.88,28800.0,769.48,28800.0,28800.0,254.32
instance_762,96.96,28800.0,96.48,28800.0,242.92,28800.0,28800.0,83.44
instance_38,1096.08,28800.0,1022.8,501.08,1342.44,28800.0,28800.0,1194.52
instance_99,357.72,138.08,395.96,69.12,573.28,213.76,452.56,270.36
instance_520,1.28,28800.0,0.24,28800.0,0.8,28800.0,18.8,1.12
instance_1053,28800.0,33.68,5168.2,124.32,3154.48,38.92,65.44,28800.0
instance_285,11.68,28800.0,6.88,28800.0,17.0,28800.0,54.0,4.72
instance_266,8.0,634.92,9.72,43.2,14.96,3160.04,4.08,5.28
instance_1006,11.52,28800.0,4.96,1379.76,14.92,28800.0,491.48,14.0
instance_386,27.96,431.68,15.88,89.28,31.92,518.52,276.6,17.68
instance_179,734.24,28800.0,336.24,28800.0,463.6,28800.0,28759.36,614.84
instance_541,696.36,1314.8,579.12,27.8,704.52,2998.4,2.12,521.28
instance_583,20.92,28800.0,6.88,28800.0,39.32,28800.0,523.12,5.68
instance_794,441.64,16.12,591.6,171.6,519.24,15.48,29.0,417.84
instance_554,5040.4,2071.56,4630.28,152.68,4723.68,28800.0,468.36,6465.28
instance_418,12.64,1.0,30.08,5.2,40.12,0.96,1.56,32.36
instance_159,408.04,379.64,19.28,111.96,22.08,381.12,18.84,380.6
instance_237,92.76,0.84,56.08,15.8,84.4,3.36,4.32,35.72
instance_417,5199.88,28800.0,4046.96,28800.0,4340.36,28800.0,981.4,5370.68
instance_909,1622.36,28800.0,1072.76,28800.0,1130.0,28800.0,28800.0,1071.72
instance_71,1135.8,573.36,1126.36,160.64,1219.0,948.76,332.16,991.64
instance_404,28800.0,5580.68,28800.0,2732.84,28800.0,5961.4,7546.32,28800.0
instance_904,274.16,28800.0,278.44,69.04,291.56,28800.0,119.52,229.08
instance_345,2.96,1.4,0.48,1308.64,6.48,11.44,3.28,1.44
instance_989,55.16,28800.0,85.32,28800.0,56.48,28800.0,3934.4,56.56
instance_187,2109.72,28800.0,1998.6,28800.0,2299.56,28800.0,28800.0,1605.24
instance_741,452.52,169.44,721.8,44.36,724.08,148.84,471.88,288.88
instance_206,25.44,28800.0,17.32,219.68,28.88,28800.0,293.36,24.64
instance_378,52.12,1263.48,35.0,77.96,46.24,1408.4,315.0,41.32
instance_666,31.04,5.48,21.92,4433.52,37.84,7.2,3.76,31.4
instance_279,2.56,28800.0,0.16,10.6,0.8,28800.0,2.88,0.96
instance_707,1525.32,28800.0,1647.32,28800.0,1520.68,28800.0,28800.0,1190.28
instance_838,817.36,28800.0,944.72,28800.0,845.12,28800.0,28800.0,788.0
instance_643,9890.96,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,9129.36
instance_758,8.16,28800.0,14.4,28800.0,21.2,28800.0,28800.0,6.16
instance_997,3.28,8.08,0.92,22.16,3.44,7.84,3.52,3.04
instance_581,28.48,28800.0,7.36,28800.0,17.08,28800.0,482.0,4.92
instance_763,1964.72,28800.0,1819.64,28800.0,1718.76,28800.0,4678.96,2893.12
instance_50,870.24,28800.0,1450.88,2521.84,2334.92,28800.0,6417.16,787.24
instance_932,636.08,28800.0,511.88,190.68,498.76,28800.0,15.68,650.96
instance_1099,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,2002.6,28800.0
instance_177,1307.52,28800.0,239.16,28800.0,251.08,28800.0,28800.0,732.48
instance_900,186.56,28800.0,239.48,743.16,243.96,28800.0,28800.0,174.16
instance_425,112.24,28800.0,131.08,28800.0,158.8,28800.0,2919.2,126.4
instance_560,2.56,39.8,1.52,103.68,4.24,38.48,2.08,1.6
instance_1030,35.6,56.4,44.32,134.08,48.32,52.92,4.04,41.6
instance_1094,3925.84,28800.0,667.2,28800.0,612.12,28800.0,36.08,5923.2
instance_899,1646.96,28800.0,747.72,28800.0,1371.04,28800.0,28800.0,1168.16
instance_140,28800.0,28800.0,5215.2,28800.0,6377.16,28800.0,28800.0,28800.0
instance_492,28800.0,96.2,28800.0,14817.16,28800.0,105.6,514.72,28800.0
instance_477,42.88,3096.16,25.4,28800.0,46.72,28800.0,3794.4,37.04
instance_121,11623.68,32.12,2544.36,109.64,2651.36,32.64,7.84,9586.44
instance_1047,174.64,71.72,222.08,54.48,198.2,70.8,125.28,227.8
instance_486,28800.0,27.92,28800.0,1450.6,28800.0,30.84,161.44,28800.0
instance_967,110.64,28800.0,96.4,3698.64,159.64,28800.0,1594.76,102.2
instance_593,753.64,28800.0,1079.04,28800.0,1054.4,28800.0,26457.92,784.6
instance_531,40.32,241.92,11.36,6100.2,28.56,335.68,1.36,39.12
instance_363,574.12,50.84,305.44,127.56,342.16,70.2,1.92,416.28
instance_815,1319.16,1666.08,1634.52,25.76,1125.28,1608.8,122.28,1289.36
instance_727,269.0,28800.0,296.12,28800.0,324.84,28800.0,28800.0,289.92
instance_903,28800.0,12831.84,28800.0,394.04,28800.0,12544.24,21799.36,28800.0
instance_57,260.52,28800.0,282.32,996.68,244.32,28800.0,20895.76,327.36
instance_181,2147.96,28800.0,2122.56,28800.0,1873.28,28800.0,28800.0,2466.44
instance_825,73.0,28800.0,58.6,3374.28,78.56,28800.0,1430.96,79.64
instance_722,10442.72,548.64,4367.28,93.72,4843.84,559.6,1240.92,9359.52
instance_692,188.04,28800.0,839.28,28800.0,773.64,28800.0,28800.0,177.32
instance_644,38.4,28800.0,63.48,28800.0,50.4,28800.0,4161.84,54.16
instance_241,796.4,1.84,335.0,32.24,1174.92,5.84,16.56,390.24
instance_908,30.72,784.52,17.88,4164.28,26.64,754.72,2.08,22.24
instance_985,517.52,28800.0,440.44,328.64,533.6,28800.0,500.4,656.08
instance_1063,786.28,28800.0,701.36,28800.0,858.16,28800.0,6486.96,656.4
instance_402,28800.0,5249.28,28800.0,2781.8,28800.0,5846.12,4707.2,28800.0
instance_813,27.88,3.68,67.28,22.64,77.12,3.68,3.76,35.92
instance_1097,2954.36,28800.0,1251.64,350.88,1608.48,28800.0,3.12,2300.6
instance_1085,1.48,28800.0,0.16,45.76,0.4,28800.0,4.8,1.04
instance_1055,28800.0,175.84,28800.0,890.24,28800.0,224.08,2547.16,28800.0
instance_978,7411.4,28800.0,3748.36,28800.0,3814.8,28800.0,28800.0,16421.68
instance_78,87.6,28800.0,111.24,28800.0,122.36,28800.0,28800.0,98.44
instance_673,80.04,57.52,186.76,28800.0,163.0,57.76,11.76,95.24
instance_1088,13.84,28800.0,0.72,68.12,1.28,28800.0,0.92,3.08
instance_85,5.4,19.56,3.44,28.12,4.72,25.04,244.24,4.64
instance_873,704.92,572.08,926.92,98.2,648.84,624.0,611.96,673.96
instance_1025,2580.48,56.6,2426.0,42.96,4665.84,54.72,150.32,2555.0
instance_726,18416.48,28800.0,20726.4,28800.0,19673.12,28800.0,8253.04,14749.8
instance_512,8.28,28800.0,2.56,28800.0,5.4,28800.0,6.0,6.96
