instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8
instance_1040,42.88,28800.0,39.76,384.2,48.56,28800.0,848.84,17.92
instance_1044,28800.0,399.72,28800.0,327.4,28800.0,409.68,554.24,28800.0
instance_1046,28800.0,2271.84,28800.0,1278.48,28800.0,2316.72,13986.44,28800.0
instance_1047,174.64,71.72,222.08,54.48,198.2,70.8,125.28,227.8
instance_1049,28800.0,61.92,1475.32,152.36,2167.2,64.44,296.72,28800.0
instance_1051,28800.0,379.56,13205.92,710.56,23356.4,403.44,7988.52,28800.0
instance_1052,307.8,52.48,350.36,65.04,411.4,47.32,16.76,253.2
instance_1055,28800.0,175.84,28800.0,890.24,28800.0,224.08,2547.16,28800.0
instance_1059,28800.0,196.6,28800.0,359.88,28800.0,358.52,6332.36,28800.0
instance_1061,28800.0,3656.88,28800.0,5266.12,28800.0,7414.84,28800.0,28800.0
instance_1063,786.28,28800.0,701.36,28800.0,858.16,28800.0,6486.96,656.4
instance_1064,28800.0,28800.0,10082.16,28800.0,11441.84,28800.0,28800.0,28800.0
instance_1066,28692.88,28800.0,13958.0,28800.0,20564.84,28800.0,28800.0,28800.0
instance_1067,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,3873.92,28800.0
instance_1069,58.6,1.48,242.8,63.2,257.2,28800.0,27.04,60.8
instance_1070,106.56,1.56,643.4,39.32,710.56,28800.0,21.92,101.04
instance_1071,204.24,1.44,821.32,39.52,914.44,28800.0,23.52,252.24
instance_1073,8126.76,5.28,9813.68,75.2,10662.56,28800.0,501.16,7485.12
instance_1075,19.68,0.2,34.0,4.48,44.64,0.24,1.0,20.72
instance_1076,16.44,0.12,21.76,4.44,33.28,0.12,0.84,10.2
instance_1077,19.8,0.2,34.32,4.48,44.8,0.2,0.92,20.64
instance_1078,2902.56,0.8,3772.96,9.92,3881.8,0.8,1.64,2852.04
instance_1079,107.92,0.12,154.52,5.0,150.4,0.12,0.88,89.68
instance_1080,1592.04,0.56,1904.32,8.52,2193.36,0.56,1.28,1344.12
instance_1081,3663.64,0.8,3671.64,9.92,3926.0,0.8,1.6,3224.72
instance_1082,0.8,28800.0,0.08,31.8,0.32,28800.0,4.08,0.24
instance_1085,1.48,28800.0,0.16,45.76,0.4,28800.0,4.8,1.04
instance_1086,1.12,28800.0,0.16,35.84,0.28,28800.0,4.56,0.76
instance_1087,2.64,28800.0,0.44,28800.0,1.36,28800.0,2.28,1.84
instance_1089,4.6,28800.0,0.96,28800.0,1.36,28800.0,2.48,5.12
instance_1090,149.32,28800.0,1.88,519.16,2.64,28800.0,2.6,113.12
instance_1091,46.04,28800.0,1.12,28800.0,1.32,28800.0,2.4,107.44
instance_1092,19.88,28800.0,41.96,106.4,55.72,28800.0,1.04,20.6
instance_1093,799.16,28800.0,342.36,199.4,310.44,28800.0,11.48,692.28
instance_1094,3925.84,28800.0,667.2,28800.0,612.12,28800.0,36.08,5923.2
instance_1095,20289.08,28800.0,18741.52,28800.0,15429.28,28800.0,89.6,24603.64
instance_1097,2954.36,28800.0,1251.64,350.88,1608.48,28800.0,3.12,2300.6
instance_1098,28800.0,28800.0,28800.0,656.92,28800.0,28800.0,38.28,28800.0
instance_1099,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,2002.6,28800.0
instance_1100,28800.0,28800.0,28800.0,4947.28,28800.0,28800.0,6191.8,28800.0
instance_1101,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,13409.64,28800.0
instance_1102,1.56,28800.0,0.08,4.68,0.36,28800.0,0.64,1.32
instance_1103,2.24,28800.0,1.04,191.72,1.2,28800.0,2.24,1.6
instance_1104,3.76,28800.0,0.84,237.96,1.16,28800.0,8.96,2.56
instance_1105,23.64,28800.0,1.4,239.68,1.28,28800.0,9.8,15.12
instance_1106,12.52,28800.0,1.48,260.48,3.32,28800.0,10.56,18.16
instance_1107,4.4,28800.0,1.68,247.84,1.28,28800.0,2.68,2.8
instance_1109,194.12,28800.0,16.16,28800.0,4.4,28800.0,14.96,38.24
instance_1110,1678.4,28800.0,7.48,28800.0,5.56,28800.0,16.04,1301.92
instance_1112,754.6,28800.0,8.12,28800.0,6.56,28800.0,15.6,1842.44
instance_1113,22.28,28800.0,22.64,252.28,11.36,28800.0,11.8,7.44
instance_1115,94.84,28800.0,15.6,28800.0,30.44,28800.0,149.48,254.96
instance_1116,474.32,28800.0,34.24,28800.0,201.84,28800.0,206.28,301.12
instance_1117,340.84,28800.0,95.2,28800.0,33.64,28800.0,206.36,487.08
instance_1118,935.72,28800.0,621.64,277.4,605.52,28800.0,5.24,677.0
instance_1119,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,74.0,28800.0
instance_1121,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,21855.04,28800.0
instance_1122,1.32,28800.0,0.52,21.56,0.88,28800.0,2.08,1.84
instance_1125,29.4,28800.0,6.56,63.12,9.36,28800.0,14.72,9.28
instance_1126,28.2,28800.0,4.44,11.76,12.4,28800.0,87.16,13.24
instance_1127,21.04,28800.0,8.04,1846.04,10.92,28800.0,100.68,21.8
instance_1128,14.96,28800.0,6.84,11.92,13.84,28800.0,91.52,9.4
instance_1130,1167.88,28800.0,11.48,28800.0,31.48,28800.0,146.08,1396.0
instance_1131,3124.24,28800.0,15.28,28800.0,25.52,28800.0,225.72,4562.68
instance_1132,4374.24,28800.0,28.68,28800.0,41.8,28800.0,273.8,5627.0
instance_1133,10415.8,28800.0,272.4,28800.0,104.96,28800.0,266.64,9485.0
instance_1134,23.08,28800.0,25.92,105.84,27.96,28800.0,12.36,20.36
instance_1135,120.64,28800.0,9.84,28800.0,53.96,28800.0,144.36,82.84
instance_1136,96.8,28800.0,30.8,28800.0,67.36,28800.0,465.56,304.44
instance_1137,284.56,28800.0,22.48,28800.0,81.96,28800.0,618.24,236.76
instance_1141,28800.0,28800.0,8592.68,28800.0,28800.0,28800.0,11234.88,28800.0
instance_1143,16.08,28800.0,13.24,64.48,23.84,28800.0,3.92,23.2
instance_1145,26.88,28800.0,8.32,75.28,12.56,28800.0,3.92,9.96
instance_1146,12.0,28800.0,3.36,28800.0,4.36,28800.0,26.24,12.24
instance_1147,12.44,28800.0,1.68,28800.0,3.2,28800.0,30.68,10.64
instance_1148,8.64,28800.0,3.76,28800.0,8.64,28800.0,41.4,7.12
instance_1149,8.8,28800.0,5.2,28800.0,6.72,28800.0,47.36,6.16
instance_1150,15.32,28800.0,12.44,28800.0,18.64,28800.0,27.52,12.44
instance_1151,19.84,28800.0,15.08,28800.0,23.2,28800.0,34.08,19.6
instance_1152,776.2,28800.0,844.88,28800.0,934.68,28800.0,28800.0,1033.52
instance_1155,9.12,28800.0,6.2,28800.0,8.64,28800.0,26.36,6.48
instance_1156,90.6,0.52,66.6,5.6,83.88,0.44,1.12,98.64
instance_1157,29.72,0.08,23.68,4.08,27.36,0.0,0.8,33.08
instance_1158,45.44,0.2,22.76,4.36,56.88,0.2,0.92,35.48
instance_1159,113.04,0.48,76.8,4.8,88.8,0.4,1.04,61.24
instance_1161,82.44,0.48,71.36,5.2,79.8,0.48,1.2,118.24
instance_1162,243.04,0.6,290.64,5.56,244.36,0.56,1.12,283.84
instance_1163,52.96,0.04,38.16,4.12,47.4,0.08,0.8,32.52
instance_1165,167.0,0.44,141.16,5.08,169.04,0.4,1.04,131.04
instance_1168,28800.0,1.08,20183.24,8.48,12704.88,1.04,1.84,25438.0
instance_1169,46.6,0.08,25.96,4.4,43.96,0.04,0.92,43.56
instance_1170,493.8,0.32,429.56,5.76,419.96,0.32,1.16,603.64
instance_1171,11243.72,0.8,2095.32,7.36,2041.16,0.72,1.48,11449.52
instance_1172,17619.48,1.0,6867.12,8.24,14526.04,0.96,2.0,22078.68
instance_1173,28800.0,1.08,22173.28,8.32,6786.4,1.16,1.88,28800.0
instance_1174,28800.0,9.2,28800.0,56.2,28800.0,9.12,34.16,28800.0
instance_1176,4583.6,0.4,2522.0,8.64,3122.32,0.44,1.56,2872.64
instance_1177,28800.0,2.08,28800.0,20.04,28800.0,1.84,4.16,28800.0
instance_1178,28800.0,4.96,28800.0,38.0,28800.0,4.84,9.24,28800.0
instance_1179,28800.0,7.72,28800.0,52.16,28800.0,8.16,20.4,28800.0
