instance,nvarsOrig,nclausesOrig,nvars,nclauses,reducedVars,reducedClauses,vars.clauses.ratio,POSNEG.RATIO.CLAUSE.mean,POSNEG.RATIO.CLAUSE.coeff.variation,POSNEG.RATIO.CLAUSE.min,POSNEG.RATIO.CLAUSE.max,POSNEG.RATIO.CLAUSE.entropy,VCG.CLAUSE.mean,VCG.CLAUSE.coeff.variation,VCG.CLAUSE.min,VCG.CLAUSE.max,VCG.CLAUSE.entropy,UNARY,BINARY.,TRINARY.,VCG.VAR.mean,VCG.VAR.coeff.variation,VCG.VAR.min,VCG.VAR.max,VCG.VAR.entropy,POSNEG.RATIO.VAR.mean,POSNEG.RATIO.VAR.stdev,POSNEG.RATIO.VAR.min,POSNEG.RATIO.VAR.max,POSNEG.RATIO.VAR.entropy,HORNY.VAR.mean,HORNY.VAR.coeff.variation,HORNY.VAR.min,HORNY.VAR.max,HORNY.VAR.entropy,horn.clauses.fraction,VG.mean,VG.coeff.variation,VG.min,VG.max,CG.mean,CG.coeff.variation,CG.min,CG.max,CG.entropy,cluster.coeff.mean,cluster.coeff.coeff.variation,cluster.coeff.min,cluster.coeff.max,cluster.coeff.entropy
sat/ecarev-110-1031-23-40-3.cnf.bz2,42271.0,248471.0,39773.0,234549.0,0.062806426,0.059356467,0.169572243,0.445334806,0.568035551,0.0,1.0,0.491216887,7.9317e-05,0.12333464,5.0285e-05,0.000100571,0.503436172,0.0,0.010317673,0.835011021,7.9317e-05,0.087308263,2.5581e-05,8.9534e-05,0.367894026,0.056068106,0.021388864,0.0,0.4,0.350758977,1.7062e-05,0.07831681,1.2791e-05,3.8372e-05,0.237405692,0.173686522,4.1893e-05,0.074691158,1.7054e-05,4.2635e-05,0.000108766,0.167608724,2.1318e-05,0.000149223,1.847509327,0.291083121,0.123485386,0.164835165,0.555555556,2.02544277
sat/ecarev-110-1031-23-40-6.cnf.bz2,42271.0,248471.0,39985.0,235741.0,0.057171439,0.053999941,0.16961411,0.445700295,0.567598866,0.0,1.0,0.48897061,7.8904e-05,0.123165829,5.0019e-05,0.000100038,0.502136165,0.0,0.010015229,0.83499264,7.8904e-05,0.088138891,2.9694e-05,8.0597e-05,0.364800449,0.056113979,0.021504736,0.0,0.5,0.346851634,1.6954e-05,0.073221928,1.2726e-05,3.3936e-05,0.229128931,0.173291875,4.1679e-05,0.075207594,1.6968e-05,4.2419e-05,0.000108227,0.167645017,2.121e-05,0.000144226,1.845081655,0.291093582,0.123437427,0.173684211,0.5,2.022970303
sat/ecarev-110-1031-23-40-7.cnf.bz2,42271.0,248471.0,39977.0,235762.0,0.057382995,0.053906058,0.16956507,0.445382773,0.567902006,0.0,1.0,0.490629405,7.8916e-05,0.123267579,5.0029e-05,0.000100058,0.502915161,0.0,0.010188241,0.834981889,7.8916e-05,0.08716027,2.5449e-05,8.9073e-05,0.365148032,0.056051754,0.021114402,0.0,0.4,0.348098197,1.697e-05,0.077665649,8.483e-06,3.8174e-05,0.234422106,0.173560625,4.1678e-05,0.074823205,1.6966e-05,4.2416e-05,0.000108219,0.167523139,2.1208e-05,0.000148455,1.845966494,0.29108643,0.123501836,0.176190476,0.584210526,2.02507349
sat/ecarev-110-1031-23-40-8.cnf.bz2,42271.0,248471.0,39764.0,234471.0,0.063046977,0.059708877,0.169590269,0.445352872,0.568109113,0.0,1.0,0.491036608,7.9332e-05,0.123341907,5.0297e-05,0.000100594,0.503508574,0.0,0.01035949,0.835079818,7.9332e-05,0.087809919,2.559e-05,8.1033e-05,0.36477914,0.056187717,0.021599531,0.0,0.5,0.350513727,1.7064e-05,0.077677834,8.53e-06,3.4119e-05,0.238190859,0.173671797,4.1905e-05,0.074789369,1.706e-05,4.2649e-05,0.000108793,0.167868736,2.1325e-05,0.000153537,1.847252763,0.291038562,0.123243764,0.169590643,0.523809524,2.024092227
sat/ecarev-110-4099-22-30-4.cnf.bz2,127069.0,741919.0,117791.0,690457.0,0.078766629,0.074533244,0.170598604,0.445559246,0.571191557,0.0,1.0,0.502729338,2.6746e-05,0.125244132,1.6979e-05,3.3958e-05,0.517751692,0.0,0.013945836,0.835632052,2.6746e-05,0.101166394,8.69e-06,2.7518e-05,0.461591161,0.057332295,0.024660759,0.0,0.5,0.440552134,5.794e-06,0.089342912,2.897e-06,1.1587e-05,0.296769323,0.176061652,1.4144e-05,0.086609358,5.793e-06,1.4483e-05,3.67e-05,0.174643889,7.242e-06,4.9243e-05,1.921178713,0.29225541,0.126800902,0.16017316,0.527777778,2.084559899
sat/ecarev-110-4099-22-30-5.cnf.bz2,127069.0,741919.0,117472.0,688433.0,0.081696064,0.077692383,0.170636794,0.445749017,0.571128603,0.0,1.0,0.50248898,2.6818e-05,0.125245372,1.7025e-05,3.4051e-05,0.517761943,0.0,0.013951975,0.835641232,2.6818e-05,0.101663145,8.715e-06,2.7599e-05,0.466062823,0.057357636,0.024750828,0.0,0.5,0.444803373,5.81e-06,0.088383046,2.905e-06,1.1621e-05,0.296604244,0.176024392,1.4184e-05,0.086822227,5.81e-06,1.4526e-05,3.6802e-05,0.174830415,7.263e-06,5.084e-05,1.923277786,0.292281645,0.126918413,0.166666667,0.666666667,2.085784343
sat/ecarev-110-4099-22-30-7.cnf.bz2,127069.0,741919.0,117267.0,687307.0,0.083587028,0.079457942,0.170618079,0.445529436,0.571350361,0.0,1.0,0.503435099,2.6864e-05,0.125290196,1.7055e-05,3.411e-05,0.518089049,0.0,0.014040305,0.835661502,2.6864e-05,0.10137031,8.73e-06,3.0554e-05,0.464800331,0.057306527,0.0246612,0.0,0.5,0.444341984,5.823e-06,0.089835542,2.91e-06,1.164e-05,0.299488562,0.176192007,1.4207e-05,0.086580235,5.82e-06,1.455e-05,3.6862e-05,0.174793884,7.275e-06,5.2378e-05,1.923458328,0.292265377,0.126830343,0.169590643,0.575163399,2.08648674
sat/ex009_10.cnf.bz2,261156.0,6513812.0,137429.0,6126289.0,0.900297608,0.063255749,0.022432667,0.182897536,1.034828708,0.0,1.0,0.805024647,2.5028e-05,0.164920055,1.4553e-05,8.0041e-05,0.816102504,0.0,0.031927811,0.53025902,2.5028e-05,1.827022962,3.26e-07,0.00013744,1.779143079,0.056271086,0.107832646,0.0,1.0,1.265105299,6.729e-06,2.622818201,3.26e-07,6.8883e-05,1.742534484,0.314081657,1.8715e-05,1.82350045,3.26e-07,9.6633e-05,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0
sat/ex025_19.cnf.bz2,213602.0,1974699.0,73389.0,1534040.0,1.910545177,0.287253918,0.047840343,0.198519019,1.021252288,0.0,1.0,0.896996017,4.6177e-05,0.222992228,2.7252e-05,0.00027252,0.907380275,0.0,0.066083674,0.561997731,4.6177e-05,2.113443366,6.52e-07,0.000333759,1.76087514,0.061964884,0.138349432,0.0,1.0,1.232359862,1.5845e-05,2.274797304,6.52e-07,0.000167531,1.752954931,0.392327449,3.6726e-05,2.041847831,6.52e-07,0.000260098,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0
sat/ex065_25.cnf.bz2,74804.0,393322.0,21086.0,284204.0,2.547567106,0.38394252,0.074193185,0.212694748,0.9991807,0.0,1.0,0.984044444,0.000163374,0.420904748,9.485e-05,0.001233046,0.988994336,0.0,0.083253578,0.574882831,0.000163374,1.909983858,7.037e-06,0.000978171,1.646924731,0.082688601,0.180682687,0.0,1.0,1.219600217,6.8107e-05,1.665713114,7.037e-06,0.000496123,1.636782028,0.45186908,0.000136813,1.772937719,7.037e-06,0.00085502,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0
sat/ex067_10.cnf.bz2,90797.0,1082032.0,34093.0,906785.0,1.663215323,0.193261909,0.037597666,0.193810452,1.046074106,0.0,1.0,0.863536219,9.9827e-05,0.182075769,5.8663e-05,0.000322647,0.87436696,0.0,0.052846044,0.549769791,9.9827e-05,1.654552336,1.103e-06,0.000478614,1.887654032,0.063573303,0.129382426,0.0,1.0,1.381711379,3.0689e-05,2.060426146,1.103e-06,0.00024041,1.860054494,0.357015169,7.6834e-05,1.625767728,1.103e-06,0.000355101,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0
sat/ex157_10.cnf.bz2,132349.0,2005750.0,54386.0,1764991.0,1.433512301,0.136408061,0.030813755,0.188680264,1.036402871,0.0,1.0,0.837617125,6.2879e-05,0.173036647,3.6774e-05,0.000202258,0.845865919,0.0,0.042455174,0.541223723,6.2879e-05,1.693965015,1.133e-06,0.000310483,1.733308167,0.054092976,0.123951863,0.0,1.0,1.202407771,1.8318e-05,2.238891447,1.133e-06,0.000155808,1.69263241,0.338945638,4.7776e-05,1.676617971,1.133e-06,0.000223231,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0
sat/ex187_10.cnf.bz2,129872.0,1799282.0,49938.0,1551606.0,1.600664824,0.159625575,0.032184717,0.190061275,1.039900901,0.0,1.0,0.843908424,6.8419e-05,0.175631773,4.005e-05,0.000220273,0.852781151,0.0,0.044641488,0.543027676,6.8419e-05,1.69123172,1.289e-06,0.000337715,1.821004836,0.05622303,0.120015481,0.0,1.0,1.312391757,2.017e-05,2.205715242,1.289e-06,0.000169502,1.789106533,0.342770007,5.218e-05,1.671423727,1.289e-06,0.000246841,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0
sat/exam0.04_2018_3.cnf.bz2,421083.0,990049.0,176975.0,727465.0,1.379336064,0.360957572,0.243276309,0.462687099,0.888487124,0.0,1.0,1.667860866,2.0704e-05,3.580683885,1.1301e-05,0.012617601,1.381386087,0.0,0.524471968,0.76036098,2.0704e-05,1.692684655,2.749e-06,0.001059845,2.822766496,0.335285155,0.25633809,0.0,1.0,3.279032621,8.052e-06,1.947138451,0.0,0.000497618,2.070265289,0.634643591,0.000200253,2.720071907,6.873e-06,0.005475177,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0
sat/factoring29986577x29986577.cnf.bz2,2009.0,10745.0,1933.0,10318.0,0.039317124,0.041383989,0.187342508,0.365057828,0.487411657,0.0,1.0,1.057800795,0.001694686,0.227824982,0.001034661,0.012415934,0.999348606,0.0,0.137914324,0.590133747,0.001694686,0.343468426,0.000581508,0.005136654,1.812998406,0.027376525,0.03819017,0.0,0.272727273,1.058282985,0.000947119,0.669323874,0.000387672,0.0048459,1.301832983,0.587904633,0.000778753,1.275187637,0.000290754,0.007171933,0.002443296,0.488636901,0.000581508,0.058247722,2.79425939,0.317494591,0.394591503,0.003327787,0.610294118,2.749807377
sat/factoring39916801x54018521.cnf.bz2,2160.0,11588.0,2079.0,11142.0,0.038961039,0.04002872,0.186591276,0.365493927,0.483556735,0.0,1.0,1.053779821,0.001578296,0.227602799,0.000962001,0.012025012,0.997715862,0.0,0.136331,0.586160474,0.001578296,0.349961609,0.000807754,0.005026028,1.764963951,0.027989342,0.037331248,0.0,0.272727273,1.048040976,0.000882525,0.686764108,0.000359002,0.004846527,1.275241213,0.588134985,0.000725257,1.305716313,0.000359002,0.007000539,0.002292383,0.506650546,0.000718004,0.058696823,2.818663642,0.31748109,0.398902951,0.003170157,0.561403509,2.716970121
sat/factoring54018521x562448657.cnf.bz2,2878.0,15516.0,2711.0,14665.0,0.061600885,0.058029322,0.184861916,0.367305376,0.478055825,0.0,1.0,1.050472903,0.001214207,0.228437567,0.000737735,0.01069716,0.9992204,0.0,0.134674395,0.577429253,0.001214207,0.388393905,0.000613706,0.004364132,1.706108374,0.027383203,0.03778877,0.0,0.333333333,1.012317757,0.000680563,0.750266285,0.000272758,0.004227753,1.217658338,0.589635186,0.000558697,1.42355081,0.000272758,0.006137061,0.001828131,0.577265862,0.000477327,0.060211388,2.868460655,0.314921942,0.412151191,0.002341872,0.561403509,2.635094789
sat/factoring87654321x12345678.cnf.bz2,2361.0,12641.0,2232.0,12012.0,0.057795699,0.052364302,0.185814186,0.367052392,0.489055371,0.0,1.0,1.06385719,0.001468663,0.228430657,0.000896057,0.011648746,1.002467405,0.0,0.137362637,0.588744589,0.001468663,0.367393824,0.000666001,0.004828505,1.752727921,0.027813315,0.039381374,0.0,0.333333333,1.035141576,0.000824668,0.710245552,0.000333,0.004662005,1.216077415,0.590825841,0.00068189,1.351082572,0.00041625,0.006826507,0.002164863,0.529707788,0.000582751,0.059107559,2.877521624,0.313948843,0.407696293,0.002824825,0.59047619,2.697153005
sat/factoring94418953x321534781.cnf.bz2,2703.0,14537.0,2582.0,13897.0,0.046862897,0.046053105,0.185795495,0.366851359,0.482126639,0.0,1.0,1.058043016,0.00127253,0.22821722,0.000774593,0.010844307,1.000878509,0.0,0.135352954,0.583003526,0.00127253,0.38075676,0.000647622,0.004533353,1.759276699,0.027009598,0.037793023,0.0,0.333333333,1.022469552,0.000712696,0.734331528,0.000287832,0.004317479,1.250714097,0.589119954,0.000585195,1.393885359,0.000287832,0.006332302,0.001899189,0.560505116,0.000431748,0.058933583,2.842754773,0.315384092,0.40696278,0.002531344,0.561403509,2.71419578
sat/filter_iir_true-unreach-call.c.cnf.bz2,495025.0,2356343.0,388845.0,2240784.0,0.273065103,0.05157079,0.173530782,0.328250952,0.685808964,0.0,1.0,1.134273446,8.339e-06,0.783495181,5.143e-06,0.000349754,0.9891617,0.0,0.140062139,0.728183082,8.339e-06,2.769747735,3.124e-06,0.001356668,2.33463344,0.059401047,0.108037849,0.0,0.947826087,1.293093132,3.906e-06,2.593333662,4.46e-07,0.000756878,2.004314254,0.514922456,1.6388e-05,1.240001005,2.231e-06,0.001063913,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0
sat/filter1_true-unreach-call.c.cnf.bz2,480551.0,2365025.0,373388.0,2227502.0,0.287001725,0.061738665,0.167626337,0.339086337,0.653335983,0.0,1.0,1.114213205,8.755e-06,0.728894853,5.356e-06,0.000366911,0.969592987,0.0,0.12064905,0.729997549,8.755e-06,2.35044478,3.143e-06,0.000381144,2.320332986,0.051138028,0.108270788,0.0,0.946902655,1.167294455,4.124e-06,2.115103219,4.49e-07,0.000125701,2.052881662,0.511294266,1.4137e-05,1.311427474,2.245e-06,0.000167452,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0
sat/frb35-17-5_ext.cnf.bz2,175.0,14577.0,175.0,14577.0,0.0,0.0,0.012005214,0.325160805,0.699587817,0.0,1.0,2.131744639,0.051472868,0.098682554,0.011428571,0.057142857,0.890367842,0.0,0.009604171,0.009604171,0.051472868,0.213426527,0.022089593,0.076490362,4.970627329,0.234950975,0.318555392,0.008183306,0.889434889,2.608292128,0.000109762,0.75,6.8601e-05,0.000274405,0.500402424,0.009604171,0.0056253,0.189599552,0.003018454,0.007477533,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0
sat/full-ax-xa.rules.7-7.cnf.bz2,110789.0,719376.0,95614.0,689357.0,0.158711067,0.043546377,0.138700267,0.295041254,0.880756655,0.0,1.0,0.935780098,2.7744e-05,0.202546762,2.0917e-05,9.4128e-05,0.740660662,0.0,0.369339834,0.985490827,2.7744e-05,3.206117069,8.704e-06,0.001298311,2.240119439,0.147860111,0.127131718,0.0,0.777777778,2.39366829,1.7632e-05,3.173804295,4.352e-06,0.000777536,1.951549999,0.685057234,2.9594e-05,3.325360471,7.253e-06,0.001553622,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0
sat/full-by-za.rules.5-7.cnf.bz2,41895.0,272692.0,35819.0,259000.0,0.169630643,0.052864865,0.138297297,0.296428093,0.876215387,0.0,1.0,0.934209243,7.4138e-05,0.202815969,5.5836e-05,0.000195427,0.73924217,0.0,0.366428571,0.985602317,7.4138e-05,2.692063144,2.3166e-05,0.002559846,2.369832976,0.151360695,0.135499689,0.0,0.764705882,2.505823994,4.697e-05,2.667345214,1.1583e-05,0.00157529,2.096535314,0.682953668,7.903e-05,2.770319548,1.9305e-05,0.00288417,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0
sat/full-cy-caa.rules.7-7.cnf.bz2,105644.0,685419.0,91920.0,662297.0,0.149303742,0.03491183,0.138789697,0.293356452,0.8735522,0.0,1.0,0.927660661,2.8919e-05,0.201994399,2.1758e-05,9.7911e-05,0.738233229,0.0,0.364093451,0.985474795,2.8919e-05,3.188853843,9.059e-06,0.001355887,2.218979246,0.147728379,0.128041136,0.0,0.777777778,2.374310662,1.8309e-05,3.155679925,4.53e-06,0.000810814,1.942723331,0.68234795,3.0831e-05,3.2997613,7.549e-06,0.001618609,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0
sat/gto_p60c231_1.cnf.bz2,1019.0,3517.0,128.0,511.0,6.9609375,5.88258317,0.250489237,0.874444994,0.277143864,0.0,1.0,1.191764531,0.024630015,0.732093353,0.015625,0.1171875,1.186564453,0.0,0.72407045,0.769080235,0.024630015,0.259848278,0.007827789,0.043052838,2.446998049,0.241078007,0.218265703,0.0,1.0,2.915592868,0.011527642,0.363994936,0.0,0.021526419,2.113909061,0.731898239,0.036539873,0.338662029,0.007827789,0.066536204,0.032077083,0.957992308,0.0,0.178082192,3.474098778,0.227843399,0.540519716,0.0,0.5,3.467816522
sat/gto_p60c231.cnf.bz2,1015.0,3493.0,127.0,508.0,6.992125984,5.875984252,0.25,0.870921063,0.280874107,0.0,1.0,1.198856757,0.02504805,0.726779209,0.015748031,0.118110236,1.197412967,0.0,0.718503937,0.763779528,0.02504805,0.259186902,0.007874016,0.043307087,2.433521267,0.249172127,0.215758669,0.0,1.0,2.882322163,0.011532023,0.358908721,0.0,0.021653543,2.065202016,0.726377953,0.036146072,0.31811535,0.007874016,0.06496063,0.032697315,0.93634939,0.0,0.183070866,3.489225318,0.234943265,0.549637588,0.0,0.6,3.544612875
sat/gto_p60c233.cnf.bz2,1023.0,3533.0,130.0,522.0,6.869230769,5.768199234,0.249042146,0.87014383,0.27697515,0.0,1.0,1.218166675,0.024417919,0.693423948,0.015384615,0.092307692,1.194958772,0.0,0.712643678,0.75862069,0.024417919,0.250246041,0.007662835,0.042145594,2.388214351,0.242460855,0.210159206,0.0,1.0,2.882047276,0.011258473,0.339012816,0.001915709,0.021072797,2.063608052,0.724137931,0.035632184,0.323791496,0.007662835,0.061302682,0.031752323,0.899542789,0.0,0.149425287,3.527217372,0.220332567,0.565988874,0.0,0.5,3.438362719
sat/gto_p60c235.cnf.bz2,1031.0,3583.0,135.0,533.0,6.637037037,5.722326454,0.253283302,0.885411269,0.268050046,0.0,1.0,1.043560391,0.022250017,0.754275017,0.014814815,0.148148148,1.097843999,0.0,0.748592871,0.797373358,0.022250017,0.224428764,0.00750469,0.033771107,2.294049655,0.249632177,0.200465784,0.0,1.0,2.789482168,0.011201445,0.335570672,0.003752345,0.020637899,2.076372672,0.752345216,0.034966298,0.408772528,0.00750469,0.071294559,0.026576179,1.034483451,0.0,0.225140713,3.313281154,0.245118534,0.511800414,0.0,0.5,3.285732791
sat/gto_p60c238.cnf.bz2,1043.0,3649.0,137.0,549.0,6.613138686,5.646630237,0.249544627,0.879852979,0.285513384,0.0,1.0,1.036443081,0.021711672,0.742465577,0.01459854,0.145985401,1.082997766,0.0,0.74863388,0.79417122,0.021711672,0.219768277,0.007285974,0.034608379,2.274187148,0.255552255,0.198868721,0.0,1.0,2.819491875,0.011035326,0.334766359,0.003642987,0.02003643,2.092331641,0.752276867,0.033797349,0.394751385,0.007285974,0.069216758,0.025633624,1.03688262,0.0,0.220400729,3.32889434,0.246177205,0.507664878,0.0,0.5,3.300177757
sat/gto_p60c239.cnf.bz2,1038.0,3627.0,127.0,507.0,7.173228346,6.153846154,0.250493097,0.850646641,0.325619784,0.0,1.0,1.281624196,0.026852413,0.800531227,0.015748031,0.133858268,1.319202632,0.0,0.696252465,0.733727811,0.026852413,0.210002909,0.013806706,0.041420118,2.402349091,0.185702011,0.11931495,0.0,0.538461538,2.994162537,0.011197565,0.359755736,0.001972387,0.023668639,2.086164152,0.704142012,0.044013729,0.328282506,0.015779093,0.082840237,0.037946073,0.852717175,0.00591716,0.185404339,3.569184937,0.207947482,0.50906055,0.030011198,0.53030303,3.448878492
sat/gto_p60c241.cnf.bz2,1046.0,3673.0,129.0,515.0,7.108527132,6.132038835,0.250485437,0.840159344,0.335857278,0.0,1.0,1.345594358,0.026070595,0.748463892,0.015503876,0.11627907,1.31215475,0.0,0.689320388,0.72815534,0.026070595,0.286708021,0.011650485,0.050485437,2.642402607,0.193038851,0.126806011,0.0,0.578947368,2.968303224,0.010912922,0.37085241,0.001941748,0.023300971,2.108579544,0.697087379,0.038895161,0.314937976,0.015533981,0.07184466,0.037206146,0.860554205,0.005825243,0.174757282,3.643568345,0.219197892,0.50881183,0.036842105,0.678571429,3.472356301
sat/gto_p60c243.cnf.bz2,1054.0,3721.0,136.0,566.0,6.75,5.574204947,0.240282686,0.859051824,0.31456481,0.0,1.0,1.270071409,0.024228331,0.766419432,0.014705882,0.110294118,1.231629414,0.0,0.717314488,0.747349823,0.024228331,0.2611205,0.010600707,0.045936396,2.561967604,0.213691641,0.200920007,0.0,1.0,2.983949785,0.010704635,0.365659992,0.0,0.021201413,2.184618154,0.722614841,0.035309707,0.319643106,0.014134276,0.065371025,0.033063217,0.912083964,0.0,0.16254417,3.635373868,0.207818374,0.54265848,0.0,0.5,3.431875347
sat/huck.col.11.cnf.bz2,740.0,6094.0,513.0,5097.0,0.442495127,0.195605258,0.10064744,0.999803806,0.014008295,0.0,1.0,0.001870965,0.005628813,1.266003621,0.003898635,0.035087719,0.219704246,0.0,0.944084756,0.944084756,0.005628813,0.657373853,0.001569551,0.027467138,3.120873387,0.317658787,0.026027488,0.209302326,0.375,1.498133461,0.00369441,0.638870677,0.000980969,0.017657446,2.967795751,0.944869531,0.018917217,0.629464566,0.006866784,0.088091034,0.010127405,2.232583209,0.000980969,0.216597999,3.595158891,0.082873172,0.487765446,0.001809955,0.333333333,2.454855446
sat/Karatsuba4477457x5308417.cnf.bz2,778.0,18620.0,775.0,18269.0,0.003870968,0.019212874,0.042421588,0.343727478,0.659739879,0.0,1.0,2.571440575,0.008952377,0.315109773,0.002580645,0.028387097,2.139745419,0.0,0.012096995,0.080847337,0.008952377,1.260467083,0.000492638,0.059444961,4.927989339,0.09472629,0.114302757,0.0,0.85,3.103121531,0.000752694,0.667833768,0.000164213,0.007499042,3.145901992,0.120094149,0.001737475,0.535527721,0.00021895,0.006623242,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0
sat/Karatsuba6972593x13466917.cnf.bz2,786.0,18419.0,776.0,18350.0,0.012886598,0.003760218,0.042288828,0.340721776,0.667371159,0.0,1.0,2.57176751,0.009034453,0.313979087,0.00257732,0.029639175,2.139551783,0.0,0.012697548,0.080599455,0.009034453,1.28192245,0.000490463,0.058474114,4.920196527,0.094358068,0.118716385,0.0,0.785714286,3.080840202,0.000759361,0.60211987,0.000163488,0.002779292,3.191709686,0.121253406,0.001701452,0.533555448,0.000217984,0.003978202,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0
sat/Karatsuba7654321x1234567.cnf.bz2,775.0,17253.0,764.0,17159.0,0.014397906,0.005478175,0.044524739,0.344492043,0.665040355,0.0,1.0,2.56957087,0.009046738,0.31983688,0.002617801,0.028795812,2.149715441,0.0,0.013637158,0.086077277,0.009046738,1.308266333,0.000524506,0.062241389,4.877417328,0.097271214,0.116924416,0.0,0.8,3.115440235,0.000802778,0.595274897,0.000174835,0.002797366,3.16255241,0.127688094,0.001798699,0.533796446,0.000233114,0.004254327,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0
sat/le450_15a.col.15.cnf.bz2,6300.0,114802.0,5820.0,114298.0,0.082474227,0.004409526,0.050919526,0.999942068,0.00660304,0.0,1.0,0.001879236,0.000638618,1.664091334,0.000343643,0.004467354,0.257747651,0.0,0.92846769,0.92846769,0.000638618,0.456396979,6.9992e-05,0.001732314,4.122048776,0.002942172,0.031265853,0.0,0.5,0.121689854,0.000319061,0.457423315,1.7498e-05,0.000866157,4.101335293,0.92846769,0.004254328,0.445855802,0.000428704,0.011365028,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0
sat/le450_15b.col.15.cnf.bz2,6300.0,114816.0,5821.0,114338.0,0.082288267,0.004180587,0.050910458,0.99998789,0.000965092,0.923076923,1.0,0.00153594,0.000638408,1.664100296,0.000343584,0.004466586,0.257520491,0.0,0.928492715,0.928492715,0.000638408,0.443311574,6.9968e-05,0.001644248,4.147604602,0.002375271,0.026219668,0.0,0.333333333,0.122870775,0.000319015,0.444151013,2.6238e-05,0.000822124,4.08796109,0.928492715,0.004252767,0.433124044,0.0004373,0.010792562,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0
sat/le450_15c.col.15.cnf.bz2,6300.0,233970.0,5850.0,233520.0,0.076923077,0.00192703,0.025051387,1.0,0.0,1.0,1.0,0.0,0.000634921,1.664100589,0.00034188,0.004444444,0.257318641,0.0,0.928571429,0.928571429,0.000634921,0.28645439,0.000154162,0.001190476,4.344846781,0.0,0.0,0.0,0.0,0.0,0.00031746,0.28645439,7.7081e-05,0.000595238,4.344846781,0.928571429,0.004178372,0.282931447,0.001053443,0.007789483,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0
sat/lei450-05b-05.cnf.bz2,1350.0,29570.0,1350.0,29570.0,0.0,0.0,0.045654379,0.482899335,0.575900403,0.333333333,1.0,0.532357495,0.004354263,0.116894842,0.001481481,0.004444444,0.136255372,0.0,0.030436253,0.030436253,0.004354263,0.197998016,0.002062902,0.007169428,3.648769319,0.318250985,0.181046215,0.180327869,0.58490566,1.364052981,4.5091e-05,0.353553391,3.3818e-05,6.7636e-05,0.636514168,0.030436253,0.002653139,0.194936159,0.001285086,0.004328712,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0
sat/less-cy-caa.rules.4-9.cnf.bz2,31068.0,312561.0,30424.0,308362.0,0.021167499,0.013617112,0.098663259,0.30200003,0.877960088,0.0,1.0,0.867911174,8.6533e-05,0.183511911,6.5738e-05,0.000131475,0.661907576,0.0,0.367837152,0.999494101,8.6533e-05,1.431868685,2.5944e-05,0.002334918,2.769391846,0.104644521,0.111869464,0.0,0.796095445,2.560898463,5.3736e-05,1.478043003,1.9458e-05,0.001494996,2.466986233,0.6675628,8.5219e-05,1.85296534,1.6215e-05,0.002571653,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0
sat/mchess_15.cnf.bz2,420.0,1391.0,283.0,1161.0,0.48409894,0.198105082,0.243755383,0.701894918,0.411221245,0.0,1.0,1.09378361,0.010792451,0.326363439,0.007067138,0.017667845,0.98195217,0.0,0.449612403,0.517657192,0.010792451,0.132707415,0.004306632,0.015503876,1.060013096,0.034795942,0.114902139,0.0,1.0,0.904609708,0.003661398,0.179728062,0.002583979,0.007751938,0.748199561,0.495262705,0.008479348,0.116016255,0.005167959,0.012919897,0.012294489,0.341526268,0.003445306,0.027562446,2.157813763,0.167334555,0.353361744,0.071428571,0.428571429,2.382193858
