instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8,algorithm_9,algorithm_10,algorithm_11,algorithm_12,algorithm_13,algorithm_14,algorithm_15,algorithm_16,algorithm_17,algorithm_18,algorithm_19,algorithm_20,algorithm_21,algorithm_22,algorithm_23,algorithm_24
instance_79,18000.0,234.93,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,5.57,18000.0,43.98,0.31,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,555.11,18000.0,1.13,18000.0,18000.0
instance_522,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,19.62,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_480,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,34.26,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_149,0.23,2.43,1.14,167.88,1.15,20.5,0.23,0.37,17.82,8.72,94.41,2.31,169.52,1.93,0.23,0.54,0.37,1.77,0.78,1.81,168.91,11.0,1.91,1.9
instance_615,0.01,0.07,0.04,1.98,0.05,0.15,0.0,0.02,0.07,0.07,0.16,0.11,0.04,0.03,0.0,0.04,0.04,0.04,0.02,0.05,0.03,0.07,0.03,0.03
instance_96,0.02,18000.0,0.17,7.41,0.17,0.27,0.02,0.05,0.03,0.31,0.72,0.51,109.72,0.05,0.02,0.05,0.06,0.17,0.03,0.17,110.3,0.15,0.05,0.05
instance_668,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_63,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,15.37,18000.0,71.18,18000.0,18000.0,18000.0,18000.0,1.44,18000.0,18000.0,18000.0,30.78,18000.0,18000.0,18000.0,18000.0
instance_183,18000.0,18000.0,18000.0,44.39,18000.0,1.59,10.4,18000.0,1.13,5.61,1.59,18000.0,18000.0,18000.0,5.31,18000.0,18000.0,18000.0,0.19,18000.0,18000.0,4.22,18000.0,18000.0
instance_327,18000.0,18000.0,18000.0,153.01,18000.0,18000.0,18000.0,18000.0,13.15,18000.0,18000.0,227.91,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,310.06,18000.0,18000.0
instance_567,4.74,18000.0,46.99,18000.0,51.95,18000.0,4.7,3.23,18000.0,44.71,18000.0,18000.0,18000.0,4.14,4.71,3.23,3.23,46.54,181.26,46.84,18000.0,18000.0,5.71,5.69
instance_335,133.5,18000.0,212.21,18000.0,202.76,29.52,18000.0,18000.0,18000.0,18000.0,65.07,18000.0,18000.0,18000.0,72.72,18000.0,18000.0,93.05,0.15,93.09,18000.0,18000.0,18000.0,18000.0
instance_732,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,53.21,18000.0,18000.0,18000.0,18000.0
instance_321,4.47,27.83,2.48,25.63,73.95,14.94,0.11,0.79,18000.0,10.81,9.62,18000.0,18000.0,18000.0,0.08,1.18,0.81,0.68,0.09,30.67,18000.0,1.63,8.21,80.34
instance_788,0.27,0.74,0.71,18000.0,0.71,0.45,0.22,0.36,0.42,1.12,0.46,0.11,18000.0,0.07,0.14,0.73,0.37,0.73,0.12,0.72,18000.0,0.43,0.08,0.07
instance_258,18000.0,99.92,18000.0,29.76,18000.0,18000.0,91.5,18000.0,8.39,18000.0,302.13,18000.0,18000.0,18000.0,36.87,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_15,0.03,18000.0,0.24,77.0,0.25,0.61,0.03,0.06,0.74,0.31,0.64,49.42,18000.0,22.09,0.03,0.07,0.07,0.24,0.03,0.24,18000.0,0.23,28.91,34.62
instance_391,0.04,0.18,0.15,6.05,0.15,10.8,0.04,0.07,4.3,0.21,11.92,18000.0,0.8,1.54,0.04,0.09,0.09,0.15,18000.0,0.15,0.03,0.22,1.53,1.53
instance_811,2.24,114.16,7.54,18000.0,7.27,3.12,2.04,0.92,9.61,24.12,3.42,0.21,18000.0,4.7,1.97,0.92,0.92,9.6,18000.0,44.63,161.76,21.73,4.7,4.7
instance_293,0.43,14.68,1.2,13.61,0.82,3.86,0.12,0.48,0.07,2.22,444.7,1.81,18000.0,0.69,0.1,0.85,0.65,0.68,0.79,0.75,18000.0,2.26,0.38,0.56
instance_232,0.0,18000.0,0.0,0.05,0.0,0.06,0.0,0.02,0.0,0.02,0.06,0.02,0.0,0.0,0.0,0.03,0.03,0.0,0.02,0.0,0.0,0.0,0.0,0.0
instance_46,0.0,0.04,0.0,0.06,0.01,0.07,0.0,0.02,0.0,0.03,0.07,0.02,0.0,0.0,0.0,0.04,0.03,0.0,0.01,0.01,0.0,0.0,0.0,0.0
instance_603,18000.0,18000.0,18000.0,18000.0,18000.0,0.85,18000.0,18000.0,0.21,18000.0,0.33,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,0.15,18000.0,18000.0,18000.0,18000.0,18000.0
instance_685,0.0,0.04,0.01,1.08,0.02,0.08,0.0,0.02,0.0,0.03,0.09,0.02,0.01,0.0,0.0,0.03,0.03,0.01,0.01,0.02,0.0,0.01,0.0,0.0
instance_205,0.01,0.09,0.07,20.73,0.06,0.15,0.01,0.03,0.09,0.09,0.21,2.81,5.69,0.96,0.01,0.04,0.04,0.06,0.01,0.07,5.7,0.1,1.31,0.93
instance_53,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_450,18000.0,18000.0,18000.0,18000.0,18000.0,71.29,18000.0,18000.0,18000.0,18000.0,76.33,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,81.91,18000.0,18000.0,18000.0,18000.0,18000.0
instance_478,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,335.03,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,129.58,18000.0,18000.0,18000.0,18000.0
instance_566,0.07,0.61,0.58,18000.0,0.58,2.33,0.07,0.09,0.9,0.81,2.8,18000.0,18000.0,18000.0,0.07,0.11,0.11,0.58,0.11,0.58,18000.0,18000.0,18000.0,18000.0
instance_135,13.16,18000.0,18000.0,18000.0,18000.0,18000.0,13.28,11.37,7.5,69.62,18000.0,15.32,18000.0,18000.0,13.19,11.47,11.44,18000.0,21.47,18000.0,18000.0,69.56,18000.0,18000.0
instance_156,0.07,18000.0,0.35,40.09,0.33,9.01,0.07,0.2,0.07,0.09,9.18,0.41,0.19,0.21,0.07,0.21,0.2,0.32,0.87,0.34,0.08,0.04,0.21,0.21
instance_503,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,17.35,18000.0,18000.0,18000.0,18000.0
instance_471,19.44,18000.0,32.75,18000.0,27.13,6.42,18000.0,25.98,73.66,60.37,6.88,18000.0,18000.0,18000.0,5.34,149.03,25.92,39.53,0.15,39.57,18000.0,290.8,18000.0,18000.0
instance_266,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,80.35,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,31.91,18000.0,18000.0,18000.0,18000.0
instance_740,18000.0,38.12,1.32,18000.0,1.28,0.59,18000.0,18000.0,1.64,1.31,0.81,0.1,18000.0,0.12,0.29,18000.0,18000.0,1.23,1.6,27.88,18000.0,0.59,0.13,0.12
instance_818,0.03,18000.0,0.16,7.59,0.17,9.19,0.03,0.1,0.05,0.1,9.28,0.21,0.09,0.09,0.03,0.11,0.12,0.16,0.1,0.16,0.04,0.02,0.09,0.09
instance_387,0.65,6.43,6.43,18000.0,6.42,18000.0,0.66,0.95,146.11,8.82,18000.0,18000.0,18000.0,18000.0,0.66,0.96,0.96,6.44,18000.0,6.41,18000.0,18000.0,18000.0,18000.0
instance_71,150.52,18000.0,176.35,18000.0,171.39,18.38,18000.0,18000.0,203.96,18000.0,18.72,18000.0,18000.0,18000.0,49.06,18000.0,18000.0,99.5,0.24,100.77,18000.0,18000.0,18000.0,513.95
instance_406,18000.0,162.87,18000.0,18000.0,18000.0,18000.0,18000.0,2.15,304.38,7.41,18000.0,1.31,299.14,18000.0,18000.0,2.71,2.17,18000.0,18000.0,18000.0,298.94,7.31,18000.0,18000.0
instance_124,18000.0,18000.0,18000.0,18000.0,18000.0,1.36,18000.0,18000.0,8.68,18000.0,72.18,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_271,0.01,0.15,0.12,2.07,0.13,5.85,0.01,0.05,0.02,0.11,12.63,148.31,0.05,0.04,0.01,0.06,0.06,0.13,0.05,0.19,0.11,0.06,0.04,0.04
instance_179,0.0,18000.0,0.01,0.13,0.01,0.1,0.0,0.02,0.0,0.02,0.1,0.61,117.1,0.02,0.0,0.03,0.03,0.01,18000.0,0.01,116.89,0.0,0.02,0.02
instance_384,0.01,18000.0,0.07,12.39,0.08,0.18,0.01,0.03,0.13,0.12,0.21,0.71,2.07,0.13,0.01,0.04,0.04,0.07,0.02,0.08,2.08,0.08,0.15,0.16
instance_185,18000.0,18000.0,18000.0,18000.0,18000.0,22.07,18000.0,18000.0,0.34,18000.0,27.01,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,0.24,18000.0,18000.0,18000.0,18000.0,18000.0
instance_572,95.41,18000.0,128.73,18000.0,147.67,22.52,18000.0,122.67,18000.0,99.61,21.89,18000.0,18000.0,18000.0,16.0,218.01,123.05,18000.0,0.21,18000.0,18000.0,18000.0,18000.0,18000.0
instance_396,0.0,18000.0,0.0,0.04,0.01,0.1,0.0,0.07,0.0,0.02,0.09,0.02,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0
instance_605,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,0.87,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,0.68,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_756,0.0,18000.0,0.0,0.04,0.01,0.06,0.0,0.02,0.0,0.02,0.06,0.02,0.0,0.0,0.0,0.03,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.0
instance_313,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_588,18000.0,18000.0,18000.0,29.93,18000.0,18000.0,18000.0,18000.0,18000.0,316.72,18000.0,18000.0,18000.0,18000.0,378.88,437.42,306.65,18000.0,18000.0,84.31,18000.0,18000.0,18000.0,18000.0
instance_344,126.96,18000.0,46.03,18000.0,78.36,161.88,18000.0,11.57,18000.0,45.71,18000.0,37.91,18000.0,18000.0,18000.0,16.15,10.58,10.89,18000.0,12.85,18000.0,59.5,18000.0,18000.0
instance_656,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_798,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,3.28,18000.0,18000.0,18000.0,15.93,18000.0,18000.0,332.46,3.13,241.15,228.59,14.78,18000.0,15.53,18000.0,18000.0,18000.0,456.35
instance_199,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,3.26,18000.0,18000.0,18000.0,18000.0,18000.0
instance_491,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18.2,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_432,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_645,18000.0,18000.0,12.68,18000.0,7.77,57.63,13.22,18000.0,18000.0,18000.0,193.18,6.11,18000.0,18000.0,0.33,18000.0,18000.0,216.33,54.96,216.94,18000.0,4.36,54.08,18000.0
instance_749,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_189,0.0,18000.0,0.01,0.15,0.01,0.1,0.0,0.02,0.0,0.02,0.11,0.81,535.82,0.02,0.0,0.03,0.03,0.01,18000.0,0.01,535.18,0.0,0.02,0.02
instance_152,0.01,18000.0,0.11,91.16,0.12,0.4,0.01,0.03,0.32,0.31,0.5,0.12,3.59,0.02,0.01,0.05,0.05,0.11,0.06,0.12,3.62,0.6,0.02,0.02
instance_269,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_132,260.44,18000.0,314.36,18000.0,532.0,34.21,18000.0,18000.0,18000.0,18000.0,78.96,18000.0,18000.0,18000.0,161.54,18000.0,18000.0,184.3,0.17,182.67,18000.0,18000.0,18000.0,18000.0
instance_708,0.03,0.23,0.2,18000.0,0.2,0.37,0.03,0.04,0.31,0.31,0.48,18000.0,18000.0,18000.0,0.03,0.05,0.06,0.19,0.04,0.2,18000.0,18000.0,18000.0,18000.0
instance_795,13.63,18000.0,8.48,18000.0,17.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,2.17,184.35,2.55,18000.0,18000.0,18000.0,18000.0
instance_274,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_142,0.01,0.1,0.07,3.17,0.07,0.17,0.01,0.03,0.08,0.11,0.19,0.21,0.06,0.07,0.01,0.04,0.04,0.07,0.02,0.07,0.05,0.09,0.05,0.07
instance_687,8.99,18000.0,6.75,18000.0,19.46,337.41,18000.0,0.54,18000.0,5.31,18000.0,9.82,34.14,73.4,55.94,1.08,0.55,1.51,11.09,1.94,33.52,0.97,77.69,93.38
instance_390,0.02,0.24,0.23,18000.0,0.22,18000.0,0.01,0.04,21.1,0.51,18000.0,0.11,0.46,0.05,0.01,0.05,0.05,0.2,18000.0,0.22,0.44,0.34,0.05,0.05
instance_556,93.13,18000.0,165.27,18000.0,400.16,374.25,18000.0,38.75,57.66,121.61,40.85,26.21,18000.0,18000.0,18000.0,58.9,38.91,21.02,2.3,26.37,18000.0,53.33,18000.0,3.54
instance_457,18000.0,18000.0,18000.0,18000.0,18000.0,96.4,18000.0,18000.0,18000.0,18000.0,102.12,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,1.55,18000.0,18000.0,18000.0,18000.0,18000.0
instance_257,0.03,0.45,0.42,18000.0,0.43,18000.0,0.03,0.06,21.97,1.22,18000.0,18000.0,1.3,0.42,0.03,0.07,0.07,0.42,18000.0,0.42,1.26,0.86,0.42,0.42
instance_757,0.77,18000.0,258.6,42.16,375.76,31.14,0.77,0.69,50.99,0.21,31.43,2.81,36.51,3.83,0.77,0.7,0.7,264.84,4.55,262.99,38.09,0.11,3.86,3.84
instance_544,63.9,18000.0,18000.0,18000.0,18000.0,18000.0,63.89,12.92,18000.0,356.22,18000.0,18000.0,18000.0,64.01,64.21,12.99,12.93,18000.0,18000.0,18000.0,18000.0,18000.0,90.49,90.27
instance_677,0.01,0.13,0.1,11.36,0.1,0.26,0.01,0.04,0.12,0.21,0.29,18000.0,0.69,18000.0,0.01,0.04,0.04,0.1,0.03,0.1,0.68,220.73,18000.0,18000.0
instance_167,1.99,3.66,3.75,18000.0,3.67,18000.0,2.0,0.93,9.26,4.01,18000.0,18000.0,1.86,0.12,2.0,0.94,0.94,3.62,18000.0,3.64,1.86,3.02,0.12,0.12
instance_545,271.8,18000.0,432.6,18000.0,18000.0,50.76,18000.0,18000.0,18000.0,18000.0,55.26,18000.0,18000.0,18000.0,66.63,18000.0,18000.0,173.34,0.49,160.78,18000.0,18000.0,18000.0,18000.0
instance_253,21.38,3.38,3.34,18000.0,3.44,18000.0,18000.0,2.69,25.54,5.31,18000.0,18000.0,18000.0,18000.0,467.35,3.09,2.7,3.32,40.17,3.3,18000.0,18000.0,18000.0,18000.0
instance_392,2.12,120.91,4.64,18000.0,18000.0,4.81,0.35,18000.0,16.81,4.01,32.49,0.21,18000.0,0.34,1.25,18000.0,18000.0,5.05,9.35,32.06,18000.0,1.52,0.5,0.33
instance_716,18000.0,347.5,18000.0,18000.0,517.09,130.12,72.85,18000.0,349.47,18.21,48.6,37.61,18000.0,57.4,212.79,7.33,12.8,8.72,18000.0,8.87,18000.0,14.69,56.38,54.7
instance_643,25.73,18000.0,4.39,18000.0,4.44,18000.0,18000.0,3.35,50.44,6.21,18000.0,18000.0,18000.0,18000.0,7.87,4.4,3.36,4.37,31.8,4.38,18000.0,18000.0,18000.0,18000.0
instance_247,0.02,0.22,0.18,18000.0,0.19,0.34,0.02,0.04,0.28,0.31,0.52,18000.0,18000.0,18000.0,0.02,0.05,0.05,0.18,0.03,0.19,18000.0,18000.0,18000.0,18000.0
instance_700,0.44,2.36,0.91,18000.0,0.66,1.4,0.17,0.24,351.54,0.91,2.24,0.11,2.55,0.83,0.16,0.36,0.25,0.62,13.8,0.7,2.48,0.37,0.79,0.79
instance_602,18000.0,18000.0,18000.0,18000.0,18000.0,26.6,18000.0,75.96,9.75,18000.0,18000.0,587.61,18000.0,18000.0,18000.0,127.89,127.88,18000.0,18000.0,18000.0,18000.0,504.64,18000.0,18000.0
instance_707,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,0.95,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,0.75,18000.0,18000.0,18000.0,18000.0,64.54,18000.0,18000.0,18000.0,18000.0
instance_623,0.0,0.05,0.02,0.93,0.02,0.11,0.0,0.02,0.03,0.04,0.12,0.11,0.03,0.01,0.0,0.04,0.03,0.02,0.01,0.03,0.02,0.04,0.01,0.01
instance_107,50.13,18000.0,137.41,18000.0,81.67,18000.0,79.07,33.55,18000.0,384.71,18000.0,30.72,18000.0,35.41,22.93,40.6,33.87,67.76,15.15,68.13,18000.0,100.41,34.9,35.62
instance_714,7.63,2.46,2.51,18000.0,2.32,18000.0,18000.0,1.92,32.71,3.81,18000.0,18000.0,18000.0,18000.0,58.36,2.25,1.93,2.43,11.6,2.39,18000.0,18000.0,18000.0,18000.0
instance_376,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_719,18000.0,18000.0,18000.0,18000.0,18000.0,75.79,18000.0,18000.0,18000.0,18000.0,75.77,18000.0,18000.0,18000.0,498.9,18000.0,18000.0,18000.0,0.93,18000.0,18000.0,18000.0,18000.0,18000.0
instance_118,114.35,40.02,314.97,125.64,174.55,41.08,305.74,18000.0,111.71,18000.0,49.28,18000.0,18000.0,18000.0,178.19,18000.0,18000.0,188.45,236.87,5.75,18000.0,18000.0,18000.0,18000.0
instance_427,0.0,0.04,0.01,0.06,0.01,0.09,0.0,0.02,0.0,0.02,0.1,0.02,0.0,0.0,0.0,0.03,0.03,0.01,0.0,0.02,0.0,0.01,0.0,0.0
instance_439,0.01,18000.0,0.04,0.26,0.04,0.07,0.01,0.02,0.0,0.12,0.07,0.02,0.02,0.0,0.01,0.04,0.04,0.04,0.01,0.04,0.01,0.01,0.0,0.01
instance_62,0.0,0.04,0.01,0.07,0.01,0.2,0.0,0.02,0.02,0.02,0.21,0.02,0.01,0.01,0.0,0.03,0.03,0.01,0.01,0.01,0.0,0.01,0.01,0.01
instance_420,25.57,18000.0,18.67,18000.0,89.58,4.99,4.42,4.34,18000.0,28.31,19.46,3.81,18000.0,18000.0,26.15,6.44,4.76,5.98,0.27,6.32,18000.0,25.85,18000.0,18000.0
instance_299,0.25,0.77,0.76,50.97,0.78,3.98,0.25,0.37,17.88,1.51,79.47,4.01,18000.0,0.41,0.25,0.39,0.39,0.74,0.19,0.74,18000.0,1.2,0.4,0.39
instance_407,0.02,18000.0,0.19,40.93,0.2,0.41,0.02,0.05,0.46,0.31,0.51,8.41,394.22,4.47,0.02,0.06,0.06,0.18,0.03,0.19,394.64,0.18,1.75,2.18
instance_159,0.03,11.58,0.29,18000.0,0.28,0.6,0.04,0.14,0.06,0.31,0.68,0.06,0.45,0.05,0.03,0.25,0.15,0.32,0.04,0.37,0.43,0.05,0.03,0.03
instance_777,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,16.71,18000.0,10.31,18000.0,18000.0,18000.0,12.96,18000.0,18000.0,18000.0,18000.0,18000.0,18.74,18000.0,18000.0
instance_200,0.01,0.17,0.14,18000.0,0.14,18000.0,0.01,0.03,0.78,0.31,18000.0,0.02,0.1,0.06,0.01,0.05,0.04,0.14,18000.0,0.14,0.08,0.15,0.06,0.06
instance_229,3.39,131.66,33.11,362.25,31.45,18000.0,3.79,3.3,8.06,13.81,18000.0,8.01,18000.0,29.43,3.4,3.29,3.27,30.83,0.82,30.73,18000.0,13.73,65.56,63.71
instance_431,18000.0,18000.0,18000.0,18000.0,18000.0,1.32,18000.0,18000.0,18000.0,18000.0,1.4,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_372,0.02,0.18,0.15,2.74,0.16,7.38,0.02,0.06,0.02,0.21,67.24,485.31,0.06,0.05,0.02,0.07,0.07,0.16,0.06,0.2,0.15,0.08,0.05,0.05
instance_617,0.01,0.53,0.07,1.45,0.07,0.38,0.01,0.04,0.19,0.11,0.56,0.07,0.13,0.02,0.01,0.05,0.07,0.07,2.27,0.07,0.13,0.04,0.02,0.02
instance_219,0.21,18000.0,0.77,18000.0,0.77,18000.0,0.21,0.25,2.96,0.71,18000.0,18000.0,83.51,149.03,0.21,0.27,0.26,0.74,18000.0,0.73,83.43,18000.0,440.26,143.56
instance_465,18000.0,18000.0,18000.0,18000.0,18000.0,2.92,18000.0,18000.0,18000.0,18000.0,3.04,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_571,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_306,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_340,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,24.88,416.21,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,59.35,18000.0,18000.0,18000.0,18000.0
instance_636,0.04,18000.0,0.31,18000.0,0.32,0.73,0.04,0.07,0.41,0.41,0.9,0.07,18000.0,0.04,0.04,0.08,0.08,0.31,0.06,0.32,18000.0,0.17,0.04,0.04
instance_791,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18.13,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_651,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,86.2,14.55,18000.0,70.42,18000.0,18000.0,18000.0,18000.0,49.76,87.77,18000.0,18000.0,40.69,18000.0,18000.0,18000.0,18000.0
instance_599,84.92,18000.0,142.71,18000.0,219.52,17.58,18000.0,18000.0,18000.0,18000.0,28.15,18000.0,18000.0,18000.0,61.02,18000.0,18000.0,129.44,0.11,131.6,18000.0,18000.0,18000.0,18000.0
instance_95,0.07,3.83,0.4,3.64,0.38,0.26,0.07,0.48,0.14,0.51,0.26,0.07,0.24,0.04,0.06,1.15,0.51,0.59,0.02,31.29,0.23,0.13,0.03,0.04
instance_797,18000.0,18000.0,18000.0,18000.0,18000.0,10.12,18000.0,18000.0,18000.0,18000.0,14.15,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_105,0.05,1.89,0.41,2.39,0.41,0.33,0.05,0.13,0.09,0.51,0.35,0.08,0.13,0.08,0.05,0.19,0.14,0.41,0.02,0.42,0.13,0.08,0.08,0.08
instance_416,174.06,18000.0,481.16,18000.0,18000.0,18000.0,18000.0,29.7,18000.0,129.61,18000.0,18000.0,18000.0,23.82,39.48,18000.0,30.32,28.21,18000.0,35.39,18000.0,18000.0,24.29,24.22
instance_726,0.22,18000.0,1.46,196.67,1.45,232.26,0.22,0.27,6.76,1.81,18000.0,18000.0,18000.0,18000.0,0.22,0.28,0.28,1.48,0.37,1.44,18000.0,18000.0,18000.0,18000.0
instance_824,0.07,40.18,2.92,4.88,0.86,0.36,0.07,0.11,0.11,0.51,0.38,0.07,0.13,1.35,0.06,0.17,0.12,0.69,0.02,28.91,0.14,0.1,1.93,1.92
instance_823,0.0,0.08,0.04,2.22,0.04,0.12,0.0,0.02,0.04,0.11,0.19,0.07,0.54,0.02,0.0,0.03,0.04,0.04,0.01,0.05,0.54,0.05,0.02,0.02
instance_378,0.05,0.44,0.44,18000.0,0.42,1.29,0.05,0.08,0.63,0.61,1.66,18000.0,18000.0,18000.0,0.05,0.09,0.09,0.4,0.08,0.41,18000.0,18000.0,18000.0,18000.0
instance_509,0.0,0.04,0.0,0.05,0.0,0.09,0.0,0.02,0.0,0.02,0.09,0.02,0.0,0.0,0.0,0.04,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0
instance_385,12.29,18000.0,21.93,18000.0,18.17,3.98,18000.0,450.24,77.76,265.41,4.12,18000.0,18000.0,18000.0,2.39,18000.0,18000.0,25.74,0.12,26.15,18000.0,129.09,18000.0,18000.0
instance_782,0.09,42.11,0.59,25.62,0.58,2.72,0.09,0.25,8.69,0.71,3.0,0.21,0.86,0.3,0.08,0.47,0.26,0.64,6.53,0.7,0.78,0.27,0.29,0.29
