instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8
instance_684,113.68,854.4,124.16,109.72,108.24,862.0,236.08,99.56
instance_521,1.68,28800.0,0.16,28800.0,0.68,28800.0,21.6,1.0
instance_144,60.28,28800.0,73.0,28800.0,76.56,28800.0,28800.0,44.52
instance_310,2533.52,28800.0,701.68,28800.0,1328.0,28800.0,28800.0,1470.72
instance_1060,28800.0,1019.16,28800.0,858.12,28800.0,1913.72,27353.24,28800.0
instance_58,241.44,28800.0,242.84,1003.84,304.88,28800.0,22306.32,241.8
instance_824,9.44,28800.0,16.92,28800.0,33.52,28800.0,28800.0,6.88
instance_221,28800.0,28800.0,28800.0,3142.76,28800.0,28800.0,28800.0,28800.0
instance_1062,3.88,468.68,3.72,105.72,4.16,436.96,3.24,3.56
instance_595,19034.36,28800.0,10344.0,28800.0,13086.76,28800.0,28800.0,17160.2
instance_261,13.12,1608.04,4.12,28.44,12.88,2822.8,6.32,4.72
instance_262,8.36,92.32,6.16,21.88,8.36,1911.68,1.44,6.56
instance_473,6.76,2313.56,3.2,97.04,4.68,28800.0,41.04,5.96
instance_341,28800.0,56.24,28800.0,557.48,28800.0,99.8,1440.92,28800.0
instance_1148,8.64,28800.0,3.76,28800.0,8.64,28800.0,41.4,7.12
instance_616,3.36,575.12,3.16,50.08,6.44,28800.0,2.52,2.56
instance_470,4.24,28800.0,0.32,55.6,0.88,28800.0,1.92,3.04
instance_59,69.76,2217.28,107.68,141.8,86.52,4455.12,6.6,73.52
instance_568,122.72,26.6,122.92,160.08,141.68,26.6,1.8,115.2
instance_622,0.64,28800.0,0.28,159.68,0.48,28800.0,0.64,0.4
instance_652,505.72,28800.0,585.4,1436.72,587.48,28800.0,2486.72,526.44
instance_862,17214.68,28800.0,7843.32,28800.0,7762.16,28800.0,28800.0,12586.44
instance_669,93.04,28800.0,189.32,28800.0,136.6,28800.0,3150.6,70.96
instance_511,270.88,28800.0,428.16,28800.0,492.64,28800.0,1870.16,212.28
instance_770,210.56,28800.0,300.84,28800.0,234.84,28800.0,3316.64,245.72
instance_775,95.2,28800.0,101.76,28800.0,128.68,28800.0,1143.0,62.6
instance_784,4674.68,28800.0,5813.64,28800.0,4293.04,28800.0,28800.0,2830.4
instance_1144,18.52,28800.0,7.24,75.12,12.4,28800.0,3.92,12.52
instance_354,4.08,114.16,0.84,60.96,4.08,146.6,0.88,2.72
instance_3,8136.52,28800.0,5462.28,248.96,6692.16,28800.0,186.0,5419.24
instance_957,250.12,28800.0,134.6,28800.0,126.16,28800.0,1207.72,192.76
instance_1045,28800.0,958.2,28800.0,715.2,28800.0,964.32,3302.48,28800.0
instance_328,18.52,1.28,14.68,252.84,41.36,11.84,3.6,5.6
instance_340,28800.0,8.04,28800.0,257.28,28800.0,29.12,59.4,28800.0
instance_183,53.24,28800.0,62.96,28800.0,84.48,28800.0,6135.64,42.52
instance_335,971.12,9.04,1290.92,146.48,1328.48,23.44,70.76,846.96
instance_12,13.88,28800.0,4.56,28800.0,16.68,28800.0,13.72,7.92
instance_298,50.36,28800.0,26.16,28800.0,82.08,28800.0,28800.0,24.64
instance_209,45.96,28800.0,20.52,257.84,30.2,28800.0,271.12,33.92
instance_1012,2527.0,28800.0,4369.2,1811.56,4295.36,28800.0,678.48,2880.12
instance_1169,46.6,0.08,25.96,4.4,43.96,0.04,0.92,43.56
instance_313,50.72,0.64,57.44,13.08,69.04,1.8,3.92,33.68
instance_772,345.36,95.12,384.6,28800.0,374.8,92.36,6.8,244.76
instance_718,28800.0,8728.04,28800.0,579.68,28800.0,28800.0,641.44,28800.0
instance_1072,1915.08,1.44,1860.4,39.8,1621.44,28800.0,28.08,1573.6
instance_416,358.0,28800.0,409.16,59.84,422.76,28800.0,978.28,315.32
instance_666,31.04,5.48,21.92,4433.52,37.84,7.2,3.76,31.4
instance_504,12.2,28800.0,2.76,28800.0,5.32,28800.0,808.4,6.28
instance_558,2.64,41.48,1.84,108.4,4.44,40.68,2.08,1.64
instance_372,14.8,401.56,6.48,157.16,11.4,475.0,252.32,7.68
instance_361,40.84,524.44,22.28,5.28,48.08,660.24,301.24,23.16
instance_481,28800.0,26.6,28800.0,1589.68,28800.0,28.12,172.16,28800.0
instance_1165,167.0,0.44,141.16,5.08,169.04,0.4,1.04,131.04
instance_714,91.64,172.88,121.24,332.28,87.84,166.64,83.32,95.8
instance_883,20.56,28800.0,96.8,78.24,98.08,28800.0,6.72,30.12
instance_182,7250.32,28800.0,18087.92,28800.0,15848.76,28800.0,28800.0,6539.08
instance_305,209.44,28800.0,135.04,28800.0,164.6,28800.0,28800.0,121.48
instance_914,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,23917.92
instance_384,4.76,273.56,3.68,30.76,6.56,325.16,245.88,3.96
instance_1101,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,13409.64,28800.0
instance_826,22.24,294.2,19.0,182.04,56.96,283.16,3.8,20.04
instance_1111,1109.84,28800.0,5.6,28800.0,7.76,28800.0,16.8,2164.16
instance_301,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,7294.32
instance_776,207.88,28800.0,832.92,225.08,864.24,28800.0,161.32,208.48
instance_974,135.08,28800.0,152.92,28800.0,121.32,28800.0,157.24,179.8
instance_730,87.16,28800.0,44.24,28800.0,129.6,28800.0,28800.0,48.88
instance_304,177.64,28800.0,145.56,28800.0,167.32,28800.0,18076.76,201.8
instance_204,22.88,28800.0,21.52,255.52,20.16,28800.0,264.64,22.08
instance_1149,8.8,28800.0,5.2,28800.0,6.72,28800.0,47.36,6.16
instance_172,146.8,184.28,141.64,64.12,163.16,191.72,95.24,117.8
instance_994,28800.0,28800.0,28800.0,97.96,28800.0,28800.0,4324.2,28800.0
instance_695,6613.12,28800.0,1615.32,28800.0,1841.6,28800.0,28800.0,3736.16
instance_841,1.8,28800.0,0.4,6.12,0.84,28800.0,3.0,1.16
instance_224,226.24,28800.0,382.16,1094.24,328.56,28800.0,2062.16,184.32
instance_1171,11243.72,0.8,2095.32,7.36,2041.16,0.72,1.48,11449.52
instance_821,204.76,28800.0,203.4,28800.0,253.64,28800.0,28800.0,155.28
instance_981,52.52,4.96,55.52,198.84,63.72,4.76,4.04,35.08
instance_985,517.52,28800.0,440.44,328.64,533.6,28800.0,500.4,656.08
instance_192,4720.8,28800.0,2569.4,28800.0,2607.36,28800.0,1831.32,1772.76
instance_711,121.32,2254.36,179.64,36.32,195.4,2330.56,49.8,143.08
instance_551,886.56,2847.68,892.4,660.56,825.52,28800.0,348.48,838.72
instance_245,383.08,1.12,89.72,20.16,261.96,4.0,9.48,605.16
instance_197,7.36,1.92,1.08,24.24,1.84,1.72,2.96,3.6
instance_479,538.4,0.4,326.96,335.8,353.52,0.48,18.8,533.92
instance_581,28.48,28800.0,7.36,28800.0,17.08,28800.0,482.0,4.92
instance_664,108.68,28800.0,139.76,672.56,149.8,28800.0,138.56,56.12
instance_817,94.32,176.76,303.08,134.16,270.4,168.28,5.72,126.4
instance_777,1652.52,28800.0,1335.2,5333.96,1200.28,28800.0,353.52,1481.52
instance_609,0.32,28800.0,0.12,4.64,0.16,28800.0,0.52,0.36
instance_123,28800.0,941.96,28800.0,409.44,28800.0,1399.2,11161.68,28800.0
instance_28,23.52,28800.0,4.96,48.56,17.04,28800.0,4242.6,10.2
instance_793,35.12,28800.0,72.28,28800.0,74.88,28800.0,1284.72,59.08
instance_302,7.6,28800.0,1.52,28800.0,7.28,28800.0,574.76,4.2
instance_709,125.72,28800.0,184.76,28800.0,331.72,28800.0,28800.0,115.08
instance_906,340.92,28800.0,431.64,28800.0,501.4,28800.0,28800.0,373.04
instance_599,9.24,28800.0,5.88,405.0,9.6,28800.0,159.12,8.84
instance_459,5.6,28800.0,0.2,394.0,0.88,28800.0,3.6,1.92
instance_214,211.48,28800.0,315.84,637.28,260.08,28800.0,631.52,198.56
instance_411,28800.0,28800.0,14172.72,28800.0,13152.84,28800.0,3410.2,24350.68
instance_1119,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,74.0,28800.0
instance_236,14.64,0.16,42.52,11.04,111.6,1.84,3.12,25.48
