instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8,algorithm_9,algorithm_10
instance_690,50000.0,50000.0,2462.08,50000.0,3474.31,50000.0,4144.34,4302.16,1252.89,2835.34
instance_1718,714.82,568.412,550.196,455.588,595.492,261.66,531.008,374.464,1252.58,677.744
instance_1943,444.352,417.188,1067.24,251.908,1140.5,302.148,950.176,120.84,1064.8,2758.8
instance_376,1300.45,1502.89,1269.86,1625.29,1539.75,1701.98,1586.33,2374.52,1463.16,1014.68
instance_1559,0.556,0.988,1.192,0.708,0.712,1.484,2.768,1.5,0.288,1.312
instance_1618,50000.0,50000.0,50000.0,50000.0,4254.45,50000.0,2137.34,50000.0,1355.5,50000.0
instance_1052,159.984,136.708,42.552,252.112,56.952,151.376,158.476,122.14,95.456,139.452
instance_645,50000.0,2042.41,243.484,548.976,139.036,50000.0,162.28,852.08,187.192,471.352
instance_1321,1719.84,532.16,387.924,639.64,637.22,567.396,678.2,369.22,1134.31,319.312
instance_1918,102.548,57.232,65.776,110.24,53.992,194.656,77.248,33.532,111.464,42.824
instance_1170,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,3775.13,50000.0,3087.42
instance_576,2.984,1.16,1.288,1.056,2.144,1.528,7.264,0.996,0.54,1.1
instance_728,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1064,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,5.132,50000.0,13.876
instance_1067,50000.0,1.664,112.456,143.984,176.444,8.072,50.764,105.848,18.98,116.02
instance_612,50000.0,535.092,2059.98,2584.72,440.716,785.06,556.188,3000.26,4958.1,1305.99
instance_261,916.952,506.396,109.252,218.116,232.968,127.792,190.956,196.168,150.88,266.356
instance_440,117.228,80.584,39.848,71.492,56.272,71.468,35.116,52.408,154.98,49.944
instance_1189,0.008,0.008,0.028,0.028,0.036,0.044,0.2,0.028,50000.0,0.028
instance_584,1.172,0.572,2.416,1.38,1.576,2.852,5.656,2.432,0.368,2.412
instance_1315,17.388,8.612,5.94,16.02,3.032,6.856,8.752,6.252,18.684,6.852
instance_1190,0.008,0.008,0.036,0.036,0.044,0.048,0.228,0.036,0.008,0.036
instance_895,98.048,50.528,30.872,53.232,25.436,44.552,21.3,58.692,18.732,44.884
instance_369,3313.14,50000.0,1105.94,50000.0,50000.0,331.044,50000.0,236.396,50000.0,3055.03
instance_372,1810.24,2115.02,1083.47,600.984,2222.36,1955.2,1906.77,67.908,4589.58,46.064
instance_462,187.232,319.54,168.264,273.736,405.808,93.224,735.072,267.504,803.708,175.632
instance_563,203.184,114.392,13.924,127.06,24.632,129.076,61.692,52.06,88.644,53.66
instance_1431,1878.72,1095.32,430.54,1473.39,558.36,2792.58,1593.12,1031.98,2196.58,577.176
instance_88,50000.0,50000.0,50000.0,50000.0,2404.98,50000.0,109.972,50000.0,50000.0,50000.0
instance_492,448.816,244.288,202.004,217.432,219.732,315.544,359.708,207.04,1180.15,230.056
instance_162,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_154,50000.0,535.252,748.676,2621.57,397.536,1210.96,279.832,2657.8,50000.0,302.324
instance_115,52.392,334.412,1138.01,1206.94,89.628,1473.84,20.18,172.192,470.24,2257.09
instance_114,988.644,2707.74,1894.92,3618.58,177.26,408.824,3385.93,322.572,1686.89,2235.2
instance_1101,91.128,130.508,91.352,82.576,117.144,35.9,109.26,85.552,114.228,93.984
instance_402,50000.0,50000.0,3148.16,1920.98,4941.3,3470.6,50000.0,1401.32,50000.0,2158.25
instance_49,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1859,561.412,224.296,16.8,70.356,34.628,98.236,57.46,28.724,151.436,49.18
instance_995,497.856,524.588,16.544,97.736,31.388,160.388,101.848,57.26,93.532,43.736
instance_1127,267.024,19.556,117.172,2545.27,62.032,58.476,57.972,2531.38,118.38,87.364
instance_1799,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,1798.56,50000.0,3438.46
instance_400,50000.0,50000.0,3206.14,2096.92,4243.79,4216.54,50000.0,1312.01,50000.0,2257.96
instance_950,305.812,35.948,166.984,3536.13,61.964,996.588,23.188,2631.88,59.032,101.292
instance_896,66.656,8.968,6.844,5.288,3.36,16.484,2.912,10.064,4.588,8.4
instance_25,50000.0,2555.32,477.552,2749.86,1098.14,677.46,1010.42,1297.5,2241.41,865.88
instance_865,1484.88,207.04,352.676,163.416,213.112,104.288,139.732,217.34,47.404,70.328
instance_1790,50000.0,50000.0,817.38,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_529,50000.0,544.228,343.436,279.204,385.996,545.784,573.216,196.5,50000.0,315.688
instance_203,51.496,40.952,35.544,58.916,45.264,89.484,53.58,65.08,142.752,51.356
instance_1023,133.14,125.384,22.848,69.248,23.656,66.228,20.84,57.4,58.276,35.812
instance_1596,0.428,0.276,1.64,0.876,0.572,0.936,2.356,1.9,7.492,1.8
instance_1815,45.668,194.7,65.316,38.096,15.288,114.776,213.644,83.996,132.244,53.6
instance_852,187.644,45.4,39.508,107.748,42.656,62.216,45.96,205.196,43.988,28.252
instance_1722,2436.5,957.668,1106.54,900.58,1021.0,1680.32,1807.08,861.58,50000.0,1201.47
instance_1635,50000.0,1979.61,2975.72,3408.89,2718.08,3273.28,50000.0,3783.87,50000.0,2891.91
instance_1152,0.024,0.58,0.084,5.724,0.14,0.064,0.664,0.084,50000.0,0.08
instance_125,33.728,14.696,46.328,16.232,27.492,33.0,41.028,13.204,36.912,27.888
instance_220,41.02,30.464,24.752,25.208,25.048,21.952,25.808,23.564,24.352,22.408
instance_1277,0.012,0.016,0.036,0.04,0.048,0.068,0.244,0.036,50000.0,0.036
instance_1977,3919.16,939.844,707.848,1402.41,587.308,901.964,504.416,1197.34,1070.39,855.004
instance_664,774.352,525.58,176.896,325.492,155.072,50000.0,111.9,736.212,101.98,379.836
instance_1739,397.692,50000.0,1615.24,614.796,50000.0,50000.0,50000.0,85.62,50000.0,2367.49
instance_490,950.84,592.352,747.036,429.196,511.316,730.976,956.728,471.532,2466.18,803.86
instance_1774,50000.0,50000.0,3347.86,50000.0,4750.6,50000.0,50000.0,1632.32,50000.0,2412.65
instance_328,392.328,190.932,81.636,267.548,51.736,87.236,5.24,1344.08,2.896,94.848
instance_543,50000.0,4254.5,135.208,467.676,591.188,523.744,2008.9,170.956,4208.11,367.668
instance_1435,1108.07,587.832,124.008,170.112,132.768,662.416,165.744,95.796,60.292,81.872
instance_1761,2175.04,50000.0,50000.0,50000.0,50000.0,3881.46,50000.0,758.98,50000.0,1379.91
instance_738,50000.0,844.108,194.664,2580.52,154.484,174.872,306.816,571.796,117.384,215.916
instance_1687,268.232,332.036,124.82,3801.68,111.056,1778.71,4.964,2556.13,2.76,96.028
instance_687,5.804,5.04,0.672,0.732,0.648,1.624,1.772,0.648,2.672,0.844
instance_1980,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1575,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1497,89.472,113.424,52.46,201.752,31.968,153.38,1.788,67.02,5.144,50.216
instance_632,1386.71,420.036,302.42,667.968,225.116,507.44,159.98,585.436,367.116,215.492
instance_1403,130.288,140.316,3.636,3.236,61.992,200.944,65.424,102.26,365.644,220.56
instance_1478,1.396,3.988,1.296,4.244,1.6,3.852,1.252,1.176,5.364,1.036
instance_1251,0.012,0.016,0.016,0.032,0.02,0.06,0.176,0.024,50000.0,0.024
instance_1581,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_899,129.268,43.672,24.556,19.98,17.732,30.716,20.172,27.16,12.64,23.824
instance_1582,50000.0,50000.0,50000.0,50000.0,2909.34,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1047,50000.0,1923.92,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,1838.78
instance_1691,50000.0,958.868,491.896,2889.24,508.656,2336.14,433.764,2722.82,446.972,434.724
instance_957,2017.33,28.524,95.24,719.892,66.9,168.688,40.184,971.084,44.02,66.424
instance_1206,0.008,0.008,0.04,0.044,0.048,0.056,0.22,0.04,0.088,0.04
instance_1716,50000.0,50000.0,4807.97,2932.1,50000.0,50000.0,50000.0,3188.58,50000.0,50000.0
instance_1864,4776.88,4655.66,1208.32,1254.44,839.728,1756.15,3586.13,1111.23,50000.0,1152.28
instance_330,50000.0,1412.28,424.076,4502.99,469.68,1856.89,531.024,2738.61,346.14,409.864
instance_1662,58.544,23.504,70.308,47.384,128.632,86.524,115.84,43.276,145.76,89.424
instance_1196,0.004,0.004,0.024,0.024,0.032,0.028,0.096,0.024,0.004,0.024
instance_1107,51.928,7.932,95.484,418.4,129.872,69.692,121.524,127.076,67.8,99.344
instance_1392,345.388,114.48,93.488,130.848,54.992,201.388,50.184,142.348,33.7,116.18
instance_817,62.472,46.648,71.008,196.268,54.38,123.02,174.296,148.536,246.444,81.456
instance_1641,25.1,8.104,12.64,29.556,12.596,41.328,10.32,15.572,24.764,15.224
instance_649,140.648,135.38,25.42,36.9,18.492,50000.0,20.548,56.972,33.872,37.408
instance_323,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,0.408,50000.0,50000.0,50000.0
instance_881,165.452,5.752,7.24,13.724,8.68,16.544,12.048,50.624,5.844,12.56
instance_1424,2489.27,4629.89,309.076,50000.0,2761.53,478.316,2843.19,718.38,1000.04,600.616
instance_1158,21.06,25.192,8.572,31.176,50.416,89.792,133.028,44.7,377.376,47.212
instance_488,594.756,447.684,281.384,255.024,415.16,430.512,473.836,301.928,1365.16,406.816
instance_428,1587.7,50000.0,1580.01,2011.79,3160.39,247.656,1919.58,50000.0,50000.0,4342.46
instance_829,1041.23,50000.0,2640.9,691.316,50000.0,1043.66,0.008,662.1,50000.0,1167.59
instance_90,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_113,13.016,15.848,13.836,36.524,13.236,66.796,30.04,22.292,40.616,21.94
instance_858,39.636,29.34,34.636,34.1,26.364,36.752,42.28,37.576,25.544,24.444
instance_757,193.3,141.292,111.84,160.1,111.468,143.008,131.348,132.384,107.34,90.468
instance_187,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_284,50000.0,716.876,776.376,1014.02,601.464,1783.1,1215.22,560.468,1865.45,294.216
instance_1084,11.496,53.268,10.544,59.64,9.576,14.16,30.816,7.564,12.992,8.384
instance_1548,167.816,1203.45,82.672,38.716,100.032,43.256,276.22,73.636,215.56,75.192
instance_945,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1102,18.288,15.768,91.804,95.272,102.276,34.82,117.772,94.144,50.812,93.424
instance_604,3.516,0.608,0.416,0.452,50000.0,0.98,58.172,0.364,1.248,0.304
instance_959,1466.38,56.672,88.036,2900.51,65.52,122.528,36.672,1634.23,21.808,74.524
instance_1323,140.028,211.108,94.548,238.164,173.472,64.712,130.976,86.688,131.088,108.0
instance_218,2234.23,1098.06,184.24,3992.35,900.976,1548.48,749.512,449.536,890.652,650.78
instance_936,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_845,50000.0,677.296,614.612,3717.82,591.22,387.66,329.756,2732.39,223.556,342.252
instance_111,782.06,515.124,506.552,1184.49,583.496,1689.15,417.924,2685.19,177.212,687.12
instance_1241,0.148,0.172,0.06,0.112,0.064,0.136,1.604,0.116,50000.0,0.116
instance_342,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1762,2270.82,50000.0,4357.11,4566.32,50000.0,50000.0,50000.0,1681.77,50000.0,2699.11
instance_1942,900.704,953.46,886.704,868.688,728.78,1254.16,910.344,752.828,910.836,846.26
instance_1630,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_316,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_403,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,4616.04,50000.0,2096.8,50000.0
instance_255,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1867,61.42,25.336,108.372,115.556,66.9,124.504,100.12,203.048,263.764,119.36
instance_1466,50.168,96.24,25.72,66.632,36.576,78.88,52.164,52.956,69.76,52.008
instance_1824,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1826,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_119,1048.37,1905.6,1320.59,674.324,1428.98,1188.18,4260.84,478.792,50000.0,1007.59
instance_1775,50000.0,50000.0,2683.81,50000.0,4137.95,4092.22,50000.0,1352.74,50000.0,2619.97
instance_1240,0.008,0.016,0.024,0.04,0.024,0.036,0.152,0.016,0.048,0.016
instance_170,84.748,116.328,83.296,88.428,244.14,512.104,109.86,186.452,691.824,252.464
instance_948,1887.56,901.5,593.784,355.348,790.596,760.948,1257.25,343.212,2180.16,510.58
instance_211,3501.16,3352.34,3219.14,3082.93,2928.89,3282.96,3645.21,3380.82,50000.0,2921.15
instance_1988,20.736,8.596,101.248,41.596,40.76,12.52,29.376,68.148,26.492,69.7
instance_1873,0.188,0.04,0.824,0.832,0.944,0.66,2.332,0.828,0.028,0.788
instance_1504,7.76,9.716,7.564,14.264,6.02,12.124,9.076,7.356,13.296,6.908
instance_799,0.28,0.176,0.432,0.708,0.38,1.052,0.36,0.176,0.256,0.172
instance_1070,50000.0,107.876,1.636,7.784,40.98,1.436,4.94,1.492,2.716,1.628
instance_197,50000.0,50000.0,50000.0,50000.0,50000.0,4981.52,50000.0,50000.0,50000.0,3812.73
instance_1734,924.988,50000.0,4118.08,50000.0,50000.0,631.224,50000.0,908.68,50000.0,3519.44
instance_1525,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1956,1.996,2.508,2.872,1.828,1.624,50000.0,4.032,3.328,6.324,3.288
instance_388,1.352,0.14,11.188,13.184,13.936,4.06,23.016,12.056,0.204,13.264
instance_993,765.344,751.92,63.528,224.232,57.908,136.704,87.664,54.784,108.564,59.22
instance_636,50000.0,1330.53,219.16,516.296,157.88,50000.0,154.868,1242.91,159.94,461.4
instance_1954,576.508,381.012,53.46,87.608,42.492,50000.0,37.764,140.652,39.328,84.008
instance_1827,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_156,50000.0,425.0,963.32,2563.82,284.232,2777.31,289.112,2601.64,50000.0,400.86
instance_385,0.52,0.072,3.084,3.436,3.868,2.804,7.016,3.208,0.06,3.292
instance_1693,50000.0,675.588,116.5,2659.66,112.884,196.672,72.0,2540.98,138.444,119.344
instance_1484,34.556,23.584,7.956,15.104,6.628,23.528,6.248,26.728,16.604,16.32
instance_537,50000.0,1263.72,627.0,640.856,1243.82,509.912,1083.84,169.156,50000.0,229.06
instance_472,0.104,0.096,0.088,0.12,0.116,0.28,0.364,0.092,0.268,0.084
instance_1926,580.744,204.248,68.144,149.56,72.316,67.724,53.38,111.12,40.336,71.5
instance_605,1.42,0.84,0.364,0.464,0.392,0.844,2661.74,0.432,1.656,0.368
instance_810,3813.48,50000.0,1058.38,1416.38,826.5,829.056,911.388,1230.42,919.2,1053.21
instance_239,50000.0,2165.51,852.28,1160.5,862.62,2128.47,803.824,920.3,866.432,817.296
instance_1493,50000.0,2373.36,706.72,454.164,393.616,759.072,608.508,2486.94,671.78,831.512
instance_278,50000.0,1170.35,681.26,773.568,501.124,759.672,831.448,240.632,412.3,441.612
instance_917,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_374,870.964,1604.93,365.052,2501.12,1482.33,925.544,1040.07,1283.42,2890.22,832.032
instance_980,4258.43,50000.0,723.54,1452.42,1043.2,816.18,1568.44,745.536,620.344,896.204
instance_1855,50000.0,843.656,32.292,145.164,256.48,285.368,410.56,97.812,689.3,130.92
instance_747,0.74,0.744,1.052,0.976,0.804,1.636,1.048,1.312,0.644,0.644
instance_1450,0.472,0.536,0.432,0.448,0.452,0.74,1.28,0.4,1.112,0.436
instance_263,50000.0,50000.0,50000.0,50000.0,50000.0,3362.41,50000.0,50000.0,50000.0,3164.34
instance_1476,36.492,20.276,13.816,28.212,15.928,37.096,11.424,28.072,20.584,24.04
instance_298,655.192,754.86,290.288,68.984,17.512,318.912,156.224,283.128,1574.75,532.868
instance_1963,87.516,72.76,25.176,24.68,15.424,50000.0,20.764,40.792,39.736,23.328
instance_451,68.98,71.824,46.692,29.9,49.068,58.52,75.224,40.628,188.808,69.36
instance_44,4062.42,50000.0,537.072,50000.0,50000.0,50000.0,3.736,50000.0,50000.0,50000.0
instance_1184,0.036,0.032,0.212,0.216,0.264,0.348,0.624,0.204,50000.0,0.212
instance_542,677.24,131.432,29.504,265.232,123.996,311.532,180.708,111.1,399.168,79.828
instance_560,261.108,136.088,25.484,59.896,8.132,35.648,11.372,400.036,13.88,10.508
instance_335,1631.53,1800.93,686.4,1056.54,932.164,499.828,577.928,298.224,402.788,289.34
instance_752,1588.42,214.596,208.412,165.784,179.192,99.964,179.64,253.58,41.5,72.544
instance_1609,15.128,17.864,8.868,16.24,6.432,37.112,8.856,13.776,26.74,10.54
instance_735,3238.76,339.044,143.488,121.9,91.068,68.396,62.068,185.5,40.072,108.448
instance_1686,50000.0,305.828,111.316,2635.12,72.388,555.732,88.58,2618.76,89.152,105.792
instance_1491,570.452,444.712,87.48,94.216,37.448,72.648,124.136,231.94,82.528,81.016
instance_961,166.68,53.928,46.852,2616.98,95.928,328.368,38.924,2559.18,101.728,384.064
instance_768,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1361,1.524,2.556,0.784,0.852,0.756,1.72,4.86,0.776,0.508,0.788
instance_1863,870.276,235.768,445.364,218.036,295.484,686.684,330.988,415.448,430.264,242.316
instance_363,852.244,2565.65,1477.24,1466.64,50000.0,50000.0,50000.0,1889.25,50000.0,2083.05
instance_1045,35.22,33.284,42.528,34.492,72.968,54.5,25.712,32.096,126.244,53.596
instance_717,318.692,154.04,81.864,119.104,111.768,95.492,117.48,51.596,310.316,57.0
instance_1350,3.896,1.32,0.456,0.42,0.436,4.48,3.22,0.464,0.22,0.476
instance_1225,0.044,0.024,50000.0,0.048,0.052,0.052,0.276,0.064,50000.0,0.06
instance_390,2142.7,2764.93,678.604,456.412,480.912,763.008,239.488,1535.24,127.052,442.096
instance_1436,7.14,18.128,3.352,18.036,2.68,60.88,13.372,3.136,6.5,3.296
instance_844,74.844,55.684,15.832,78.868,41.836,57.756,27.292,36.472,78.8,33.812
instance_452,58.376,41.892,28.384,43.984,32.872,52.652,31.344,44.592,73.496,27.244
instance_105,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_774,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_906,325.652,292.208,145.496,85.044,44.872,75.668,327.036,50.06,114.0,67.028
instance_157,5.076,12.26,11.0,1.46,15.948,24.212,16.716,9.724,8.664,8.288
instance_1399,8.996,1.432,3.772,15.768,0.948,14.06,18.108,3.864,3.656,50.268
instance_46,50000.0,4484.82,50000.0,50000.0,50000.0,50000.0,3.504,50000.0,1330.64,50000.0
instance_1585,491.008,50000.0,597.368,435.344,50000.0,769.804,50000.0,445.62,50000.0,873.764
instance_45,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,1468.53,4769.07,1515.1,50000.0
instance_1013,46.812,32.64,15.74,18.392,17.3,25.328,14.736,23.464,17.464,19.092
instance_593,179.988,132.392,53.588,44.8,15.724,108.16,130.644,74.064,141.512,100.372
instance_1684,50000.0,50000.0,2412.23,50000.0,3530.65,2664.15,50000.0,2818.09,1396.43,1336.61
instance_740,50000.0,2025.95,710.856,506.392,358.4,613.22,521.416,2620.2,608.88,702.464
instance_432,626.964,1129.94,448.932,754.64,50000.0,378.312,50000.0,108.956,50000.0,2039.52
instance_1446,90.084,26.388,14.068,22.436,16.9,14.172,162.78,47.948,12.824,16.116
instance_1029,81.964,71.892,15.628,62.524,14.02,26.54,14.284,34.844,41.376,18.544
instance_1898,50000.0,1935.37,2259.91,3551.58,1915.6,1536.2,2233.11,3908.54,4814.71,3667.51
instance_754,50000.0,99.196,136.524,1376.71,192.98,361.792,103.008,1667.66,56.12,102.22
instance_1502,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_745,50000.0,1682.83,686.648,474.352,359.316,596.268,548.688,2616.75,724.616,676.984
instance_1829,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1342,70.58,49.328,17.416,79.336,11.52,14.484,27.548,20.684,48.984,12.876
instance_978,38.684,21.828,10.972,14.352,7.576,18.352,6.872,12.64,8.1,12.892
instance_171,35.428,46.44,29.34,126.708,49.712,168.764,69.616,74.528,100.728,46.516
instance_1574,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_869,171.48,52.22,29.72,189.116,44.1,66.868,45.588,162.04,47.736,32.604
instance_1888,50000.0,1904.98,189.088,546.424,145.132,469.424,135.924,1293.22,156.728,381.808
instance_935,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_524,10.948,7.688,2.364,6.48,3.852,17.8,9.344,5.976,15.184,6.288
instance_302,1708.2,2119.38,854.196,240.044,2790.7,1503.42,4561.98,768.304,50000.0,1446.96
instance_1733,50000.0,50000.0,506.764,50000.0,50000.0,50000.0,50000.0,1268.06,50000.0,693.276
instance_1027,55.84,33.692,18.8,23.768,13.2,26.28,12.936,28.024,13.484,20.936
instance_696,39.22,259.752,92.056,37.38,27.692,93.724,199.316,73.236,11.3,76.308
instance_595,2021.35,159.848,112.06,456.808,669.312,993.932,925.748,245.76,631.416,231.64
instance_1789,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_998,4832.56,50000.0,1942.88,2529.4,2522.02,1015.4,1055.81,1685.29,881.152,1489.14
instance_1713,1565.17,444.64,546.44,600.72,473.72,1022.7,1030.53,512.052,2646.49,739.332
instance_1235,0.004,0.008,0.008,0.012,0.012,0.02,0.084,0.012,50000.0,0.012
instance_1083,1221.46,50000.0,1957.1,449.864,3594.0,1107.36,50000.0,425.82,50000.0,1442.44
instance_110,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,2678.12,50000.0
instance_1590,239.872,62.364,94.764,39.58,150.432,88.392,55.176,114.86,67.02,81.944
instance_704,1160.76,50000.0,164.996,50000.0,4285.4,460.412,2582.79,1496.32,980.28,2107.08
instance_631,2169.7,678.088,381.632,604.244,293.264,643.616,245.14,697.496,381.64,268.876
instance_1118,57.644,18.508,147.66,193.088,108.564,59.992,151.256,90.168,57.288,91.476
instance_787,0.028,0.052,0.144,0.14,0.028,0.076,0.46,0.028,0.148,0.028
instance_120,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_992,50000.0,50000.0,50000.0,50000.0,50000.0,4947.3,50000.0,50000.0,50000.0,50000.0
instance_405,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,2514.35,2649.37
instance_193,3.084,1.296,7.768,10.408,3.128,7.636,10.572,7.628,21.108,7.556
instance_216,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_449,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_133,0.008,0.008,0.02,0.012,0.012,0.028,0.068,0.012,0.044,0.012
instance_616,12.148,12.548,8.916,3.084,6.196,31.924,9.64,7.692,38.532,8.416
instance_674,590.592,451.884,111.976,159.716,109.868,50000.0,86.364,292.336,117.316,172.672
instance_1515,197.14,114.34,43.64,175.92,111.172,166.608,52.208,72.22,156.648,58.976
instance_1028,432.576,176.052,69.144,101.308,57.992,101.84,51.612,131.008,55.472,79.448
instance_1383,54.916,478.072,14.392,636.736,81.148,256.496,241.888,110.928,264.036,242.0
instance_1677,50000.0,50000.0,3707.08,1988.64,50000.0,50000.0,6.748,3199.5,50000.0,2403.02
instance_670,125.0,63.376,35.512,21.632,16.72,50000.0,21.824,78.436,26.368,59.036
instance_1874,0.2,0.036,0.864,0.876,0.968,0.684,2.356,0.848,0.028,0.816
instance_1940,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_984,3350.67,4649.96,1855.74,2835.35,2375.81,1149.8,1111.09,1756.4,790.264,1548.0
instance_982,301.356,228.684,62.384,218.32,82.68,165.904,69.452,90.6,116.008,83.436
instance_80,50000.0,50000.0,50000.0,3882.98,50000.0,50000.0,50000.0,50000.0,50000.0,3426.43
instance_1602,5.8,6.104,5.34,4.096,3.812,3.82,6.54,5.472,9.912,5.308
instance_1995,29.812,35.548,53.384,27.244,15.94,34.296,87.82,53.4,75.616,53.74
instance_270,50000.0,453.54,554.88,3038.26,600.088,1761.22,542.792,2683.4,244.24,446.796
instance_1783,50000.0,50000.0,4587.88,3552.44,50000.0,50000.0,50000.0,1861.57,50000.0,3114.0
instance_999,28.748,12.992,9.892,14.092,7.756,19.144,6.532,13.416,7.268,13.204
instance_974,50000.0,289.0,546.328,50000.0,280.4,2728.28,349.732,3426.57,229.796,427.868
instance_761,32.652,18.448,27.516,21.32,19.62,38.096,29.108,29.356,34.524,27.996
instance_565,74.292,105.636,26.688,50.152,56.428,99.192,44.196,61.784,100.396,25.46
instance_857,191.012,137.7,136.172,199.132,130.8,156.268,165.14,149.444,142.244,105.044
instance_909,818.712,167.612,705.02,516.532,484.532,296.3,1100.89,494.1,2390.97,458.508
instance_1560,5.336,1.932,5.804,8.712,6.056,16.452,11.356,8.812,10.088,11.652
instance_710,19.776,89.956,187.22,2760.16,98.692,273.112,278.304,984.432,171.752,142.152
instance_586,0.636,0.464,2.1,0.892,0.872,1.324,2.924,2.136,0.232,2.048
instance_1521,364.488,216.416,94.364,136.096,110.78,229.584,58.936,35.068,329.248,61.5
instance_1243,0.008,0.068,0.012,0.016,0.016,0.024,0.116,0.012,50000.0,0.012
instance_1973,136.508,229.036,88.688,80.84,146.784,89.048,129.072,79.868,280.656,107.124
instance_1556,10.4,12.18,8.004,12.348,9.404,23.58,9.648,12.176,14.972,15.46
instance_127,13.712,42.364,31.74,63.192,52.02,298.184,151.304,17.02,588.048,16.14
instance_903,3.856,1.076,0.512,0.92,0.64,2.748,1.016,0.9,3.98,0.74
instance_579,5.888,0.804,1.984,1.832,3.612,3.672,9.792,2.26,0.548,1.96
instance_1529,11.572,25.64,44.376,6.228,7.732,3.824,19.012,46.812,7.808,5.18
instance_1194,50000.0,50000.0,0.032,0.032,0.036,0.04,0.268,0.032,0.008,0.032
instance_866,264.784,12.04,37.6,53.864,17.236,21.092,22.66,85.576,13.496,15.688
instance_611,2701.5,699.712,360.22,1115.79,402.736,777.148,275.968,1027.42,536.732,50000.0
