instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8,algorithm_9,algorithm_10,algorithm_11,algorithm_12,algorithm_13,algorithm_14,algorithm_15,algorithm_16,algorithm_17,algorithm_18,algorithm_19
instance_465,18000.0,1.71,18000.0,18000.0,3.59,18000.0,18000.0,324.17,18000.0,18000.0,18000.0,15.5,18000.0,9.49,14.8,100.97,0.8,18000.0,18000.0
instance_540,18000.0,0.32,18000.0,18000.0,0.28,0.33,0.05,0.55,18000.0,49.94,87.77,18000.0,0.05,0.07,18000.0,23.64,0.05,41.37,0.07
instance_348,18000.0,613.15,18000.0,18000.0,556.86,787.9,772.31,275.3,18000.0,838.57,156.93,18000.0,818.82,111.31,18000.0,69.64,101.82,368.49,635.23
instance_592,18000.0,339.93,208.84,18000.0,24.86,52.27,78.58,316.32,40.98,460.94,18000.0,18000.0,50.32,55.05,18000.0,30.35,53.67,0.73,27.53
instance_375,18000.0,3.38,18000.0,18000.0,2.83,0.35,1.17,7.26,18000.0,0.75,4.64,18000.0,0.36,0.34,18000.0,3.42,0.46,0.91,0.73
instance_215,18000.0,29.52,18000.0,18000.0,28.67,5.95,31.16,8.23,18000.0,20.61,101.26,1737.23,2.27,0.7,1476.29,2.17,0.81,23.3,2.62
instance_133,0.2,0.1,3.75,0.2,0.08,0.05,0.01,0.12,18000.0,0.06,0.6,15.08,0.01,0.05,13.71,0.07,0.03,0.06,0.01
instance_286,18000.0,3.38,18000.0,18000.0,3.3,2.19,0.36,99.13,18000.0,281.98,18000.0,1523.47,0.25,0.52,1614.17,15.67,2.92,195.68,0.36
instance_107,18000.0,303.84,18000.0,18000.0,121.77,7.57,142.81,357.58,18000.0,291.09,1687.21,18000.0,43.64,12.57,18000.0,40.67,48.64,336.86,103.16
instance_317,18000.0,72.19,18000.0,18000.0,71.94,3.13,3.08,12.56,18000.0,2.57,8.04,18000.0,3.36,2.24,18000.0,5.03,2.54,3.07,3.35
instance_155,18000.0,160.2,18000.0,18000.0,204.0,25.09,892.48,34.89,18000.0,156.3,269.73,18000.0,88.93,126.62,18000.0,116.49,123.03,262.41,97.12
instance_263,18000.0,5.09,18000.0,18000.0,3.18,2.82,6.64,1197.53,18000.0,232.24,18000.0,18000.0,1.05,5.71,18000.0,161.98,8.92,195.25,2.45
instance_559,18000.0,231.08,18000.0,18000.0,217.29,260.71,67.06,907.99,18000.0,100.69,18000.0,18000.0,26.43,67.86,18000.0,632.26,86.07,18000.0,76.97
instance_231,18000.0,66.4,18000.0,18000.0,79.2,14.52,25.15,27.37,18000.0,200.47,329.52,18000.0,13.74,15.61,18000.0,15.95,15.17,29.0,16.6
instance_217,18000.0,112.61,18000.0,18000.0,138.93,9.84,109.65,10.5,18000.0,20.7,288.24,1467.87,3.85,1.09,1463.0,2.34,1.25,23.81,5.83
instance_525,80.86,427.83,18000.0,80.39,0.3,0.54,0.17,35.78,18000.0,0.45,2.24,64.8,0.09,5.75,52.85,16.29,5.36,0.32,0.15
instance_480,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_572,18000.0,25.17,348.87,18000.0,6.08,88.98,6.58,18000.0,18000.0,18000.0,18000.0,18000.0,73.42,483.39,18000.0,349.46,473.74,8.65,10.31
instance_271,18000.0,14.35,18000.0,18000.0,6.51,2.74,4.38,1046.09,18000.0,391.37,18000.0,18000.0,8.24,7.99,18000.0,264.07,12.17,394.85,3.27
instance_513,18000.0,0.19,18000.0,18000.0,0.18,0.07,0.1,0.59,18000.0,0.08,0.29,18000.0,0.07,0.17,18000.0,0.31,0.15,0.08,0.09
instance_120,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,534.12,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,228.91,18000.0,18000.0,18000.0
instance_273,18000.0,7.41,18000.0,18000.0,15.03,50.94,40.84,18000.0,18000.0,1783.64,18000.0,18000.0,10.2,230.48,18000.0,172.85,14.04,1727.29,139.68
instance_60,18000.0,3.45,18000.0,18000.0,4.93,1.22,29.48,15.55,18000.0,51.31,126.87,18000.0,2.73,1.77,18000.0,3.25,0.57,52.34,2.47
instance_508,18000.0,0.03,18000.0,18000.0,0.03,0.02,0.02,0.16,18000.0,0.02,0.09,26.61,0.03,0.02,27.95,0.09,0.02,0.03,0.04
instance_411,18000.0,5.08,18000.0,18000.0,4.7,0.34,0.2,12.55,18000.0,0.4,2.27,18000.0,0.33,0.43,18000.0,2.75,0.5,0.64,0.34
instance_507,18000.0,1.73,18000.0,18000.0,1.37,1.24,0.76,27.08,18000.0,1.12,1.74,18000.0,0.92,1.22,18000.0,3.51,1.23,0.75,1.19
instance_515,18000.0,0.02,18000.0,18000.0,0.01,0.01,0.01,13.37,18000.0,0.02,0.09,51.35,0.01,0.01,45.92,0.02,0.01,0.02,0.01
instance_281,18000.0,13.33,18000.0,18000.0,48.14,13.0,86.89,696.11,18000.0,18000.0,18000.0,18000.0,27.71,18000.0,18000.0,86.27,27.48,18000.0,63.24
instance_381,18000.0,3.05,18000.0,18000.0,2.62,0.25,0.16,2.38,18000.0,0.2,1.71,18000.0,0.22,0.35,18000.0,1.77,0.28,0.3,0.29
instance_601,18000.0,58.14,18000.0,18000.0,62.11,30.77,141.23,18000.0,18000.0,95.65,346.32,18000.0,48.37,68.86,18000.0,963.17,138.69,136.12,127.39
instance_397,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_364,18000.0,10.25,18000.0,18000.0,8.97,4.72,14.66,18000.0,18000.0,5.28,9.16,18000.0,13.22,6.76,18000.0,18000.0,12.1,5.07,7.32
instance_101,18000.0,364.21,18000.0,18000.0,290.46,889.31,887.21,18000.0,18000.0,457.62,494.07,18000.0,580.92,144.68,18000.0,360.01,220.55,270.06,409.63
instance_124,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_521,18000.0,31.89,18000.0,18000.0,9.11,4.52,3.34,18000.0,18000.0,17.17,38.15,18000.0,8.32,82.3,18000.0,18000.0,65.23,7.96,4.22
instance_67,18000.0,5.04,18000.0,18000.0,8.91,0.98,9.55,11.99,18000.0,18.77,130.24,18000.0,0.6,0.36,18000.0,1.83,0.5,18.83,1.59
instance_519,18000.0,0.06,18000.0,18000.0,0.04,0.05,0.28,23.05,18000.0,0.04,0.11,502.1,0.28,0.25,458.08,2.76,0.26,0.07,0.07
instance_104,18000.0,15.14,18000.0,18000.0,16.18,5.86,9.83,162.56,18000.0,8.56,25.45,18000.0,2.68,3.56,18000.0,20.89,2.58,12.64,6.65
instance_325,18000.0,36.62,18000.0,18000.0,35.47,0.21,0.09,3.23,18000.0,0.12,3.13,18000.0,0.22,0.45,18000.0,1.53,0.52,0.1,0.17
instance_235,18000.0,143.81,18000.0,18000.0,98.86,64.81,105.59,18000.0,18000.0,68.58,428.58,18000.0,54.65,182.46,18000.0,18000.0,196.33,82.1,59.41
instance_575,18000.0,78.76,18000.0,18000.0,65.69,82.87,599.88,132.0,18000.0,32.35,18000.0,18000.0,21.25,37.77,18000.0,229.62,41.23,23.75,17.32
instance_358,18000.0,67.8,18000.0,18000.0,49.6,90.65,70.79,39.52,18000.0,96.88,36.08,18000.0,91.67,11.47,18000.0,15.65,10.76,54.02,75.58
instance_98,18000.0,353.72,18000.0,18000.0,508.11,333.13,18000.0,1440.28,18000.0,318.33,285.01,18000.0,643.87,185.54,18000.0,265.5,540.88,353.17,415.37
instance_230,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_481,18000.0,7.68,18000.0,18000.0,11.58,18000.0,18000.0,388.4,18000.0,18000.0,18000.0,59.23,18000.0,15.6,56.16,41.21,12.97,18000.0,18000.0
instance_64,18000.0,65.15,18000.0,18000.0,61.92,1.47,120.45,25.05,18000.0,235.82,258.44,18000.0,6.76,3.35,18000.0,9.69,2.21,171.67,2.8
instance_160,961.12,1.57,18000.0,1009.36,1.45,1.86,1.49,1.8,18000.0,1.14,3.46,18000.0,0.39,0.76,18000.0,4.49,1.16,1.14,1.43
instance_319,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_129,1.05,0.07,3.94,1.06,0.05,0.05,0.03,0.1,18000.0,0.02,0.74,7.28,0.03,0.03,7.87,0.04,0.05,0.03,0.02
instance_530,18000.0,41.22,18000.0,18000.0,4.97,2.19,2.28,18000.0,18000.0,4.13,23.09,18000.0,0.63,23.85,18000.0,536.43,26.32,2.34,1.66
instance_570,18000.0,50.66,18000.0,18000.0,15.71,31.45,2.65,229.76,18000.0,54.57,18000.0,18000.0,3.05,6.26,18000.0,40.68,9.59,31.22,2.35
instance_287,18000.0,4.05,18000.0,18000.0,28.51,14.54,41.75,567.26,18000.0,476.63,18000.0,18000.0,16.95,15.04,18000.0,129.34,10.66,629.0,11.15
instance_574,18000.0,7.03,18000.0,18000.0,11.15,2.49,3.04,1366.99,18000.0,1588.87,16.92,18000.0,1.8,8.01,18000.0,80.48,51.55,227.74,3.05
instance_267,18000.0,3.62,18000.0,18000.0,2.9,3.44,0.88,118.72,18000.0,37.93,18000.0,18000.0,0.45,0.74,18000.0,13.31,1.31,36.6,0.21
instance_399,18000.0,5.44,18000.0,18000.0,4.77,0.32,0.26,4.28,18000.0,0.36,2.51,18000.0,0.27,0.47,18000.0,2.63,0.47,0.36,0.34
instance_283,18000.0,2.51,18000.0,18000.0,1.13,3.04,0.22,43.5,18000.0,20.33,551.53,18000.0,0.41,0.35,18000.0,2.53,0.74,16.02,0.17
instance_126,2.93,0.07,3.64,2.92,0.1,0.05,0.01,0.24,18000.0,0.03,0.4,17.4,0.01,0.0,14.43,0.05,0.0,0.07,0.01
instance_340,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_83,18000.0,8.35,18000.0,18000.0,9.71,5.58,5.07,141.73,18000.0,25.08,27.36,18000.0,3.94,1.99,18000.0,21.45,2.45,5.6,8.12
instance_383,18000.0,20.45,18000.0,18000.0,5.53,1.71,2.13,18000.0,18000.0,6.12,11.9,18000.0,3.5,5.3,18000.0,41.41,7.2,4.76,5.54
instance_595,18000.0,47.52,18000.0,18000.0,29.79,117.94,20.07,18000.0,18000.0,762.85,18000.0,18000.0,73.61,82.45,18000.0,18000.0,148.17,517.98,88.55
instance_144,192.67,4.6,18000.0,189.69,11.88,6.35,14.22,3.44,18000.0,6.83,15.83,18000.0,1.32,3.32,18000.0,9.05,4.47,6.99,5.63
instance_331,18000.0,83.83,18000.0,18000.0,84.13,67.7,62.86,124.51,18000.0,54.29,72.93,18000.0,65.97,25.6,18000.0,81.13,26.86,48.99,51.07
instance_51,18000.0,4.73,18000.0,18000.0,4.38,1.15,9.44,16.31,18000.0,36.27,207.68,18000.0,1.23,0.4,18000.0,2.62,0.39,34.74,1.66
instance_70,18000.0,10.5,18000.0,18000.0,23.53,1.14,35.44,18.87,18000.0,61.23,218.74,18000.0,6.46,0.79,18000.0,3.61,1.08,55.01,3.21
instance_74,18000.0,2.27,18000.0,18000.0,1.53,1.26,46.33,16.05,18000.0,61.76,545.77,18000.0,3.16,1.75,18000.0,5.38,0.43,43.55,3.89
instance_567,18000.0,96.09,18000.0,18000.0,73.12,301.91,55.05,18000.0,18000.0,18000.0,18000.0,18000.0,72.75,70.71,18000.0,18000.0,361.23,18000.0,64.8
instance_140,1128.21,7.25,18000.0,1063.44,11.41,10.84,53.66,8.59,18000.0,15.98,30.57,381.46,2.15,8.73,400.99,18.29,14.19,10.5,10.67
instance_266,18000.0,3.92,18000.0,18000.0,5.98,2.57,0.57,317.26,18000.0,141.76,18000.0,18000.0,0.62,1.55,18000.0,17.47,5.32,152.69,1.13
instance_13,18000.0,54.41,18000.0,18000.0,57.83,147.47,164.68,18000.0,18000.0,70.33,359.58,18000.0,77.69,1666.94,18000.0,680.55,157.44,64.29,135.05
instance_210,18000.0,1.39,18000.0,18000.0,1.04,0.53,1.28,0.56,18000.0,0.52,2.89,45.06,0.42,0.12,345.04,0.24,0.12,0.54,1.02
instance_188,495.05,18.65,18000.0,490.49,34.51,3.2,96.71,6.0,18000.0,22.96,68.86,526.91,3.38,8.01,684.12,26.71,8.28,39.05,9.44
instance_72,18000.0,6.33,18000.0,18000.0,5.64,1.05,3.62,16.05,18000.0,33.04,516.78,18000.0,2.67,0.69,18000.0,3.53,1.09,33.95,1.6
instance_153,18000.0,19.72,18000.0,18000.0,22.83,114.36,71.47,20.98,18000.0,72.47,164.92,18000.0,12.21,15.31,18000.0,37.56,18.19,77.43,38.75
instance_447,17.85,28.69,7.71,17.49,153.44,39.64,7.42,2.3,7.49,104.18,230.36,26.77,114.38,34.56,27.38,0.27,18.34,76.46,51.05
instance_118,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_142,712.58,28.25,18000.0,695.63,34.49,23.49,170.19,11.8,18000.0,38.74,77.55,1015.23,17.91,24.94,750.23,25.45,34.19,33.68,21.64
instance_200,18000.0,34.57,18000.0,18000.0,31.39,6.57,25.02,5.84,18000.0,3.51,55.29,18000.0,2.28,0.51,18000.0,1.55,0.55,4.03,2.58
instance_314,18000.0,11.3,18000.0,18000.0,10.64,1.89,2.56,2.3,18000.0,0.69,1.86,18000.0,1.84,1.55,18000.0,1.22,1.67,0.81,2.76
instance_206,18000.0,5.73,18000.0,18000.0,5.17,3.22,4.73,1.42,18000.0,3.78,64.72,1254.89,1.24,0.46,1070.34,0.98,0.42,3.88,1.05
instance_330,18000.0,47.92,18000.0,18000.0,41.71,60.66,53.63,35.85,18000.0,53.66,28.25,18000.0,62.38,12.9,18000.0,14.17,11.75,33.59,38.34
instance_545,18000.0,13.75,18000.0,18000.0,0.82,1.19,0.5,155.55,18000.0,2.52,8.62,18000.0,0.24,6.18,18000.0,22.35,1.85,2.45,0.4
instance_116,18000.0,3.01,18000.0,18000.0,2.98,9.98,2.68,24.18,18000.0,11.02,86.12,18000.0,1.53,3.02,18000.0,32.01,4.09,10.12,0.59
instance_88,18000.0,115.9,18000.0,18000.0,208.69,77.64,34.56,302.43,18000.0,28.57,131.43,18000.0,36.23,18.69,18000.0,79.64,28.76,30.74,45.92
instance_466,6.84,2.5,617.78,6.89,3.05,966.78,18000.0,150.71,18000.0,18000.0,18000.0,31.98,750.71,22.33,53.12,18.37,15.96,18000.0,546.12
instance_464,2.07,3.88,22.05,2.05,7.67,8.82,55.05,34.71,28.82,7.8,10.81,3.37,8.17,14.85,4.49,60.41,16.98,7.47,7.81
instance_228,18000.0,31.57,18000.0,18000.0,39.28,3.11,38.82,1.38,18000.0,2.82,33.13,688.08,1.4,0.25,531.05,0.61,0.25,2.81,2.94
instance_585,18000.0,12.49,29.81,18000.0,12.75,2.16,0.11,18000.0,10.66,1.88,50.75,18000.0,0.36,1.76,18000.0,44.8,2.78,0.14,0.23
instance_249,18000.0,3.67,18000.0,18000.0,1.66,3.25,0.92,829.53,18000.0,61.3,18000.0,18000.0,0.42,0.71,18000.0,66.27,6.4,130.31,0.29
instance_404,18000.0,6.95,18000.0,18000.0,3.92,1.78,1.91,30.41,18000.0,1.49,4.09,18000.0,2.77,3.23,18000.0,5.09,0.86,2.17,0.88
instance_566,18000.0,18000.0,18000.0,18000.0,75.6,103.76,29.67,18000.0,754.1,18000.0,18000.0,18000.0,98.49,40.7,18000.0,135.66,42.86,3.02,83.77
instance_201,18000.0,8.13,18000.0,18000.0,9.9,3.83,9.71,2.88,18000.0,4.41,49.58,1468.15,1.5,0.34,1188.13,0.85,0.39,3.53,1.73
