instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8,algorithm_9,algorithm_10
instance_1919,422.468,168.656,107.932,253.376,87.58,138.556,63.272,139.848,150.152,86.132
instance_1509,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1231,0.004,0.02,0.008,0.016,0.012,0.02,0.084,0.008,50000.0,0.008
instance_1785,50000.0,642.204,50000.0,1002.16,50000.0,864.268,3799.58,401.1,50000.0,470.012
instance_1074,50000.0,50000.0,310.84,50000.0,50000.0,50000.0,50000.0,199.536,50000.0,2256.75
instance_1620,454.364,462.664,6.148,6.032,6.236,80.884,9.704,4.516,11.2,4.292
instance_92,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_988,564.776,566.48,43.248,94.324,69.06,144.028,62.028,90.972,83.468,46.88
instance_1000,21.94,13.628,9.66,10.34,6.068,16.572,7.212,13.732,6.784,10.892
instance_1744,1047.42,50000.0,11.596,50000.0,50000.0,50000.0,50000.0,630.508,50000.0,1310.56
instance_1248,0.02,0.036,0.032,0.076,0.04,0.052,0.308,0.028,0.088,0.028
instance_1611,0.208,0.244,0.6,0.58,0.64,0.66,1.448,0.608,0.108,0.556
instance_909,818.712,167.612,705.02,516.532,484.532,296.3,1100.89,494.1,2390.97,458.508
instance_1517,80.112,22.044,61.02,44.64,21.156,30.644,18.788,25.004,63.108,26.072
instance_870,169.444,114.816,114.908,212.284,112.316,143.96,122.388,154.12,102.336,110.2
instance_1352,13.48,7.292,1.396,1.244,1.108,21.236,8.752,1.22,0.612,1.252
instance_979,494.588,1027.54,75.844,174.772,70.584,177.196,114.324,76.412,130.308,57.968
instance_1707,1035.85,709.508,983.792,734.416,872.7,910.572,792.532,613.936,2840.17,931.348
instance_1942,900.704,953.46,886.704,868.688,728.78,1254.16,910.344,752.828,910.836,846.26
instance_120,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_18,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_763,0.052,0.16,0.116,0.232,0.14,0.304,0.16,0.1,0.116,0.1
instance_1808,50000.0,1355.6,360.088,3120.13,416.228,1434.3,0.384,2670.2,378.464,306.7
instance_75,7.048,5.116,6.884,9.36,6.312,53.604,11.284,4.772,9.244,5.512
instance_46,50000.0,4484.82,50000.0,50000.0,50000.0,50000.0,3.504,50000.0,1330.64,50000.0
instance_1753,4951.44,50000.0,799.896,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1399,8.996,1.432,3.772,15.768,0.948,14.06,18.108,3.864,3.656,50.268
instance_1559,0.556,0.988,1.192,0.708,0.712,1.484,2.768,1.5,0.288,1.312
instance_1950,268.156,175.716,38.572,78.56,29.948,50000.0,34.04,78.476,49.748,55.772
instance_593,179.988,132.392,53.588,44.8,15.724,108.16,130.644,74.064,141.512,100.372
instance_310,50000.0,50000.0,50000.0,2436.87,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_416,169.808,50000.0,2808.29,484.18,744.708,2415.06,2619.48,311.968,50000.0,812.416
instance_1887,2138.82,722.104,132.304,174.448,80.816,266.144,76.032,415.212,119.176,179.204
instance_340,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_221,48.08,8.536,16.832,18.312,17.032,14.596,22.704,17.008,14.212,17.636
instance_949,4443.96,508.732,1139.98,50000.0,305.048,2198.52,524.776,3992.7,526.304,1147.68
instance_618,12.424,6.64,21.784,30.372,9.92,71.068,15.152,43.668,41.092,18.108
instance_521,6.688,1.444,12.528,6.32,6.616,9.836,7.936,3.88,8.256,5.396
instance_90,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_558,494.68,582.568,1445.15,447.856,196.148,168.956,209.804,2961.03,103.988,634.256
instance_967,50.74,45.944,28.232,2622.19,65.944,217.156,29.496,2493.96,41.88,81.852
instance_966,20.304,5.1,14.568,2523.38,5.984,167.5,15.988,2502.26,8.048,27.168
instance_295,117.332,21.536,803.888,130.56,172.144,339.8,296.588,205.472,1595.52,249.176
instance_1644,0.016,0.008,0.008,0.008,0.008,0.016,0.016,0.008,0.02,0.008
instance_1117,75.764,13.256,93.16,108.556,115.84,65.548,126.84,90.164,96.48,92.296
instance_1938,3.224,17.088,8.12,6.892,45.784,72.156,29.648,7.504,14.1,18.66
instance_648,215.996,149.108,30.572,48.708,23.0,50000.0,25.22,56.648,35.624,45.752
instance_875,19.84,27.624,32.868,31.004,31.852,27.788,36.46,32.212,24.42,32.696
instance_1049,50000.0,1.768,50000.0,50000.0,50000.0,50000.0,2714.0,50000.0,50000.0,50000.0
instance_1628,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_537,50000.0,1263.72,627.0,640.856,1243.82,509.912,1083.84,169.156,50000.0,229.06
instance_1967,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_208,2.404,2.388,0.676,1.88,1.1,4.664,3.824,0.824,5.904,0.852
instance_403,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,4616.04,50000.0,2096.8,50000.0
instance_1184,0.036,0.032,0.212,0.216,0.264,0.348,0.624,0.204,50000.0,0.212
instance_541,223.18,121.608,2457.11,223.372,87.62,724.756,753.512,338.456,182.12,441.004
instance_213,531.988,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1523,50000.0,50000.0,50000.0,50000.0,50000.0,1208.03,50000.0,50000.0,50000.0,50000.0
instance_1936,1.196,1.456,1.884,1.92,1.904,2.216,2.636,1.768,3.596,1.804
instance_1641,25.1,8.104,12.64,29.556,12.596,41.328,10.32,15.572,24.764,15.224
instance_785,0.012,0.06,0.028,0.044,0.064,0.048,0.324,0.02,0.092,0.024
instance_1369,2.732,1.644,2.832,1.3,1.288,3.824,4.28,2.824,0.28,2.88
instance_195,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1651,431.592,156.632,163.408,116.56,163.74,220.596,214.316,104.472,505.86,152.552
instance_1024,106.96,39.236,18.42,56.824,30.584,76.904,32.656,21.124,84.62,17.664
instance_147,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1633,50000.0,50000.0,50000.0,50000.0,50000.0,848.348,50000.0,50000.0,50000.0,50000.0
instance_112,2384.74,50000.0,1454.96,2088.82,50000.0,50000.0,4443.59,3924.45,1584.74,3269.0
instance_588,2.456,1.144,5.104,3.708,3.084,14.152,7.768,3.52,11.848,4.9
instance_36,50000.0,4402.04,3606.73,50000.0,3323.46,50000.0,3689.52,4365.87,761.5,2960.24
instance_1135,50000.0,104.656,83.776,2935.38,128.916,108.68,100.004,2505.28,60.2,51.584
instance_1576,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_7,50000.0,1793.98,3671.11,50000.0,3582.41,50000.0,2078.76,4023.21,1354.33,3204.92
instance_997,30.648,17.684,9.988,13.976,5.508,18.332,9.388,16.408,6.24,11.868
instance_227,0.94,0.652,0.68,1.02,0.924,1.276,2.432,0.62,1.52,0.756
instance_915,1024.75,410.68,426.176,283.712,696.212,553.804,1104.78,467.844,2019.12,292.36
instance_1714,1090.94,458.68,526.128,663.82,481.404,856.476,744.056,538.272,2869.3,1029.48
instance_468,0.048,0.036,0.04,0.056,0.04,0.124,0.28,0.068,0.08,0.048
instance_60,36.46,1.34,2236.87,2047.86,2060.18,7.152,170.116,2221.18,30.012,2230.74
instance_1430,166.356,119.8,28.268,71.044,24.08,111.124,163.212,69.156,41.792,36.748
instance_1455,0.16,0.24,0.196,0.216,0.24,0.48,0.776,0.176,1.06,0.204
instance_206,0.512,12.572,5.536,13.196,2.42,17.66,7.78,20.228,12.14,6.608
instance_1236,0.004,0.008,0.008,0.02,0.016,0.02,0.088,0.008,0.004,0.008
instance_1892,2142.89,182.456,201.832,166.584,120.608,256.216,135.5,293.156,95.184,88.452
instance_234,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_820,2725.25,532.844,165.6,1008.04,70.648,427.128,50.356,2577.78,17.9,77.956
instance_1535,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1876,0.484,0.076,3.4,3.228,3.584,2.856,7.06,3.356,0.06,3.376
instance_1748,4123.74,50000.0,2056.26,50000.0,50000.0,50000.0,50000.0,2155.43,50000.0,50000.0
instance_364,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_769,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1882,208.208,486.608,59.54,109.94,248.324,143.06,67.916,55.228,111.164,93.1
instance_835,23.488,8.66,3.088,5.588,2.596,5.352,3.208,2.604,6.448,2.516
instance_1059,398.488,224.24,436.04,417.612,462.956,235.648,315.848,302.164,745.124,241.564
instance_1050,257.4,154.228,584.972,613.12,574.744,223.804,241.624,297.868,1054.12,276.416
instance_1678,50000.0,50000.0,1917.28,50000.0,3156.3,2258.94,10.476,2807.59,50000.0,1627.7
instance_1661,1634.61,677.172,833.904,2024.26,688.576,1643.8,50000.0,2133.85,1031.86,1656.92
instance_1872,0.188,0.036,0.824,0.812,0.904,0.648,2.264,0.812,0.028,0.8
instance_1672,50000.0,50000.0,50000.0,1108.13,50000.0,50000.0,50000.0,50000.0,50000.0,1885.94
instance_440,117.228,80.584,39.848,71.492,56.272,71.468,35.116,52.408,154.98,49.944
instance_1320,50000.0,50000.0,50000.0,1448.42,3205.76,2073.08,50000.0,50000.0,50000.0,1930.92
instance_1866,1608.86,1817.64,933.184,2788.11,1560.7,3386.88,896.98,1121.76,50000.0,898.072
instance_128,137.72,272.524,187.04,280.272,336.368,72.456,100.84,3.216,1283.02,132.308
instance_1969,4226.65,1718.98,1537.75,4173.54,1862.6,1878.62,1040.93,3381.74,851.508,1202.5
instance_552,50000.0,733.98,1464.91,2967.08,1107.74,4452.55,669.724,2829.11,545.6,994.644
instance_1655,172.412,347.156,67.124,441.464,569.348,489.652,171.404,152.26,50000.0,116.772
instance_983,3730.69,3814.59,566.772,1362.82,829.76,832.844,653.724,856.32,680.432,435.964
instance_1403,130.288,140.316,3.636,3.236,61.992,200.944,65.424,102.26,365.644,220.56
instance_687,5.804,5.04,0.672,0.732,0.648,1.624,1.772,0.648,2.672,0.844
instance_1166,917.36,50000.0,50000.0,1702.57,2871.04,635.964,50000.0,4510.39,50000.0,50000.0
instance_877,33.58,27.036,24.404,30.072,26.556,32.272,30.852,33.416,23.848,23.656
instance_1862,614.364,587.624,393.432,740.292,668.068,1073.13,601.808,439.724,2143.84,568.264
instance_1002,2431.13,2797.04,1853.59,1499.26,943.636,811.564,846.0,1145.62,469.648,1099.57
instance_129,337.492,1179.04,244.6,283.58,1509.8,760.108,2006.4,141.36,50000.0,236.312
instance_946,1943.84,736.632,614.496,427.796,763.224,737.204,1082.81,327.848,1895.18,413.716
instance_50,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_700,1198.35,50000.0,3597.26,1270.04,50000.0,727.788,0.012,580.772,50000.0,1358.16
instance_1518,321.472,196.724,65.484,190.512,97.744,214.816,62.32,100.864,201.304,62.876
instance_163,3971.79,266.804,820.284,641.832,1227.77,714.928,962.392,358.964,1939.57,681.64
instance_888,974.728,421.848,190.552,19.124,73.8,115.904,152.884,21.704,7.508,22.96
instance_95,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1648,466.18,173.06,172.176,121.28,168.42,262.752,228.436,108.52,463.516,210.252
instance_1491,570.452,444.712,87.48,94.216,37.448,72.648,124.136,231.94,82.528,81.016
instance_28,913.436,454.676,374.884,199.052,684.592,298.76,909.452,204.768,939.528,429.28
instance_1683,50000.0,1139.58,386.832,3093.54,422.456,713.46,383.492,2685.05,596.372,247.464
instance_1813,24.556,211.988,75.844,46.204,22.084,110.772,221.88,100.62,182.164,62.252
instance_1803,50000.0,1085.28,477.276,50000.0,347.424,3225.68,0.416,2883.84,448.964,344.136
instance_124,0.008,0.008,0.008,0.012,0.012,0.024,0.068,0.012,0.044,0.008
instance_617,1158.71,627.652,869.648,1146.81,762.128,2220.3,774.888,740.856,1536.41,1266.48
instance_1069,121.972,29.712,8.304,8.996,9.3,14.036,25.696,7.22,13.724,7.872
instance_156,50000.0,425.0,963.32,2563.82,284.232,2777.31,289.112,2601.64,50000.0,400.86
instance_1124,36.668,46.66,59.964,2595.72,142.42,14.336,75.736,42.468,58.112,41.624
instance_673,104.324,70.324,37.96,30.068,15.84,50000.0,20.992,71.532,22.86,60.452
instance_114,988.644,2707.74,1894.92,3618.58,177.26,408.824,3385.93,322.572,1686.89,2235.2
instance_1979,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_14,384.616,200.516,414.096,2641.44,392.86,188.0,212.128,298.448,2248.81,390.108
instance_1551,18.068,17.788,12.3,16.02,11.156,25.16,16.16,17.016,5.224,17.444
instance_1868,50000.0,3620.12,1378.14,50000.0,458.704,3684.0,0.376,2717.1,1059.0,669.156
instance_740,50000.0,2025.95,710.856,506.392,358.4,613.22,521.416,2620.2,608.88,702.464
instance_655,3485.83,460.024,91.408,171.008,72.0,50000.0,65.744,288.288,89.676,134.516
instance_913,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1864,4776.88,4655.66,1208.32,1254.44,839.728,1756.15,3586.13,1111.23,50000.0,1152.28
instance_1159,30.388,5.312,14.68,29.388,6.732,101.168,39.396,28.768,91.264,64.16
instance_1121,20.788,12.072,138.48,2762.22,53.424,134.776,48.064,41.316,53.224,43.084
instance_817,62.472,46.648,71.008,196.268,54.38,123.02,174.296,148.536,246.444,81.456
instance_24,1736.96,1372.53,418.464,754.4,523.968,555.344,479.032,445.088,510.208,455.888
instance_1572,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1682,50000.0,50000.0,3691.26,50000.0,3482.25,3960.65,3238.26,4431.41,4490.44,3691.9
instance_505,0.144,0.248,0.088,0.244,0.176,0.668,0.628,0.488,0.66,0.104
instance_1687,268.232,332.036,124.82,3801.68,111.056,1778.71,4.964,2556.13,2.76,96.028
instance_1736,2552.52,50000.0,50000.0,50000.0,50000.0,1912.11,50000.0,34.02,50000.0,291.472
instance_584,1.172,0.572,2.416,1.38,1.576,2.852,5.656,2.432,0.368,2.412
instance_561,4210.98,1252.62,1662.48,1495.71,1062.93,1886.22,443.528,1090.78,293.448,1290.82
instance_509,0.388,0.74,0.152,0.26,0.48,1.0,1.008,0.384,1.336,0.32
instance_331,50000.0,850.96,339.292,3491.34,401.752,2556.54,0.432,2704.54,387.168,354.188
instance_585,5.372,2.036,7.356,5.148,5.196,9.448,13.156,9.852,23.492,7.2
instance_732,50000.0,522.316,110.46,919.9,210.664,503.672,166.724,493.048,186.98,152.18
instance_267,17.988,12.968,7.628,16.072,4.692,23.964,7.76,17.476,8.596,12.728
instance_210,50000.0,50000.0,2809.62,3587.95,3852.26,50000.0,50000.0,3103.62,50000.0,3282.18
instance_1271,0.004,0.001,0.004,0.004,0.004,0.012,0.04,0.004,50000.0,0.004
instance_261,916.952,506.396,109.252,218.116,232.968,127.792,190.956,196.168,150.88,266.356
instance_273,50000.0,1171.88,956.872,1118.98,196.452,1252.05,1090.1,424.868,309.616,473.584
instance_249,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1473,15.04,7.86,6.572,17.988,8.168,16.024,20.776,12.832,38.236,60.68
instance_115,52.392,334.412,1138.01,1206.94,89.628,1473.84,20.18,172.192,470.24,2257.09
instance_186,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_569,1.916,0.892,13.456,8.016,4.896,11.7,31.892,10.304,6.396,7.208
instance_1703,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_196,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_797,287.744,31.528,54.888,3679.6,283.704,245.752,27.704,2506.89,50.812,413.396
instance_1145,50000.0,1194.04,1170.87,4153.16,1425.08,2256.87,993.372,3060.09,739.408,1413.28
instance_794,50000.0,498.504,961.364,50000.0,215.072,2025.91,301.156,3068.35,192.032,356.652
instance_1916,34.212,28.82,24.18,41.872,20.432,46.848,10.872,24.048,39.596,25.62
instance_624,193.156,150.652,21.756,123.608,59.644,117.22,62.4,56.84,180.74,58.436
instance_83,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_317,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1459,10.512,5.58,2.344,6.712,6.628,11.516,6.9,3.348,5.056,2.068
instance_1549,433.78,4431.7,2200.13,928.468,50000.0,249.152,0.008,665.42,50000.0,2143.52
instance_1975,161.636,222.592,91.504,77.076,147.764,86.384,143.16,69.248,293.076,115.592
instance_1890,1419.27,2499.61,214.32,350.012,203.332,509.948,147.316,1228.12,113.528,275.948
instance_1312,2.592,3.08,9.396,2.668,1.996,3.848,5.368,9.116,4.704,8.64
instance_437,335.76,2199.2,231.492,1004.66,56.392,593.02,2222.8,3467.83,946.448,221.232
instance_737,50000.0,2082.75,744.796,1170.59,734.552,414.316,587.672,1547.86,227.692,393.276
instance_1899,4.196,0.2,1.784,2.952,1.696,2.604,5.972,1.056,1.268,1.256
instance_1397,177.424,71.472,47.844,66.836,51.08,81.396,67.332,86.62,35.656,63.312
instance_1289,0.004,0.004,0.012,0.016,0.02,0.024,0.088,0.012,50000.0,0.012
instance_1405,50000.0,50000.0,50000.0,1710.68,2690.77,50000.0,50000.0,1640.38,50000.0,3623.91
instance_786,0.028,0.052,0.072,0.02,0.02,0.048,0.304,0.032,0.108,0.032
instance_1771,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,2027.42,50000.0,3671.38
instance_1826,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1338,246.452,122.028,59.752,331.264,126.924,30.904,63.588,20.76,95.604,63.168
instance_1204,0.004,0.004,0.008,0.008,0.012,0.02,0.064,0.008,0.004,0.008
instance_741,4.176,5.116,0.648,0.848,0.676,1.448,1.556,0.548,2.276,0.58
instance_772,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1720,3443.65,904.844,851.668,745.484,858.284,1773.56,1914.68,773.112,50000.0,1353.12
instance_431,255.856,624.204,290.708,79.932,1718.81,737.592,165.26,1527.96,1451.16,326.296
instance_1368,2.64,1.36,2.308,2.02,1.456,3.532,4.376,2.212,0.296,2.316
instance_595,2021.35,159.848,112.06,456.808,669.312,993.932,925.748,245.76,631.416,231.64
instance_932,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_23,288.072,242.684,360.088,580.128,563.736,505.5,99.372,142.644,433.404,88.648
instance_1955,15.0,13.488,5.108,7.068,3.188,50000.0,4.056,8.26,7.672,5.348
instance_1761,2175.04,50000.0,50000.0,50000.0,50000.0,3881.46,50000.0,758.98,50000.0,1379.91
instance_104,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_926,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_551,863.072,1352.3,2651.93,2368.72,1473.23,1402.92,1442.5,2176.8,50000.0,729.336
instance_1622,1775.2,286.52,38.664,55.956,37.276,133.264,31.604,47.524,50000.0,23.14
instance_31,16.496,12.4,12.712,27.172,10.192,20.384,14.708,27.596,18.468,17.2
instance_1883,50000.0,50000.0,50000.0,50000.0,1055.96,50000.0,4634.73,843.224,50000.0,50000.0
instance_1591,25.412,10.58,11.892,34.76,15.688,25.092,51.096,21.392,38.504,16.232
instance_1210,0.001,0.001,0.008,0.008,0.008,0.016,0.036,0.008,0.004,0.008
instance_488,594.756,447.684,281.384,255.024,415.16,430.512,473.836,301.928,1365.16,406.816
instance_842,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_830,2732.63,50000.0,3878.88,1649.82,50000.0,959.284,0.012,929.624,50000.0,2153.62
instance_1944,113.488,995.832,69.368,867.712,41.064,26.792,412.0,143.088,1698.71,129.036
instance_328,392.328,190.932,81.636,267.548,51.736,87.236,5.24,1344.08,2.896,94.848
instance_1292,0.016,0.016,0.044,0.048,0.052,0.056,0.256,0.044,0.14,0.044
instance_1415,181.496,76.876,39.764,32.3,26.296,71.88,24.14,167.128,36.48,36.968
instance_1114,18.38,13.46,87.188,822.772,106.44,19.804,162.348,90.296,60.372,90.02
instance_1212,0.004,0.004,0.012,0.012,0.016,0.024,0.072,0.012,0.004,0.012
instance_1086,4569.68,50000.0,2176.71,481.648,4024.01,1389.74,50000.0,431.12,50000.0,1449.6
instance_603,3.8,14.22,9.832,16.364,5.716,15.704,12.388,10.28,35.668,10.604
instance_1066,0.444,514.608,2.256,258.964,2.772,2.036,720.4,2.104,2.788,2.26
instance_1085,0.536,0.612,3.324,3.592,4.26,21.524,8.496,3.52,3.964,3.876
instance_1912,28.172,29.384,14.0,17.224,14.572,26.244,19.052,18.996,16.092,18.304
instance_1023,133.14,125.384,22.848,69.248,23.656,66.228,20.84,57.4,58.276,35.812
instance_1374,0.256,0.264,0.32,0.288,0.292,2.728,1.816,0.312,0.22,0.324
instance_745,50000.0,1682.83,686.648,474.352,359.316,596.268,548.688,2616.75,724.616,676.984
instance_1044,6.16,60.972,40.344,109.328,51.872,117.08,155.14,248.284,297.596,157.976
instance_1660,134.84,107.5,73.008,223.636,72.728,181.244,123.036,251.104,164.196,148.596
instance_743,1984.13,999.676,629.876,399.56,908.084,863.564,1274.98,331.456,2261.34,520.324
instance_513,0.22,0.172,0.136,0.14,0.144,0.28,0.484,0.112,0.48,0.1
instance_496,719.912,464.32,348.672,276.14,342.356,427.804,516.688,313.936,1659.53,418.468
instance_1798,1240.68,538.436,100.936,195.748,169.788,221.796,704.768,406.18,148.232,82.936
instance_1104,698.676,12.26,163.556,2951.06,104.116,308.304,121.656,82.216,262.388,81.832
instance_140,728.188,50000.0,50000.0,263.264,50000.0,50000.0,50000.0,202.612,50000.0,509.56
instance_598,855.804,1116.6,47.908,419.9,95.812,150.992,123.748,377.348,172.14,210.264
instance_1123,20.048,15.28,55.18,2514.3,56.928,65.732,48.724,44.52,29.444,46.072
instance_1197,0.001,0.001,0.001,0.001,0.004,0.008,0.024,0.001,50000.0,0.001
instance_1712,3059.25,1033.55,871.22,659.372,846.48,1761.5,1680.78,799.024,50000.0,845.94
instance_520,20.608,20.392,10.332,9.212,9.272,20.816,11.18,16.468,36.516,11.396
instance_1136,50000.0,1412.02,1416.2,4891.29,1408.69,2914.06,1223.05,3030.14,681.444,1387.82
instance_735,3238.76,339.044,143.488,121.9,91.068,68.396,62.068,185.5,40.072,108.448
instance_1553,210.64,172.944,28.536,40.948,20.6,52.124,21.796,56.18,37.404,39.116
instance_426,259.24,732.86,1459.0,2391.17,184.444,229.52,299.752,1555.49,50000.0,89.676
instance_152,50000.0,383.332,389.608,2524.88,338.764,1740.92,270.604,3347.83,50000.0,171.772
instance_1986,3.204,1.664,7.748,4.268,4.252,4.904,5.112,4.312,2.156,4.304
instance_6,50000.0,1583.02,2620.0,50000.0,2456.48,50000.0,1552.65,3668.38,1100.76,2194.51
instance_1524,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_59,417.808,598.948,388.068,694.148,430.628,515.648,373.112,497.256,486.2,304.956
instance_1376,0.156,0.124,0.176,0.132,0.132,0.172,0.076,0.172,0.132,0.176
instance_1454,1.112,0.648,7.068,1.04,0.824,4.32,2.796,6.112,6.764,5.952
instance_68,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1609,15.128,17.864,8.868,16.24,6.432,37.112,8.856,13.776,26.74,10.54
instance_1073,2.82,1.108,38.948,4.928,3.632,14.904,17.096,39.308,8.232,39.792
instance_1607,1.024,1.46,1.612,1.232,0.928,1.732,2.56,1.672,4.764,1.668
instance_1690,50000.0,4188.97,1548.66,4645.85,2033.28,2991.51,1771.02,3014.4,1372.06,1896.68
instance_1178,0.004,0.004,0.02,0.02,0.024,0.048,0.12,0.02,0.004,0.02
instance_1447,72.484,27.552,14.404,22.128,17.872,21.868,154.492,31.252,15.3,12.768
instance_615,2.488,3.972,18.812,8.024,7.62,9.516,35.392,7.528,6.588,7.576
instance_467,0.008,0.008,0.016,0.012,0.016,0.04,0.184,0.012,0.032,0.012
instance_97,385.42,424.232,83.912,274.312,163.612,297.46,195.408,91.28,573.632,71.9
instance_1331,50000.0,50000.0,2622.9,4891.18,3234.99,1130.27,50000.0,50000.0,50000.0,2779.38
instance_1256,0.06,0.02,0.044,0.088,0.056,0.088,0.344,0.044,0.12,0.04
instance_1618,50000.0,50000.0,50000.0,50000.0,4254.45,50000.0,2137.34,50000.0,1355.5,50000.0
instance_165,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1616,3.532,1.14,2.012,2.132,2.288,3.884,8.86,2.096,0.58,2.124
instance_823,60.192,51.888,36.172,32.272,33.628,46.652,29.716,36.132,153.136,52.608
instance_806,50000.0,50000.0,50000.0,50000.0,50000.0,4732.93,50000.0,50000.0,50000.0,50000.0
instance_123,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_93,1534.3,3982.44,2138.86,3453.9,3357.99,3198.07,2583.95,1768.62,1735.97,3067.97
instance_365,614.264,246.188,743.552,178.536,287.788,1551.03,978.448,207.776,360.044,860.628
instance_1932,45.532,13.812,30.692,46.88,11.372,77.68,13.268,93.74,19.136,44.792
instance_1438,37.732,26.396,8.16,20.1,11.268,24.236,54.116,20.0,7.048,11.584
instance_731,50000.0,200.468,82.7,104.944,77.26,321.648,92.116,236.2,98.644,62.732
instance_192,1995.98,1303.08,32.136,295.948,521.06,203.864,4.14,73.392,0.456,202.8
instance_1701,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1911,947.864,50000.0,1034.84,1384.31,805.8,3334.82,50000.0,312.964,50000.0,311.708
instance_904,685.96,175.416,66.232,8.22,59.804,87.072,74.256,76.596,3.104,25.292
instance_1507,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1505,25.368,27.524,15.924,37.036,22.564,36.224,32.76,18.496,46.212,15.824
instance_872,183.888,9.456,35.08,33.344,11.68,20.72,16.576,86.948,1.98,13.112
instance_788,0.024,0.024,0.028,0.104,0.036,0.32,0.468,0.024,0.148,0.028
instance_420,337.912,186.592,1670.84,281.208,505.312,387.408,374.92,312.0,50000.0,66.236
instance_527,3987.7,326.808,533.232,211.916,661.552,314.116,349.6,105.7,4520.55,48.676
