instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8,algorithm_9,algorithm_10
instance_774,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_860,50000.0,140.716,234.34,1092.67,130.396,462.248,106.444,2544.64,58.648,166.38
instance_681,216.344,206.544,52.74,49.688,34.8,50000.0,36.352,109.524,64.956,57.328
instance_1980,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1785,50000.0,642.204,50000.0,1002.16,50000.0,864.268,3799.58,401.1,50000.0,470.012
instance_491,1125.61,712.436,627.04,442.6,712.88,649.752,1172.37,531.748,2808.07,878.296
instance_124,0.008,0.008,0.008,0.012,0.012,0.024,0.068,0.012,0.044,0.008
instance_625,294.596,298.052,55.82,209.316,140.724,127.1,116.252,87.224,310.24,80.68
instance_1734,924.988,50000.0,4118.08,50000.0,50000.0,631.224,50000.0,908.68,50000.0,3519.44
instance_1720,3443.65,904.844,851.668,745.484,858.284,1773.56,1914.68,773.112,50000.0,1353.12
instance_688,50000.0,1379.04,783.24,3764.46,50000.0,722.968,708.468,2817.78,264.204,527.144
instance_415,50000.0,50000.0,50000.0,1616.56,50000.0,50000.0,50000.0,2220.63,50000.0,3790.94
instance_90,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_824,435.352,295.26,542.888,306.292,523.476,161.384,502.076,371.788,1121.71,446.016
instance_805,3423.72,3603.3,706.508,1116.3,677.012,765.152,633.912,957.584,674.168,390.388
instance_1959,118.412,100.104,33.568,49.252,24.248,50000.0,26.484,73.596,49.5,52.412
instance_172,118.904,194.476,111.224,258.884,61.28,572.78,237.444,210.448,123.5,347.212
instance_1620,454.364,462.664,6.148,6.032,6.236,80.884,9.704,4.516,11.2,4.292
instance_142,0.008,0.008,0.012,0.02,0.02,0.036,0.076,0.012,0.052,0.012
instance_1567,3948.55,288.272,492.908,2825.26,172.396,102.236,20.94,780.836,213.62,135.328
instance_1037,4004.07,50000.0,46.888,2004.84,50000.0,66.072,1773.83,429.576,50000.0,50000.0
instance_691,76.716,17.824,41.992,21.436,7.224,34.424,27.068,22.748,18.348,6.656
instance_684,35.936,1158.07,2255.64,235.224,1169.56,309.416,261.692,286.812,901.724,1570.89
instance_1983,2.916,3.088,4.492,3.688,2.908,5.172,8.604,4.536,12.8,4.592
instance_436,42.256,41.336,254.024,154.504,40.628,248.656,57.232,284.228,14.084,128.7
instance_1622,1775.2,286.52,38.664,55.956,37.276,133.264,31.604,47.524,50000.0,23.14
instance_880,8.124,7.488,8.308,10.264,6.54,14.496,8.848,12.668,11.376,8.848
instance_149,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_931,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_795,127.656,28.684,18.064,50000.0,53.008,207.528,18.736,2525.16,37.512,36.94
instance_226,2.744,1.032,12.46,11.82,12.268,4.02,13.264,12.736,0.864,13.06
instance_1365,2.788,2.364,0.792,0.524,0.524,4.12,11.844,0.552,0.364,0.588
instance_1358,1.884,2.54,0.788,0.764,0.856,1.46,12.62,0.768,0.504,0.792
instance_937,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_182,0.728,0.344,1.832,2.492,0.836,2.068,3.192,1.876,10.652,1.948
instance_1345,81.972,34.912,16.144,76.124,20.676,65.128,18.56,27.352,39.452,27.18
instance_245,7.384,8.184,5.896,4.44,3.84,4.316,4.184,3.808,10.664,3.908
instance_1761,2175.04,50000.0,50000.0,50000.0,50000.0,3881.46,50000.0,758.98,50000.0,1379.91
instance_389,1.332,0.14,10.94,11.132,13.496,3.984,19.22,11.96,0.108,11.24
instance_638,123.332,51.052,26.624,43.048,13.936,50000.0,20.02,139.7,29.672,42.644
instance_1387,2368.48,345.088,243.028,192.28,178.136,623.664,306.356,292.516,270.372,343.052
instance_204,3331.96,1704.17,1522.39,1277.24,1947.62,1571.18,2258.78,1199.24,4501.22,1244.41
instance_1233,50000.0,0.068,0.02,0.06,0.036,0.076,0.18,0.064,50000.0,0.06
instance_577,4.008,2.892,5.088,6.92,6.468,7.152,12.912,5.76,13.48,5.02
instance_876,3120.25,156.624,307.248,900.7,107.132,306.2,129.76,2544.78,1.412,164.844
instance_744,50000.0,922.792,178.256,197.744,152.192,156.552,202.688,416.64,111.328,185.3
instance_311,50000.0,50000.0,50000.0,394.012,50000.0,50000.0,50000.0,750.636,50000.0,50000.0
instance_1943,444.352,417.188,1067.24,251.908,1140.5,302.148,950.176,120.84,1064.8,2758.8
instance_135,71.312,31.432,32.74,21.328,41.584,39.436,48.804,23.064,85.244,39.54
instance_553,239.964,30.66,805.248,220.844,29.672,1367.32,53.296,197.552,682.584,195.092
instance_1985,14.724,8.852,47.988,31.512,30.2,12.748,26.5,48.52,23.444,48.416
instance_281,50000.0,803.208,512.264,1180.58,256.66,1841.33,754.564,615.636,50000.0,462.82
instance_514,3.86,9.784,6.548,6.956,3.884,10.228,6.124,4.076,14.26,7.292
instance_1528,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1793,50000.0,50000.0,423.34,50000.0,50000.0,50000.0,50000.0,379.78,50000.0,50000.0
instance_1279,0.02,0.012,0.084,0.084,0.096,0.132,0.38,0.084,50000.0,0.084
instance_801,34.504,4.304,14.2,15.4,4.028,70.86,10.68,66.968,6.64,6.66
instance_1956,1.996,2.508,2.872,1.828,1.624,50000.0,4.032,3.328,6.324,3.288
instance_1388,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1840,50000.0,50000.0,50000.0,50000.0,4173.41,50000.0,2173.42,50000.0,1506.16,50000.0
instance_973,75.06,21.504,17.0,2527.87,7.876,74.332,11.796,2496.29,19.952,31.704
instance_608,157.0,242.608,92.896,256.456,84.964,196.38,133.556,26.62,229.472,76.104
instance_466,0.004,0.004,0.008,0.008,0.008,0.024,0.124,0.008,0.004,0.008
instance_222,0.288,0.308,0.28,0.296,0.3,0.648,1.1,0.284,0.896,0.3
instance_1408,6.576,11.672,10.696,10.604,12.288,24.988,11.708,12.012,24.536,17.212
instance_264,3693.8,611.82,193.004,1431.81,367.88,1353.81,580.676,1120.49,724.996,392.272
instance_1415,181.496,76.876,39.764,32.3,26.296,71.88,24.14,167.128,36.48,36.968
instance_1093,0.204,0.724,1.524,1.6,1.852,19.792,3.224,1.352,2.328,1.412
instance_1427,1356.77,656.188,180.328,187.648,180.364,195.652,257.616,143.256,178.948,220.816
instance_397,1243.4,345.504,433.816,789.596,329.028,741.408,49.704,850.716,412.012,682.6
instance_1377,278.88,50000.0,152.94,1060.44,284.564,310.792,855.916,291.864,2127.16,598.716
instance_1674,50000.0,1492.53,748.324,338.544,809.752,688.452,1445.06,582.152,1029.71,1052.06
instance_672,414.856,410.212,133.46,113.756,81.316,50000.0,69.252,263.72,107.96,125.7
instance_391,1046.89,906.492,358.384,560.832,471.368,254.86,319.528,484.752,435.436,340.764
instance_583,10.372,4.404,6.268,4.092,4.1,9.26,14.392,6.22,15.844,5.952
instance_1546,2007.08,20.424,61.844,788.476,31.644,38.368,41.604,2489.38,19.048,14.808
instance_551,863.072,1352.3,2651.93,2368.72,1473.23,1402.92,1442.5,2176.8,50000.0,729.336
instance_886,44.884,10.82,6.04,9.072,3.228,9.14,2.504,12.176,5.192,6.696
instance_870,169.444,114.816,114.908,212.284,112.316,143.96,122.388,154.12,102.336,110.2
instance_1196,0.004,0.004,0.024,0.024,0.032,0.028,0.096,0.024,0.004,0.024
instance_1145,50000.0,1194.04,1170.87,4153.16,1425.08,2256.87,993.372,3060.09,739.408,1413.28
instance_1523,50000.0,50000.0,50000.0,50000.0,50000.0,1208.03,50000.0,50000.0,50000.0,50000.0
instance_278,50000.0,1170.35,681.26,773.568,501.124,759.672,831.448,240.632,412.3,441.612
instance_386,1.096,0.136,10.252,10.656,13.288,4.112,20.484,11.452,0.104,11.692
instance_1525,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_739,50000.0,918.372,178.292,207.164,163.548,156.432,175.408,424.872,109.996,187.748
instance_1217,0.004,0.004,0.028,0.028,0.036,0.056,0.12,0.028,50000.0,0.028
instance_501,77.004,333.684,70.152,84.596,201.36,126.524,166.752,105.98,118.016,226.096
instance_786,0.028,0.052,0.072,0.02,0.02,0.048,0.304,0.032,0.108,0.032
instance_1638,57.024,43.168,33.692,58.792,36.188,71.324,44.188,36.68,638.724,43.544
instance_1774,50000.0,50000.0,3347.86,50000.0,4750.6,50000.0,50000.0,1632.32,50000.0,2412.65
instance_1314,9.236,6.896,9.744,5.364,3.548,14.348,8.812,6.82,15.804,5.928
instance_47,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_32,308.488,2780.34,41.472,843.296,1785.64,2505.56,2492.66,254.848,3137.06,103.712
instance_768,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_237,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1186,0.001,0.001,0.001,0.001,0.001,0.004,0.012,0.001,0.001,0.001
instance_796,50000.0,3498.49,50000.0,50000.0,50000.0,50000.0,3273.02,50000.0,1191.48,50000.0
instance_68,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_45,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,1468.53,4769.07,1515.1,50000.0
instance_1554,1047.43,50000.0,50000.0,489.44,2844.73,70.692,3997.13,250.276,50000.0,217.392
instance_1479,257.92,98.656,80.992,64.116,46.084,152.832,48.896,168.288,34.268,83.684
instance_1856,547.044,286.152,311.928,209.968,259.692,574.66,614.004,249.3,425.256,147.596
instance_1610,50000.0,50000.0,50000.0,2356.19,1290.98,4722.34,2018.89,4011.02,4087.61,3318.6
instance_301,483.164,792.888,1151.31,48.264,1701.11,210.26,1810.31,45.18,2502.98,595.812
instance_304,3964.35,402.712,1581.06,314.4,233.128,251.096,4833.61,988.156,3738.74,1085.33
instance_854,181.744,54.308,90.972,65.664,63.092,84.296,93.788,66.732,91.456,85.932
instance_798,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,1560.51,50000.0
instance_1745,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_183,2.284,2.152,6.788,8.548,3.316,9.404,8.344,5.464,15.716,5.328
instance_1888,50000.0,1904.98,189.088,546.424,145.132,469.424,135.924,1293.22,156.728,381.808
instance_181,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1580,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1280,0.028,0.012,0.096,0.096,0.108,0.144,0.516,0.096,0.012,0.096
instance_573,50000.0,50000.0,50000.0,2602.94,50000.0,2900.03,50000.0,1698.95,50000.0,50000.0
instance_1872,0.188,0.036,0.824,0.812,0.904,0.648,2.264,0.812,0.028,0.8
instance_1044,6.16,60.972,40.344,109.328,51.872,117.08,155.14,248.284,297.596,157.976
instance_847,50000.0,1102.49,1533.38,992.204,871.996,608.52,1081.64,1603.08,432.664,954.268
instance_1696,50000.0,50000.0,865.876,50000.0,354.848,50000.0,1096.46,2680.46,50000.0,1137.72
instance_1402,6.852,48.452,0.248,49.0,1.348,131.592,13.948,22.568,71.936,141.772
instance_1927,18.356,23.068,13.256,29.192,3.664,58.28,10.284,10.38,35.204,26.068
instance_1381,17.272,126.08,117.58,288.42,223.064,204.42,17.552,52.748,408.78,108.88
instance_1935,27.788,30.132,42.624,12.268,6.356,17.912,10.688,15.324,22.316,9.804
instance_1131,50000.0,2674.76,3304.05,50000.0,3534.45,50000.0,2860.3,3816.47,1423.01,3822.04
instance_1270,0.004,0.001,0.008,0.008,0.008,0.016,0.056,0.008,0.004,0.008
instance_1263,0.004,0.004,0.008,0.008,0.008,0.02,0.068,0.008,50000.0,0.008
instance_368,367.024,334.228,254.404,196.892,347.016,277.676,552.196,535.864,945.084,239.072
instance_167,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1560,5.336,1.932,5.804,8.712,6.056,16.452,11.356,8.812,10.088,11.652
instance_1119,266.812,30.352,120.124,2774.39,123.928,18.824,133.292,87.22,118.468,88.748
instance_1884,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_829,1041.23,50000.0,2640.9,691.316,50000.0,1043.66,0.008,662.1,50000.0,1167.59
instance_348,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,3416.9,50000.0,2708.49,50000.0
instance_1759,2003.04,1473.89,580.108,605.752,353.756,1094.24,770.34,709.404,514.44,50.976
instance_158,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1705,2950.94,50000.0,298.892,2361.9,50000.0,492.912,2236.18,465.476,50000.0,583.192
instance_1208,0.012,0.012,0.06,0.056,0.072,0.072,50000.0,0.06,0.012,0.06
instance_837,881.392,50000.0,95.0,1366.36,50000.0,57.536,50000.0,20.332,50000.0,50000.0
instance_1228,0.024,0.008,0.016,0.032,0.024,0.036,0.128,0.028,0.056,0.028
instance_1150,1.1,2.392,1.584,3.924,0.952,18.08,2.496,0.188,50000.0,0.184
instance_777,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1700,1934.18,1877.63,1339.52,2299.62,1710.29,1787.8,1433.6,1631.46,1916.43,1240.63
instance_1796,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1126,9.328,15.664,41.584,2891.47,49.464,13.86,57.608,39.524,43.328,40.56
instance_1350,3.896,1.32,0.456,0.42,0.436,4.48,3.22,0.464,0.22,0.476
instance_60,36.46,1.34,2236.87,2047.86,2060.18,7.152,170.116,2221.18,30.012,2230.74
instance_157,5.076,12.26,11.0,1.46,15.948,24.212,16.716,9.724,8.664,8.288
instance_646,145.376,77.688,27.132,29.52,14.104,50000.0,15.092,72.944,23.604,35.62
instance_99,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_423,50000.0,50000.0,50000.0,331.088,1523.3,2288.24,384.256,290.888,50000.0,2228.8
instance_1308,11.216,7.404,9.328,9.536,7.944,11.924,9.708,10.276,17.644,10.384
instance_1128,1074.08,138.668,45.58,2533.75,133.74,10.896,108.34,43.172,30.748,41.532
instance_269,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,3126.13,50000.0
instance_1503,3.016,3.168,2.66,4.328,2.296,4.016,4.536,2.808,6.304,2.208
instance_11,4672.59,50000.0,2746.56,50000.0,3439.64,2885.33,3689.85,2869.88,50000.0,2050.48
instance_560,261.108,136.088,25.484,59.896,8.132,35.648,11.372,400.036,13.88,10.508
instance_1677,50000.0,50000.0,3707.08,1988.64,50000.0,50000.0,6.748,3199.5,50000.0,2403.02
instance_519,1.232,4.128,0.46,0.772,0.22,1.516,0.708,0.596,1.08,0.664
instance_717,318.692,154.04,81.864,119.104,111.768,95.492,117.48,51.596,310.316,57.0
instance_224,50000.0,50000.0,50000.0,50000.0,50000.0,4153.9,3795.63,50000.0,4694.97,50000.0
instance_179,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_241,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,2825.28,50000.0,4954.4,50000.0
instance_74,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1084,11.496,53.268,10.544,59.64,9.576,14.16,30.816,7.564,12.992,8.384
instance_550,321.428,232.536,165.784,180.088,83.732,83.548,98.204,50.88,1310.38,299.148
instance_1575,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_745,50000.0,1682.83,686.648,474.352,359.316,596.268,548.688,2616.75,724.616,676.984
instance_367,3404.91,521.904,76.824,73.14,285.508,372.188,179.528,47.504,365.164,79.848
instance_1711,2562.3,886.032,690.044,560.052,789.876,1516.55,1192.21,773.1,50000.0,1024.37
instance_793,119.424,16.624,22.824,3151.66,10.64,90.952,7.608,2501.48,26.044,42.896
instance_4,3707.06,1368.43,1191.54,3796.83,1518.67,1374.42,1072.69,3171.58,878.536,942.164
instance_675,380.112,290.728,122.412,95.52,74.832,50000.0,64.208,319.204,50.012,201.836
instance_262,50000.0,1609.08,50000.0,50000.0,50000.0,1130.56,50000.0,2413.97,50000.0,79.296
instance_1792,2524.29,50000.0,1333.65,50000.0,50000.0,416.5,50000.0,2455.85,50000.0,50000.0
instance_194,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,3328.68
instance_1555,252.744,1473.86,127.576,50000.0,2311.15,366.1,2436.64,410.856,50000.0,241.108
instance_1125,14.256,8.976,42.672,2664.68,49.224,18.348,50.88,61.224,28.968,50.084
instance_1932,45.532,13.812,30.692,46.88,11.372,77.68,13.268,93.74,19.136,44.792
instance_652,223.42,225.4,38.6,51.552,28.388,50000.0,24.956,75.476,49.084,55.168
instance_1975,161.636,222.592,91.504,77.076,147.764,86.384,143.16,69.248,293.076,115.592
instance_59,417.808,598.948,388.068,694.148,430.628,515.648,373.112,497.256,486.2,304.956
instance_1444,313.62,147.352,36.612,118.112,32.7,135.676,175.668,82.46,39.972,53.936
instance_718,50000.0,50000.0,2167.54,3299.96,1698.93,2236.42,817.856,3328.66,863.288,2166.98
instance_322,50000.0,917.812,253.008,3010.88,398.832,726.524,0.6,2609.91,584.18,268.636
instance_877,33.58,27.036,24.404,30.072,26.556,32.272,30.852,33.416,23.848,23.656
instance_615,2.488,3.972,18.812,8.024,7.62,9.516,35.392,7.528,6.588,7.576
instance_1391,61.264,48.796,33.224,40.304,33.96,50.7,56.9,52.268,35.396,49.092
instance_73,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1357,0.964,2.576,1.208,1.06,1.096,12.62,8.396,1.184,0.604,1.224
instance_1027,55.84,33.692,18.8,23.768,13.2,26.28,12.936,28.024,13.484,20.936
instance_1585,491.008,50000.0,597.368,435.344,50000.0,769.804,50000.0,445.62,50000.0,873.764
instance_61,127.62,35.032,75.924,232.604,110.712,160.568,102.864,132.772,115.472,99.472
instance_1047,50000.0,1923.92,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,1838.78
instance_1077,4253.2,50000.0,1648.62,692.892,3046.82,50000.0,50000.0,365.54,50000.0,875.912
instance_986,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_25,50000.0,2555.32,477.552,2749.86,1098.14,677.46,1010.42,1297.5,2241.41,865.88
instance_734,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_107,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1374,0.256,0.264,0.32,0.288,0.292,2.728,1.816,0.312,0.22,0.324
instance_1261,0.004,0.004,0.004,0.004,0.008,0.016,0.06,0.004,50000.0,0.004
instance_1324,512.768,215.788,138.376,349.316,224.316,93.196,316.788,107.056,194.652,130.248
instance_863,50000.0,900.22,1717.3,1240.9,904.088,814.88,1254.14,1430.15,616.388,889.96
instance_1410,22.248,27.392,11.572,15.576,9.372,87.132,13.724,16.956,40.944,26.128
instance_628,2.188,3.536,55.104,220.476,49.536,220.436,20.812,36.904,21.136,35.752
instance_400,50000.0,50000.0,3206.14,2096.92,4243.79,4216.54,50000.0,1312.01,50000.0,2257.96
instance_296,64.484,159.628,198.776,75.708,213.22,148.752,293.328,84.992,259.38,184.796
instance_280,158.164,243.18,111.124,151.052,169.176,221.556,592.884,153.492,50000.0,51.768
instance_178,50000.0,50000.0,50000.0,50000.0,50000.0,4368.83,50000.0,50000.0,50000.0,50000.0
instance_826,348.504,126.468,56.188,112.096,48.8,90.708,65.5,125.616,63.464,82.336
instance_913,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_212,323.98,368.812,281.268,568.284,306.38,835.012,387.836,446.772,1042.59,440.54
instance_1672,50000.0,50000.0,50000.0,1108.13,50000.0,50000.0,50000.0,50000.0,50000.0,1885.94
instance_396,73.284,50000.0,196.308,50000.0,50000.0,50000.0,50000.0,19.856,1467.79,19.792
instance_1797,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1667,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_505,0.144,0.248,0.088,0.244,0.176,0.668,0.628,0.488,0.66,0.104
instance_1954,576.508,381.012,53.46,87.608,42.492,50000.0,37.764,140.652,39.328,84.008
instance_1289,0.004,0.004,0.012,0.016,0.02,0.024,0.088,0.012,50000.0,0.012
instance_637,8.944,13.744,8.148,8.028,6.348,50000.0,13.604,9.496,26.616,12.56
instance_1892,2142.89,182.456,201.832,166.584,120.608,256.216,135.5,293.156,95.184,88.452
instance_217,468.26,63.168,367.8,2827.84,807.564,3215.9,102.98,921.372,4313.16,468.984
instance_91,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_360,2347.17,50000.0,50000.0,50000.0,950.84,50000.0,50000.0,2821.04,50000.0,50000.0
instance_50,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_667,4499.47,4688.94,851.312,1305.31,749.352,50000.0,416.04,1994.66,412.84,1157.92
instance_268,50000.0,50000.0,3366.24,3287.2,1565.5,3225.78,1254.9,3527.92,2366.8,50000.0
instance_1398,36.492,22.664,25.312,24.984,15.808,22.48,22.612,24.188,20.872,25.256
instance_1326,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1481,16.868,6.78,1.908,2.348,0.724,8.828,1.572,2.036,2.356,1.2
instance_1992,16.052,9.152,49.564,15.72,8.08,30.736,71.704,41.8,64.508,43.392
instance_1296,0.004,0.004,0.012,0.012,0.016,0.02,0.064,0.012,0.004,0.012
instance_1160,315.492,110.596,161.252,35.32,42.452,172.452,250.676,96.92,33.308,136.532
instance_566,122.552,89.812,51.224,143.188,56.14,108.18,71.364,29.196,140.352,31.416
instance_1016,85.072,55.508,26.348,74.748,35.852,128.888,21.34,37.772,83.72,30.304
instance_1984,50000.0,30.1,33.212,29.28,27.672,22.368,36.96,33.632,22.572,33.956
instance_595,2021.35,159.848,112.06,456.808,669.312,993.932,925.748,245.76,631.416,231.64
instance_864,27.828,31.228,119.38,48.736,39.508,36.36,43.612,117.124,33.816,116.888
instance_1653,409.26,179.916,130.672,98.332,145.856,239.276,210.064,95.076,547.364,172.924
instance_1271,0.004,0.001,0.004,0.004,0.004,0.012,0.04,0.004,50000.0,0.004
instance_1115,33.724,19.668,103.952,123.808,102.176,34.324,143.048,90.788,161.472,97.244
instance_579,5.888,0.804,1.984,1.832,3.612,3.672,9.792,2.26,0.548,1.96
instance_1297,0.008,0.008,0.028,0.028,0.036,0.036,0.116,0.028,50000.0,0.024
instance_46,50000.0,4484.82,50000.0,50000.0,50000.0,50000.0,3.504,50000.0,1330.64,50000.0
instance_804,30.764,15.108,9.552,13.704,8.672,18.124,5.784,16.716,6.888,13.468
instance_1594,109.772,38.812,63.36,33.292,46.124,42.564,191.02,57.984,168.268,106.592
instance_1164,50000.0,406.324,2793.7,1184.8,1220.56,199.1,50000.0,3367.24,50000.0,164.004
instance_229,1350.8,808.272,322.724,732.756,579.744,558.048,234.6,682.728,393.804,470.6
instance_952,360.772,7.504,137.704,3024.8,31.34,81.408,15.512,2490.83,6.176,30.764
instance_606,211.36,171.432,36.0,138.28,91.656,122.024,75.32,56.728,190.996,64.32
instance_1301,101.04,225.952,235.56,554.952,107.144,326.18,966.276,199.228,184.64,205.236
instance_772,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_494,70.504,1.232,47.936,200.092,82.824,69.388,73.7,1.64,12.296,60.912
instance_764,1.436,1.884,3.328,2.944,3.34,6.952,3.608,3.804,2.104,3.304
instance_198,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,4246.43,50000.0,50000.0,50000.0
instance_1902,50000.0,50000.0,2030.3,617.984,50000.0,50000.0,1633.95,50000.0,50000.0,50000.0
instance_588,2.456,1.144,5.104,3.708,3.084,14.152,7.768,3.52,11.848,4.9
instance_1577,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_994,50000.0,50000.0,4628.44,3948.85,2719.75,3988.86,2116.26,3374.28,3722.74,50000.0
instance_1928,118.184,210.14,28.08,49.644,51.34,87.684,31.84,96.728,169.34,39.38
instance_1701,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_964,59.716,6.444,151.424,2581.68,5.832,21.04,2.776,2424.48,2.348,9.844
instance_705,2204.74,319.656,696.824,2551.74,176.06,371.004,226.076,2643.87,195.272,377.936
instance_955,50000.0,3860.64,4352.56,50000.0,1743.25,50000.0,4363.35,50000.0,1992.27,2609.11
instance_785,0.012,0.06,0.028,0.044,0.064,0.048,0.324,0.02,0.092,0.024
instance_1035,34.528,20.284,20.132,40.444,16.22,17.092,24.264,33.968,38.82,21.844
instance_686,19.78,2365.83,188.836,1021.1,50000.0,1172.04,3548.86,554.22,50000.0,1124.68
instance_1144,50000.0,180.404,271.304,3079.87,289.008,324.824,172.748,2561.04,135.66,217.652
instance_1025,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1603,25.28,36.996,7.036,15.264,11.9,18.872,10.848,9.02,27.552,8.376
instance_1135,50000.0,104.656,83.776,2935.38,128.916,108.68,100.004,2505.28,60.2,51.584
instance_680,176.18,177.84,44.712,64.928,28.244,50000.0,31.596,96.612,55.292,48.224
instance_1268,0.004,0.004,0.008,0.008,0.008,0.02,0.072,0.008,0.004,0.008
instance_480,7.94,6.04,4.948,11.88,6.108,19.088,9.224,11.068,12.384,9.62
instance_78,0.032,0.028,0.068,0.06,0.076,0.128,0.436,0.064,0.032,0.068
instance_143,27.42,305.908,56.928,6.532,100.588,114.872,436.804,47.952,1689.82,100.032
instance_88,50000.0,50000.0,50000.0,50000.0,2404.98,50000.0,109.972,50000.0,50000.0,50000.0
instance_238,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1552,0.224,0.348,0.072,0.064,0.068,0.144,0.348,0.068,0.04,0.068
instance_488,594.756,447.684,281.384,255.024,415.16,430.512,473.836,301.928,1365.16,406.816
instance_1568,50000.0,1078.13,50000.0,50000.0,50000.0,1116.39,3584.41,3224.97,1404.2,3914.74
instance_715,41.76,46.732,32.652,29.9,37.572,113.664,23.48,22.408,116.944,27.08
instance_1628,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
