instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8,algorithm_9,algorithm_10,algorithm_11,algorithm_12,algorithm_13,algorithm_14,algorithm_15,algorithm_16,algorithm_17,algorithm_18,algorithm_19,algorithm_20,algorithm_21,algorithm_22,algorithm_23,algorithm_24
instance_364,60.62,18000.0,181.57,18000.0,18000.0,5.74,18000.0,410.21,243.84,210.21,5.96,18000.0,18000.0,87.06,27.57,18000.0,413.26,205.18,0.14,203.8,18000.0,277.66,99.87,97.38
instance_366,0.11,2.49,0.44,3.79,0.42,0.31,0.11,0.32,0.55,0.61,0.4,3.32,18000.0,13.26,0.09,0.5,0.33,0.41,0.13,0.44,18000.0,2.72,1.82,1.81
instance_367,0.92,59.15,2.12,18000.0,1.75,0.96,0.55,0.99,202.84,2.11,1.39,0.11,11.04,1.67,1.33,1.67,1.0,1.65,3.27,35.05,15.36,1.01,0.97,1.39
instance_368,0.0,0.04,0.01,0.09,0.01,0.08,0.0,0.02,0.0,0.02,0.76,0.02,0.01,0.0,0.0,0.03,0.03,0.01,0.01,0.01,0.01,0.01,0.0,0.0
instance_371,0.03,18000.0,0.22,18000.0,0.21,0.62,0.03,0.05,0.32,0.31,0.73,18000.0,9.55,18000.0,0.03,0.06,0.06,0.21,0.05,0.21,9.36,18000.0,18000.0,18000.0
instance_372,0.02,0.18,0.15,2.74,0.16,7.38,0.02,0.06,0.02,0.21,67.24,485.31,0.06,0.05,0.02,0.07,0.07,0.16,0.06,0.2,0.15,0.08,0.05,0.05
instance_374,0.03,0.24,0.22,18000.0,0.21,0.53,0.03,0.05,0.3,0.31,0.74,18000.0,18000.0,18000.0,0.03,0.06,0.07,0.21,0.05,0.21,18000.0,18000.0,18000.0,18000.0
instance_375,0.19,0.75,0.71,18000.0,0.68,0.46,0.19,0.42,1.9,0.81,1.26,0.11,9.52,1.36,0.19,0.43,0.43,0.68,11.65,0.68,11.02,0.41,1.34,0.8
instance_380,18000.0,18000.0,18000.0,18000.0,18000.0,22.03,18000.0,18000.0,0.34,18000.0,27.1,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,0.25,18000.0,18000.0,18000.0,18000.0,18000.0
instance_381,86.66,18000.0,18000.0,18000.0,18000.0,13.21,18000.0,18000.0,442.91,18000.0,17.73,18000.0,18000.0,18000.0,36.04,18000.0,18000.0,18000.0,0.32,18000.0,18000.0,18000.0,18000.0,18000.0
instance_383,0.0,0.04,0.0,0.04,0.0,0.06,0.0,0.02,0.0,0.02,0.06,0.02,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0
instance_385,12.29,18000.0,21.93,18000.0,18.17,3.98,18000.0,450.24,77.76,265.41,4.12,18000.0,18000.0,18000.0,2.39,18000.0,18000.0,25.74,0.12,26.15,18000.0,129.09,18000.0,18000.0
instance_386,32.08,480.39,2.17,18000.0,1.76,11.6,0.27,18000.0,18000.0,9.81,1.41,7.31,18000.0,4.28,0.2,13.74,13.43,3.49,18000.0,3.68,18000.0,8.67,11.41,6.72
instance_387,0.65,6.43,6.43,18000.0,6.42,18000.0,0.66,0.95,146.11,8.82,18000.0,18000.0,18000.0,18000.0,0.66,0.96,0.96,6.44,18000.0,6.41,18000.0,18000.0,18000.0,18000.0
instance_388,0.02,0.24,0.22,18000.0,0.22,324.79,0.02,0.05,0.06,0.31,0.29,18000.0,18000.0,18000.0,0.02,0.06,0.06,0.2,18000.0,0.21,18000.0,18000.0,18000.0,18000.0
instance_389,0.0,18000.0,0.01,0.38,0.01,0.07,0.0,0.02,0.0,0.02,0.07,0.02,0.0,0.0,0.0,0.04,0.03,0.01,0.01,0.01,0.0,0.01,0.0,0.0
instance_390,0.02,0.24,0.23,18000.0,0.22,18000.0,0.01,0.04,21.1,0.51,18000.0,0.11,0.46,0.05,0.01,0.05,0.05,0.2,18000.0,0.22,0.44,0.34,0.05,0.05
instance_391,0.04,0.18,0.15,6.05,0.15,10.8,0.04,0.07,4.3,0.21,11.92,18000.0,0.8,1.54,0.04,0.09,0.09,0.15,18000.0,0.15,0.03,0.22,1.53,1.53
instance_392,2.12,120.91,4.64,18000.0,18000.0,4.81,0.35,18000.0,16.81,4.01,32.49,0.21,18000.0,0.34,1.25,18000.0,18000.0,5.05,9.35,32.06,18000.0,1.52,0.5,0.33
instance_395,0.0,0.09,0.04,0.15,0.04,0.15,0.0,0.03,0.0,0.11,0.18,0.02,0.01,0.0,0.0,0.04,0.05,0.04,0.01,0.04,0.0,0.01,0.01,0.0
instance_396,0.0,18000.0,0.0,0.04,0.01,0.1,0.0,0.07,0.0,0.02,0.09,0.02,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0
instance_400,18000.0,28.91,18000.0,116.1,18000.0,18000.0,0.79,1.41,0.53,2.22,5.21,18000.0,18000.0,18000.0,0.76,1.41,1.42,9.47,0.38,9.49,18000.0,2.12,18000.0,18000.0
instance_406,18000.0,162.87,18000.0,18000.0,18000.0,18000.0,18000.0,2.15,304.38,7.41,18000.0,1.31,299.14,18000.0,18000.0,2.71,2.17,18000.0,18000.0,18000.0,298.94,7.31,18000.0,18000.0
instance_409,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,462.31,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,245.02,0.17,244.02,18000.0,18000.0,18000.0,18000.0
instance_411,18000.0,18000.0,18000.0,18000.0,2.19,3.38,18000.0,2.22,18000.0,114.52,6.76,0.31,18000.0,127.86,0.67,5.59,2.22,325.17,18000.0,326.84,18000.0,93.36,124.15,99.66
instance_412,0.67,18000.0,2.87,18000.0,2.87,88.34,0.67,1.6,2.08,0.41,88.64,3.22,4.27,4.79,0.67,1.59,1.59,2.7,2.02,2.69,0.68,0.3,4.73,4.77
instance_413,0.02,18000.0,0.05,5.59,0.05,1.19,0.01,0.05,0.04,0.05,1.22,6.62,18000.0,4.03,0.02,0.05,0.05,0.04,18000.0,0.05,18000.0,0.03,3.97,3.95
instance_414,0.02,0.18,0.15,30.58,0.16,0.37,0.02,0.04,0.18,0.21,0.48,18000.0,2.11,18000.0,0.02,0.05,0.05,0.15,0.04,0.15,2.11,18000.0,18000.0,18000.0
instance_416,174.06,18000.0,481.16,18000.0,18000.0,18000.0,18000.0,29.7,18000.0,129.61,18000.0,18000.0,18000.0,23.82,39.48,18000.0,30.32,28.21,18000.0,35.39,18000.0,18000.0,24.29,24.22
instance_417,1.4,18000.0,6.13,18000.0,6.02,113.79,1.35,2.97,2.2,0.61,112.48,6.62,10.3,10.4,1.38,2.98,2.94,6.14,24.16,6.12,1.17,0.54,10.61,10.42
instance_418,0.22,1.59,1.5,18000.0,1.41,418.71,0.22,0.28,7.32,1.81,18000.0,18000.0,18000.0,18000.0,0.22,0.3,0.29,1.49,1.02,1.49,18000.0,18000.0,18000.0,18000.0
instance_419,0.0,0.06,0.03,3.68,0.04,0.16,0.0,0.02,0.04,0.08,0.18,18000.0,0.09,0.01,0.0,0.04,0.03,0.03,0.03,0.04,0.07,0.09,0.01,0.01
instance_421,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_427,0.0,0.04,0.01,0.06,0.01,0.09,0.0,0.02,0.0,0.02,0.1,0.02,0.0,0.0,0.0,0.03,0.03,0.01,0.0,0.02,0.0,0.01,0.0,0.0
instance_430,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_431,18000.0,18000.0,18000.0,18000.0,18000.0,1.32,18000.0,18000.0,18000.0,18000.0,1.4,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_432,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_433,0.0,18000.0,0.01,0.19,0.01,0.08,0.0,0.02,0.0,0.02,0.08,0.02,0.0,0.0,0.0,0.03,0.04,0.01,0.01,0.01,0.0,0.01,0.0,0.0
instance_434,0.0,0.04,0.01,0.07,0.01,0.11,0.0,0.02,0.0,0.02,0.12,0.02,0.0,0.0,0.0,0.03,0.03,0.01,0.0,0.01,0.0,0.01,0.0,0.0
instance_436,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,1.56,18000.0,7.69,18000.0,8.34,18.21,18000.0,18000.0,1.48,18000.0,18000.0,18000.0,4.74,18000.0,18000.0,294.61,18000.0,105.68
instance_439,0.01,18000.0,0.04,0.26,0.04,0.07,0.01,0.02,0.0,0.12,0.07,0.02,0.02,0.0,0.01,0.04,0.04,0.04,0.01,0.04,0.01,0.01,0.0,0.01
instance_440,0.04,0.41,0.37,18000.0,0.36,1.2,0.04,0.07,0.54,0.51,1.54,18000.0,18000.0,18000.0,0.04,0.08,0.08,0.36,0.07,0.36,18000.0,18000.0,18000.0,18000.0
instance_441,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,20.75,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,3.26,18000.0,18000.0,422.23,1.12,459.15,18000.0,18000.0,18000.0,18000.0
instance_442,6.4,18000.0,3.71,18000.0,66.94,5.07,304.69,0.64,18000.0,3.61,36.81,6.41,78.45,8.47,2.42,1.28,0.66,2.04,0.28,2.64,77.31,1.71,8.33,8.33
instance_444,0.03,18000.0,0.24,136.59,0.24,0.48,0.03,0.06,0.29,0.31,0.55,0.11,18000.0,0.03,0.03,0.07,0.07,0.23,0.05,0.24,18000.0,0.13,0.03,0.03
instance_445,0.0,18000.0,0.0,0.06,0.0,0.07,0.0,0.02,0.0,0.02,0.07,0.12,0.03,0.0,0.0,0.03,0.03,0.0,0.03,0.01,0.03,0.0,0.0,0.0
instance_446,18000.0,18000.0,18000.0,18000.0,1.73,5.42,18000.0,1.72,18000.0,39.11,99.39,0.31,18000.0,26.49,0.6,4.47,1.73,104.56,18000.0,104.37,18000.0,29.44,21.93,24.96
instance_448,0.03,0.2,0.16,1.4,0.17,0.5,0.03,0.05,0.02,0.31,0.55,0.21,269.71,0.04,0.03,0.06,0.06,0.17,0.01,0.18,0.47,0.05,0.04,0.04
instance_449,0.0,18000.0,0.01,0.05,0.01,0.11,0.0,0.02,0.0,0.02,0.11,0.02,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0
instance_450,18000.0,18000.0,18000.0,18000.0,18000.0,71.29,18000.0,18000.0,18000.0,18000.0,76.33,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,81.91,18000.0,18000.0,18000.0,18000.0,18000.0
instance_451,0.0,18000.0,0.01,0.06,0.01,0.09,0.0,0.02,0.0,0.02,0.09,0.02,0.01,0.0,0.0,0.03,0.03,0.01,0.0,0.01,0.0,0.01,0.0,0.0
instance_452,18000.0,100.77,18000.0,18000.0,18000.0,18000.0,2.78,18000.0,18000.0,31.31,18000.0,48.71,18000.0,2.22,1.54,18000.0,18000.0,65.45,0.46,67.75,18000.0,50.02,2.47,3.21
instance_453,107.33,18000.0,177.99,18000.0,18000.0,61.45,18000.0,18000.0,18000.0,18000.0,99.85,18000.0,18000.0,18000.0,432.21,18000.0,18000.0,176.27,0.18,145.16,18000.0,18000.0,18000.0,18000.0
instance_454,0.05,0.39,0.38,18000.0,0.36,0.62,0.05,0.06,0.5,0.41,0.89,18000.0,18000.0,18000.0,0.05,0.08,0.07,0.35,0.04,0.36,18000.0,18000.0,18000.0,18000.0
instance_457,18000.0,18000.0,18000.0,18000.0,18000.0,96.4,18000.0,18000.0,18000.0,18000.0,102.12,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,1.55,18000.0,18000.0,18000.0,18000.0,18000.0
instance_458,0.0,0.05,0.0,0.04,0.0,0.05,0.0,0.02,0.0,0.02,0.07,0.02,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0
instance_460,1.54,1.87,1.85,18000.0,1.83,18000.0,474.78,1.53,11.98,3.11,18000.0,18000.0,18000.0,18000.0,2.84,1.55,1.53,1.84,2.01,1.84,18000.0,18000.0,18000.0,18000.0
instance_463,0.0,18000.0,0.0,0.09,0.01,0.1,0.0,0.02,0.0,0.02,0.1,0.03,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0
instance_464,0.05,18000.0,0.38,18000.0,0.37,1.04,0.04,0.07,0.56,0.51,1.41,18000.0,34.56,18000.0,0.04,0.08,0.08,0.36,0.08,0.36,34.08,18000.0,18000.0,18000.0
instance_465,18000.0,18000.0,18000.0,18000.0,18000.0,2.92,18000.0,18000.0,18000.0,18000.0,3.04,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_466,0.0,0.04,0.01,0.1,0.01,0.09,0.0,0.02,0.0,0.02,0.09,0.02,0.0,0.0,0.0,0.03,0.03,0.01,0.02,0.01,0.0,0.01,0.0,0.0
instance_467,1.03,10.82,9.82,127.59,9.27,8.71,0.99,1.36,18000.0,4.01,8.86,0.31,383.47,0.6,0.98,1.31,1.35,9.09,18000.0,9.17,409.16,2.44,0.6,0.61
instance_468,25.4,18000.0,28.38,18000.0,28.27,2.27,25.6,7.23,14.61,1.81,2.3,1.12,18000.0,21.17,25.56,7.28,7.19,27.62,0.73,27.74,18000.0,1.83,21.2,21.43
instance_469,5.19,22.79,6.41,6.43,21.97,18000.0,0.42,8.85,2.24,6.41,18000.0,18000.0,18000.0,389.0,0.31,20.79,8.38,1.27,1.34,0.91,18000.0,18000.0,207.12,331.65
instance_470,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,19.68,18000.0,144.25,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,37.28,18000.0,18000.0,18000.0,18000.0
instance_471,19.44,18000.0,32.75,18000.0,27.13,6.42,18000.0,25.98,73.66,60.37,6.88,18000.0,18000.0,18000.0,5.34,149.03,25.92,39.53,0.15,39.57,18000.0,290.8,18000.0,18000.0
instance_472,17.02,18000.0,25.8,18000.0,26.08,5.66,18000.0,48.09,175.05,186.71,5.83,18000.0,18000.0,18000.0,4.87,75.64,48.34,29.6,0.1,29.54,18000.0,116.98,18000.0,18000.0
instance_473,0.02,0.21,0.19,50.38,0.19,0.44,0.02,0.04,0.23,0.31,0.52,18000.0,4.08,18000.0,0.02,0.06,0.06,0.18,0.05,0.19,4.1,18000.0,18000.0,18000.0
instance_474,39.84,18000.0,70.14,18000.0,63.46,7.61,18000.0,121.87,314.04,242.71,8.48,18000.0,18000.0,18000.0,22.65,309.58,117.93,86.75,0.18,86.48,18000.0,324.52,18000.0,18000.0
instance_475,91.64,18000.0,183.06,18000.0,421.14,9.63,18000.0,517.7,18000.0,84.81,10.11,18000.0,18000.0,114.86,32.65,18000.0,503.91,175.64,0.21,183.65,18000.0,363.06,219.67,155.39
instance_476,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_479,4.32,5.8,6.25,22.82,1.04,1.47,0.1,0.34,18000.0,0.91,0.44,0.31,18000.0,0.06,0.08,0.36,0.36,0.5,508.17,0.5,18000.0,0.39,0.07,0.07
instance_480,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,34.26,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_481,18000.0,18000.0,18000.0,18000.0,18000.0,4.18,18000.0,18000.0,9.72,7.51,4.39,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_482,0.47,18000.0,94.98,22.83,93.97,18.72,0.46,0.42,15.81,0.11,18.54,1.41,9.71,1.53,0.46,0.43,0.43,93.67,2.0,93.01,10.39,0.06,1.53,1.53
instance_485,0.0,18000.0,0.01,0.11,0.01,0.1,0.0,0.02,0.0,0.02,0.1,0.51,26.2,0.01,0.0,0.03,0.03,0.01,191.04,0.01,26.18,0.0,0.01,0.01
instance_487,0.0,0.07,0.04,1.88,0.04,0.14,0.0,0.03,0.04,0.11,0.16,1.41,0.07,0.01,0.0,0.03,0.03,0.04,0.02,0.04,0.06,0.11,0.01,0.01
instance_488,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,72.72,18000.0,18000.0,18000.0,18000.0,18000.0,483.38,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_489,0.0,0.14,0.06,0.23,0.06,0.17,0.01,0.03,0.01,0.11,0.2,0.02,0.01,0.0,0.0,0.04,0.05,0.05,0.02,0.06,0.01,0.02,0.0,0.0
instance_491,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18.2,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_493,497.01,18000.0,66.74,18000.0,61.79,8.9,18000.0,18000.0,18000.0,18000.0,7.59,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,66.39,0.71,66.51,18000.0,18000.0,18000.0,18000.0
instance_495,10.58,18000.0,3.48,18000.0,3.36,18000.0,18000.0,2.58,25.18,5.21,18000.0,18000.0,18000.0,18000.0,3.71,3.12,2.56,3.32,11.49,3.37,18000.0,18000.0,18000.0,18000.0
instance_497,0.08,1.01,1.0,18000.0,1.0,0.77,0.08,0.12,1.24,1.41,0.8,18000.0,6.72,0.09,0.08,0.13,0.13,0.99,0.03,0.99,6.7,18000.0,0.08,0.09
instance_498,0.05,18000.0,0.4,18000.0,0.39,0.84,0.05,0.08,0.51,0.51,1.25,0.21,18000.0,0.05,0.05,0.09,0.09,0.38,0.06,0.39,18000.0,0.53,0.05,0.05
instance_499,359.46,18000.0,138.83,18000.0,75.86,18000.0,18000.0,27.51,0.03,4.32,18000.0,51.31,114.74,3.7,553.51,27.54,27.49,6.15,18000.0,6.27,115.35,35.8,70.45,3.37
instance_500,0.03,0.2,0.13,2.57,0.13,0.31,0.04,0.13,0.01,0.21,0.14,0.11,0.29,0.02,0.03,0.14,0.14,0.13,0.13,0.14,0.29,0.04,0.03,0.02
instance_501,18000.0,18000.0,18000.0,18000.0,18000.0,513.05,16.42,10.4,18000.0,12.51,165.06,14.61,18000.0,18000.0,30.93,18000.0,18000.0,97.24,18000.0,98.93,18000.0,11.19,28.74,39.71
instance_504,18000.0,18000.0,18000.0,18000.0,13.44,18000.0,18000.0,42.31,18000.0,41.82,18000.0,18000.0,18000.0,18000.0,18000.0,111.5,42.37,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_506,20.73,18000.0,135.12,18000.0,18000.0,18000.0,18000.0,464.92,19.48,18000.0,18000.0,18000.0,18000.0,18000.0,127.75,473.82,463.75,18000.0,18000.0,14.88,18000.0,18000.0,18000.0,18000.0
instance_508,0.05,0.36,0.38,18000.0,0.36,18000.0,0.04,0.07,0.16,0.51,0.44,18000.0,18000.0,18000.0,0.04,0.08,0.08,0.36,18000.0,0.36,18000.0,18000.0,18000.0,18000.0
instance_509,0.0,0.04,0.0,0.05,0.0,0.09,0.0,0.02,0.0,0.02,0.09,0.02,0.0,0.0,0.0,0.04,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0
instance_512,0.0,0.05,0.02,18000.0,0.02,0.18,0.0,0.02,0.16,0.12,0.19,0.02,18000.0,0.05,0.0,0.04,0.04,0.02,0.05,0.03,18000.0,0.27,0.05,0.05
instance_513,0.0,0.07,0.03,0.32,0.03,0.3,0.0,0.03,0.07,0.08,0.31,0.02,0.01,0.01,0.0,0.04,0.04,0.03,0.08,0.03,0.0,0.02,0.01,0.01
instance_514,44.17,18000.0,76.8,18000.0,364.55,2.93,18000.0,18000.0,18000.0,28.31,2.92,0.11,2.32,0.34,4.78,18000.0,18000.0,18000.0,18000.0,125.87,2.26,10.05,0.34,0.35
instance_515,94.34,18000.0,145.68,18000.0,134.21,21.27,18000.0,18000.0,18000.0,18000.0,45.95,18000.0,18000.0,18000.0,157.91,18000.0,539.37,113.36,0.11,112.97,18000.0,18000.0,18000.0,18000.0
instance_518,0.66,83.07,6.18,122.78,8.2,3.65,0.57,2.29,9.22,4.32,3.86,0.11,4.26,28.14,0.56,3.82,2.31,4.84,0.24,5.22,4.38,1.08,0.86,2.22
instance_519,27.08,62.79,169.98,67.43,8.89,49.44,36.54,498.23,0.67,482.01,442.64,310.41,18000.0,18000.0,46.09,18000.0,488.29,90.33,18000.0,14.89,18000.0,0.61,18000.0,18000.0
instance_520,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_521,0.02,0.15,0.12,5.62,0.13,0.25,0.02,0.04,0.21,0.21,0.28,0.71,0.22,0.17,0.01,0.05,0.05,0.12,0.02,0.13,0.21,0.11,0.21,0.18
instance_522,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,19.62,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_524,4.26,18000.0,5.78,18000.0,18000.0,0.25,5.43,8.64,18000.0,10.51,0.28,0.11,18000.0,0.11,3.86,8.63,8.62,13.46,0.23,14.05,18000.0,0.47,0.11,0.11
instance_525,0.01,0.11,0.08,4.4,0.08,0.18,0.01,0.03,0.17,0.11,0.19,0.31,0.07,0.07,0.01,0.05,0.04,0.08,0.02,0.08,0.06,0.1,0.06,0.05
instance_527,0.03,0.31,0.28,3.94,0.28,0.27,0.03,0.05,0.05,0.41,0.28,0.07,0.47,0.07,0.03,0.07,0.07,0.27,0.3,0.28,0.46,0.16,0.06,0.07
instance_528,2.09,18000.0,1.91,18000.0,2.99,0.36,1.44,0.21,8.59,0.91,0.64,1.31,18000.0,0.32,1.3,0.37,0.22,0.68,51.97,1.06,18000.0,1.19,0.24,0.3
instance_529,62.76,18000.0,55.6,18000.0,1.01,9.46,0.8,0.92,18000.0,3.01,2.13,0.21,142.11,2.35,0.63,1.97,0.93,7.02,18000.0,7.17,144.63,3.33,2.26,1.95
instance_530,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,176.99,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,193.7,176.82,123.4,43.13,111.07,18000.0,18000.0,18000.0,18000.0
instance_531,0.04,5.38,0.21,1.96,0.23,0.19,0.04,0.09,0.04,0.31,0.2,0.31,18000.0,0.06,0.03,0.1,0.1,0.2,0.02,0.2,18000.0,0.09,0.07,0.07
instance_532,137.68,18000.0,273.89,18000.0,328.54,17.57,18000.0,18000.0,18000.0,18000.0,24.31,18000.0,18000.0,18000.0,62.52,18000.0,18000.0,212.72,0.4,217.66,18000.0,18000.0,18000.0,18000.0
instance_533,0.95,18000.0,3.99,18000.0,3.97,18000.0,0.94,2.23,3.45,0.51,18000.0,4.52,7.36,8.24,0.94,2.22,2.21,3.77,2.92,3.86,0.93,0.42,8.27,8.23
instance_540,2.4,18000.0,20.7,18000.0,21.4,18000.0,2.39,2.22,353.12,35.41,18000.0,18000.0,272.24,1.83,2.39,2.21,2.21,20.56,58.24,20.45,273.89,18000.0,2.03,2.02
instance_541,18000.0,238.04,39.62,471.12,70.04,181.78,1.63,9.57,19.26,24.12,209.75,11.61,18000.0,18000.0,2.28,9.6,9.53,34.2,18000.0,34.49,18000.0,23.67,18000.0,18000.0
instance_542,0.0,0.04,0.01,0.06,0.01,0.07,0.0,0.02,0.0,0.02,0.07,0.02,0.0,0.0,0.0,0.03,0.03,0.0,0.01,0.01,0.0,0.0,0.0,0.0
instance_543,5.71,18000.0,10.53,18000.0,7.02,82.87,18000.0,3.09,335.91,2.31,0.41,0.12,28.46,0.07,1.79,6.49,3.1,7.78,0.5,9.94,28.45,0.29,0.07,0.07
instance_544,63.9,18000.0,18000.0,18000.0,18000.0,18000.0,63.89,12.92,18000.0,356.22,18000.0,18000.0,18000.0,64.01,64.21,12.99,12.93,18000.0,18000.0,18000.0,18000.0,18000.0,90.49,90.27
instance_545,271.8,18000.0,432.6,18000.0,18000.0,50.76,18000.0,18000.0,18000.0,18000.0,55.26,18000.0,18000.0,18000.0,66.63,18000.0,18000.0,173.34,0.49,160.78,18000.0,18000.0,18000.0,18000.0
instance_546,18000.0,18000.0,380.48,18000.0,18000.0,339.14,18000.0,27.85,18000.0,50.62,18000.0,16.81,18000.0,78.61,70.6,38.59,28.01,66.42,18000.0,67.42,18000.0,36.28,85.52,89.1
instance_547,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_548,18000.0,18000.0,18000.0,18000.0,18000.0,164.47,18000.0,18000.0,18000.0,18000.0,170.3,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,2.05,18000.0,18000.0,18000.0,18000.0,18000.0
instance_549,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,0.06,409.81,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,105.83,18000.0,105.88,18000.0,18000.0,18000.0,18000.0
instance_550,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,260.61,18000.0,18000.0,46.01,18000.0,18000.0,18000.0,18000.0,2.25,18000.0,18000.0,124.13,0.72,127.66,18000.0,18000.0,18000.0,18000.0
instance_552,18000.0,18000.0,18000.0,18000.0,2.74,11.18,18000.0,2.81,18000.0,534.71,6.94,0.41,18000.0,18000.0,0.83,7.16,2.8,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_553,5.59,11.04,11.05,18000.0,14.84,18000.0,5.9,5.77,18000.0,12.12,18000.0,18000.0,226.95,18000.0,5.63,5.7,5.75,10.97,18000.0,10.91,1.4,24.21,18000.0,18000.0
instance_557,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,105.32,18000.0,136.61,18000.0,62.21,18000.0,167.79,18000.0,190.33,106.06,202.68,18000.0,206.25,18000.0,129.42,182.05,118.33
instance_559,0.0,18000.0,0.0,0.05,0.0,0.06,0.0,0.02,0.0,0.02,0.06,0.02,0.0,0.0,0.0,0.03,0.03,0.0,0.03,0.01,0.0,0.0,0.0,0.0
instance_563,0.0,18000.0,0.01,0.07,0.01,0.16,0.0,0.03,0.0,0.02,0.16,0.02,0.0,0.0,0.0,0.03,0.03,0.01,0.0,0.01,0.0,0.0,0.0,0.0
instance_564,0.07,0.54,0.49,18000.0,0.47,1.06,0.07,0.07,0.66,0.61,1.38,18000.0,18000.0,18000.0,0.07,0.09,0.09,0.49,0.06,0.5,18000.0,18000.0,18000.0,18000.0
