instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8
instance_927,10046.96,437.84,22104.44,82.72,23376.48,415.12,715.72,11408.56
instance_150,6140.08,28800.0,10273.16,28800.0,8902.76,28800.0,28800.0,4723.56
instance_452,2425.4,7238.6,1483.52,868.32,1701.52,28800.0,1830.24,2284.6
instance_86,8.72,40.8,5.84,31.2,8.32,42.76,273.6,7.24
instance_536,432.28,1308.28,601.52,21.6,515.04,3059.64,2.12,382.8
instance_831,2.36,28800.0,0.6,223.44,1.92,28800.0,5.6,0.72
instance_14,26.2,28800.0,16.6,28800.0,33.04,28800.0,28800.0,18.16
instance_641,142.76,28800.0,148.6,28800.0,166.52,28800.0,28800.0,94.24
instance_185,86.0,28800.0,146.2,28800.0,201.48,28800.0,368.12,61.4
instance_21,5586.16,28800.0,2977.12,28800.0,3324.08,28800.0,28800.0,7555.16
instance_129,11258.16,28800.0,8312.88,28800.0,11679.96,28800.0,28800.0,9463.96
instance_85,5.4,19.56,3.44,28.12,4.72,25.04,244.24,4.64
instance_959,1175.56,28800.0,1180.24,4282.04,1165.88,28800.0,7090.28,1362.76
instance_73,12.08,559.32,5.48,83.64,8.2,2358.64,1.56,3.84
instance_115,7.16,467.16,5.6,29.28,10.48,1062.56,3.0,4.04
instance_398,356.76,2976.64,297.88,176.32,386.08,3569.48,680.04,218.56
instance_287,168.56,28800.0,209.16,28800.0,305.6,28800.0,28800.0,86.72
instance_579,11.24,28800.0,3.08,28800.0,6.0,28800.0,18.84,9.4
instance_248,339.32,0.16,244.6,12.24,270.56,1.64,3.56,623.6
instance_583,20.92,28800.0,6.88,28800.0,39.32,28800.0,523.12,5.68
instance_1139,98.44,28800.0,153.72,66.76,156.52,28800.0,5.76,162.12
instance_592,373.04,28800.0,654.2,28800.0,549.04,28800.0,28800.0,274.96
instance_368,2.08,46.8,0.6,6.0,1.36,45.96,0.68,1.44
instance_221,28800.0,28800.0,28800.0,3142.76,28800.0,28800.0,28800.0,28800.0
instance_1162,243.04,0.6,290.64,5.56,244.36,0.56,1.12,283.84
instance_701,477.36,28800.0,489.28,28800.0,547.72,28800.0,28800.0,653.68
instance_255,28800.0,10.24,28800.0,128.76,28800.0,23.08,63.0,28800.0
instance_322,11.52,16.88,1.12,377.4,8.96,27.88,3.84,3.64
instance_357,11.68,344.48,12.0,27.48,27.92,508.76,264.32,13.12
instance_425,112.24,28800.0,131.08,28800.0,158.8,28800.0,2919.2,126.4
instance_609,0.32,28800.0,0.12,4.64,0.16,28800.0,0.52,0.36
instance_588,145.72,28800.0,222.72,28800.0,220.96,28800.0,8191.36,135.76
instance_260,3.12,936.52,0.68,12.44,5.84,1058.08,2.2,0.88
instance_685,24.64,4.0,14.96,7.88,21.04,4.4,1.8,18.76
instance_444,28800.0,8997.4,28800.0,3623.36,28800.0,9463.64,28800.0,28800.0
instance_29,24.84,28800.0,5.92,48.8,20.16,28800.0,4245.92,10.4
instance_399,329.96,2957.28,258.64,739.8,327.64,3851.2,655.56,240.2
instance_728,20960.68,28800.0,12915.52,28800.0,10700.96,28800.0,28800.0,26343.36
instance_330,19.88,16.28,1.64,475.6,23.88,31.76,4.64,9.4
instance_496,28800.0,36.12,28800.0,1842.32,28800.0,39.12,203.0,28800.0
instance_358,41.92,457.08,28.04,7.96,42.44,616.08,287.16,31.4
instance_926,1215.84,28800.0,646.6,28800.0,885.08,28800.0,28800.0,916.04
instance_570,28800.0,127.84,28800.0,315.16,28800.0,127.76,264.44,28800.0
instance_535,178.76,1122.72,28.24,5869.92,99.04,2049.2,1.92,176.76
instance_544,28800.0,2701.84,28800.0,14942.2,28800.0,5975.4,2674.52,28800.0
instance_1174,28800.0,9.2,28800.0,56.2,28800.0,9.12,34.16,28800.0
instance_853,2.48,28800.0,1.28,1220.36,5.24,28800.0,1.4,1.92
instance_1170,493.8,0.32,429.56,5.76,419.96,0.32,1.16,603.64
instance_888,2353.28,28800.0,1631.56,28800.0,1915.8,28800.0,28800.0,1899.24
instance_930,56.28,28800.0,107.52,1502.8,172.12,28800.0,297.32,84.04
instance_548,6483.84,28800.0,4805.56,28800.0,5542.84,28800.0,28800.0,8026.4
instance_973,46.48,594.16,127.52,82.24,105.04,568.48,51.8,52.28
instance_731,117.32,11.72,165.12,31.6,201.56,12.96,34.56,129.92
instance_635,412.56,28800.0,1107.44,28800.0,1150.16,28800.0,28800.0,378.72
instance_725,109.32,28800.0,323.56,28800.0,305.88,28800.0,28800.0,78.04
instance_1121,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,21855.04,28800.0
instance_1128,14.96,28800.0,6.84,11.92,13.84,28800.0,91.52,9.4
instance_708,3906.64,28800.0,3076.56,28800.0,3475.84,28800.0,28800.0,3764.36
instance_1101,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,13409.64,28800.0
instance_812,30.28,13.12,37.08,149.04,50.76,12.48,0.92,35.08
instance_326,9.04,16.0,1.44,374.64,13.96,26.16,4.08,3.44
instance_802,42.16,28800.0,32.6,28800.0,58.16,28800.0,6120.68,25.76
instance_1112,754.6,28800.0,8.12,28800.0,6.56,28800.0,15.6,1842.44
instance_163,38.0,249.4,4.56,6473.0,6.16,372.16,7.28,28.64
instance_533,149.6,1046.8,35.36,1497.72,86.24,1860.04,1.84,78.76
instance_312,28800.0,28800.0,2070.44,28800.0,2022.72,28800.0,28800.0,9705.0
instance_627,14.72,725.36,25.16,28800.0,32.72,28800.0,64.52,7.76
instance_993,35.6,4.16,22.64,55.88,50.36,4.64,2.0,13.04
instance_406,44.48,1262.24,27.68,68.92,42.24,1589.72,296.12,24.4
instance_316,43.92,1.12,57.8,13.88,59.92,2.48,4.32,23.24
instance_1083,1.04,28800.0,0.12,66.4,0.4,28800.0,4.16,0.88
instance_1146,12.0,28800.0,3.36,28800.0,4.36,28800.0,26.24,12.24
instance_82,91.88,28800.0,71.4,28800.0,107.48,28800.0,28800.0,62.2
instance_320,28800.0,4.6,28800.0,44.88,28800.0,5.2,18.6,28800.0
instance_965,262.64,28800.0,338.44,28800.0,594.6,28800.0,28800.0,238.16
instance_1073,8126.76,5.28,9813.68,75.2,10662.56,28800.0,501.16,7485.12
instance_262,8.36,92.32,6.16,21.88,8.36,1911.68,1.44,6.56
instance_491,28800.0,30.72,28800.0,1454.68,28800.0,32.88,173.08,28800.0
instance_136,173.32,28800.0,93.88,28800.0,220.28,28800.0,28800.0,108.36
instance_232,6938.0,28800.0,4072.6,2177.52,5953.08,28800.0,2922.12,4879.08
instance_1161,82.44,0.48,71.36,5.2,79.8,0.48,1.2,118.24
instance_87,89.6,114.44,74.12,42.08,67.36,150.04,11.36,89.52
instance_176,1.6,133.24,0.92,46.48,1.76,211.88,0.64,1.2
instance_632,67.52,28800.0,100.44,28800.0,116.96,28800.0,4752.68,55.16
instance_637,6943.32,28800.0,1435.08,28800.0,2459.2,28800.0,28800.0,4572.12
instance_825,73.0,28800.0,58.6,3374.28,78.56,28800.0,1430.96,79.64
instance_1116,474.32,28800.0,34.24,28800.0,201.84,28800.0,206.28,301.12
instance_1175,91.8,0.08,53.52,4.8,72.2,0.04,0.96,57.68
instance_842,20.52,28800.0,4.56,28800.0,19.28,28800.0,11950.64,4.0
instance_122,28800.0,143.8,28800.0,110.92,28800.0,178.44,374.88,28800.0
instance_1072,1915.08,1.44,1860.4,39.8,1621.44,28800.0,28.08,1573.6
instance_1010,96.08,28800.0,159.88,28800.0,146.52,28800.0,4488.76,120.32
instance_1038,370.08,1744.44,567.68,28800.0,577.96,1625.92,568.84,534.12
instance_484,592.72,0.48,395.68,324.6,382.36,0.44,18.8,561.56
instance_542,947.04,191.32,372.6,36.48,412.92,276.68,304.52,908.6
instance_467,5.6,28800.0,4.84,458.6,7.84,28800.0,131.64,4.6
instance_1036,987.6,28800.0,2402.6,28800.0,1568.72,28800.0,28800.0,637.08
instance_1005,24.76,28800.0,31.0,245.16,40.24,28800.0,8.0,18.2
instance_207,35.08,225.56,50.2,162.96,31.36,235.12,224.6,43.44
instance_760,140.76,28800.0,273.0,1274.12,276.16,28800.0,360.08,179.92
instance_893,20.56,28800.0,79.0,1891.8,85.92,28800.0,441.72,18.08
instance_674,1387.96,28800.0,917.96,3469.12,947.88,28800.0,1007.4,1082.36
