instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8,algorithm_9,algorithm_10
instance_1992,16.052,9.152,49.564,15.72,8.08,30.736,71.704,41.8,64.508,43.392
instance_1246,0.148,0.072,0.032,0.04,0.196,0.156,0.368,0.196,0.392,0.192
instance_1756,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,1124.38,50000.0,50000.0
instance_445,59.084,2091.37,1016.04,50000.0,1114.32,272.916,903.676,2617.32,22.064,53.144
instance_537,50000.0,1263.72,627.0,640.856,1243.82,509.912,1083.84,169.156,50000.0,229.06
instance_1805,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_231,50000.0,3539.62,2838.13,3001.81,3411.44,2158.18,1721.42,2635.31,2966.28,2794.56
instance_1244,0.008,0.024,0.016,0.024,0.02,0.028,0.144,0.016,0.06,0.016
instance_1069,121.972,29.712,8.304,8.996,9.3,14.036,25.696,7.22,13.724,7.872
instance_840,50000.0,50000.0,2477.44,50000.0,50000.0,1207.25,50000.0,50000.0,50000.0,1718.72
instance_831,2004.98,50000.0,50000.0,1384.01,50000.0,607.98,0.012,1899.86,499.612,3190.97
instance_20,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1165,575.36,50000.0,3094.49,1495.73,1957.83,1335.1,99.24,1087.73,50000.0,941.428
instance_1235,0.004,0.008,0.008,0.012,0.012,0.02,0.084,0.012,50000.0,0.012
instance_524,10.948,7.688,2.364,6.48,3.852,17.8,9.344,5.976,15.184,6.288
instance_689,50000.0,2281.75,2191.71,4362.3,3884.1,2119.52,1971.94,3523.85,706.216,1659.2
instance_1498,280.644,219.88,146.268,349.888,138.596,82.656,114.184,318.208,59.34,351.36
instance_711,0.112,0.064,0.7,1.008,1.08,0.608,4.064,0.58,1.36,0.676
instance_1083,1221.46,50000.0,1957.1,449.864,3594.0,1107.36,50000.0,425.82,50000.0,1442.44
instance_22,50000.0,3598.39,4950.76,50000.0,50000.0,50000.0,2333.96,376.26,3865.86,4681.11
instance_327,679.06,449.468,73.12,3200.91,59.96,50000.0,4.576,2588.82,1.776,71.488
instance_1336,63.052,79.204,19.86,98.86,34.492,159.7,50.188,127.128,97.372,65.82
instance_1530,0.36,10.528,5.8,6.16,6.68,2.168,30.412,973.612,7.544,7.18
instance_386,1.096,0.136,10.252,10.656,13.288,4.112,20.484,11.452,0.104,11.692
instance_868,104.616,5.308,13.716,15.268,6.74,17.872,7.02,95.512,6.756,14.716
instance_474,0.208,0.22,0.188,0.284,0.18,0.496,0.672,0.236,0.476,0.216
instance_911,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1084,11.496,53.268,10.544,59.64,9.576,14.16,30.816,7.564,12.992,8.384
instance_1266,0.004,0.001,0.004,0.004,0.008,0.012,0.048,0.004,0.001,0.004
instance_351,1628.89,1030.72,804.572,1054.2,776.128,737.78,826.812,249.316,421.092,229.184
instance_1228,0.024,0.008,0.016,0.032,0.024,0.036,0.128,0.028,0.056,0.028
instance_1726,701.644,372.648,446.164,309.72,408.648,448.652,698.136,360.796,2126.47,397.492
instance_512,0.608,0.596,0.384,0.38,0.724,1.236,0.984,0.384,1.696,0.32
instance_364,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1523,50000.0,50000.0,50000.0,50000.0,50000.0,1208.03,50000.0,50000.0,50000.0,50000.0
instance_437,335.76,2199.2,231.492,1004.66,56.392,593.02,2222.8,3467.83,946.448,221.232
instance_879,160.396,123.772,101.788,189.916,119.96,128.924,135.136,130.472,82.748,101.496
instance_1853,824.036,292.076,46.344,80.268,40.252,63.936,53.164,67.096,112.696,57.736
instance_804,30.764,15.108,9.552,13.704,8.672,18.124,5.784,16.716,6.888,13.468
instance_1425,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1222,0.012,50000.0,0.116,0.12,0.144,0.076,0.384,0.12,0.012,0.12
instance_129,337.492,1179.04,244.6,283.58,1509.8,760.108,2006.4,141.36,50000.0,236.312
instance_1778,50000.0,50000.0,50000.0,50000.0,50000.0,4669.32,50000.0,50000.0,50000.0,3208.57
instance_150,50000.0,50000.0,50000.0,50000.0,50000.0,926.62,50000.0,50000.0,50000.0,50000.0
instance_1103,23.212,19.644,88.012,102.004,109.852,25.708,107.752,80.468,50.66,84.052
instance_701,188.016,94.892,137.228,32.76,24.096,33.44,12.404,113.996,9.172,26.068
instance_1798,1240.68,538.436,100.936,195.748,169.788,221.796,704.768,406.18,148.232,82.936
instance_417,1383.09,1492.33,166.46,333.864,1214.78,330.668,1069.13,26.504,50000.0,319.58
instance_1556,10.4,12.18,8.004,12.348,9.404,23.58,9.648,12.176,14.972,15.46
instance_568,111.652,50.752,54.608,65.18,33.768,50.544,26.036,17.672,83.956,23.94
instance_1298,0.008,0.008,0.036,0.036,0.044,0.04,50000.0,0.036,0.008,0.036
instance_62,16.324,8.732,45.5,37.892,20.156,46.384,97.592,52.28,48.452,44.752
instance_856,1901.38,206.108,398.368,148.02,170.184,156.836,154.712,193.876,43.588,79.96
instance_1407,1.268,1.768,2.272,2.256,1.94,4.456,1.804,2.3,2.268,2.504
instance_1845,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,4094.4,50000.0
instance_1353,215.036,124.664,0.492,0.46,0.464,11.904,3.712,0.464,0.252,0.492
instance_1233,50000.0,0.068,0.02,0.06,0.036,0.076,0.18,0.064,50000.0,0.06
instance_280,158.164,243.18,111.124,151.052,169.176,221.556,592.884,153.492,50000.0,51.768
instance_132,2417.36,2061.19,1799.12,566.544,50000.0,850.596,50000.0,89.592,50000.0,363.428
instance_1049,50000.0,1.768,50000.0,50000.0,50000.0,50000.0,2714.0,50000.0,50000.0,50000.0
instance_370,3051.77,1063.61,936.556,736.536,1492.07,2715.63,2169.3,1031.11,50000.0,1177.67
instance_1423,194.416,200.816,71.028,523.644,113.436,182.54,295.948,166.304,147.152,118.072
instance_751,4.552,5.364,2.448,8.548,5.536,6.932,7.808,2.58,7.024,2.592
instance_528,725.196,139.288,71.188,105.0,327.02,384.508,102.368,28.132,1601.84,44.876
instance_1991,36.596,6.832,380.824,372.648,367.14,13.0,33.256,382.352,30.64,378.112
instance_745,50000.0,1682.83,686.648,474.352,359.316,596.268,548.688,2616.75,724.616,676.984
instance_988,564.776,566.48,43.248,94.324,69.06,144.028,62.028,90.972,83.468,46.88
instance_86,50000.0,50000.0,50000.0,50000.0,2099.2,50000.0,3493.37,50000.0,50000.0,50000.0
instance_1759,2003.04,1473.89,580.108,605.752,353.756,1094.24,770.34,709.404,514.44,50.976
instance_935,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_383,50000.0,50000.0,740.016,50000.0,277.504,50000.0,0.348,2629.72,132.232,492.612
instance_1073,2.82,1.108,38.948,4.928,3.632,14.904,17.096,39.308,8.232,39.792
instance_1990,12.9,10.58,33.74,12.888,7.156,16.972,59.504,33.332,44.164,33.584
instance_1424,2489.27,4629.89,309.076,50000.0,2761.53,478.316,2843.19,718.38,1000.04,600.616
instance_1086,4569.68,50000.0,2176.71,481.648,4024.01,1389.74,50000.0,431.12,50000.0,1449.6
instance_1477,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1090,2928.26,67.944,19.384,25.636,85.764,15.732,101.352,18.076,66.556,46.524
instance_178,50000.0,50000.0,50000.0,50000.0,50000.0,4368.83,50000.0,50000.0,50000.0,50000.0
instance_1339,8.912,17.404,9.764,9.436,5.244,20.424,12.072,11.432,22.576,10.948
instance_147,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_654,4127.6,636.04,50000.0,138.964,66.484,50000.0,69.6,269.6,100.2,157.728
instance_1550,1.508,2.944,1.532,1.644,2.08,1.6,0.724,2.096,1.648,2.384
instance_420,337.912,186.592,1670.84,281.208,505.312,387.408,374.92,312.0,50000.0,66.236
instance_1905,50000.0,50000.0,50000.0,50000.0,97.596,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1898,50000.0,1935.37,2259.91,3551.58,1915.6,1536.2,2233.11,3908.54,4814.71,3667.51
instance_949,4443.96,508.732,1139.98,50000.0,305.048,2198.52,524.776,3992.7,526.304,1147.68
instance_624,193.156,150.652,21.756,123.608,59.644,117.22,62.4,56.84,180.74,58.436
instance_1595,11.344,8.108,5.308,7.0,5.128,10.38,388.768,6.908,50000.0,6.38
instance_1633,50000.0,50000.0,50000.0,50000.0,50000.0,848.348,50000.0,50000.0,50000.0,50000.0
instance_1289,0.004,0.004,0.012,0.016,0.02,0.024,0.088,0.012,50000.0,0.012
instance_1777,50000.0,50000.0,4499.57,50000.0,50000.0,4758.74,50000.0,1425.02,50000.0,3308.16
instance_1897,12.644,1.0,1.168,130.536,0.952,11.476,3.284,761.58,2.788,3.808
instance_1391,61.264,48.796,33.224,40.304,33.96,50.7,56.9,52.268,35.396,49.092
instance_1894,98.48,116.816,40.484,72.536,40.852,197.212,63.928,79.584,72.276,64.636
instance_993,765.344,751.92,63.528,224.232,57.908,136.704,87.664,54.784,108.564,59.22
instance_1782,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_646,145.376,77.688,27.132,29.52,14.104,50000.0,15.092,72.944,23.604,35.62
instance_861,9.272,7.888,8.792,11.452,7.88,14.136,9.96,12.724,12.064,8.892
instance_594,41.964,21.372,26.124,114.496,35.496,59.04,152.316,89.588,136.764,53.796
instance_846,9.664,7.788,9.512,11.968,7.708,13.9,10.764,14.408,11.38,9.66
instance_1893,117.236,278.208,43.044,75.076,44.032,113.964,73.904,159.96,92.16,106.224
instance_41,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,2769.27,50000.0,4104.81,50000.0
instance_1102,18.288,15.768,91.804,95.272,102.276,34.82,117.772,94.144,50.812,93.424
instance_1947,5.62,7.868,2.98,4.752,2.256,4.58,5.22,2.78,7.928,3.176
instance_903,3.856,1.076,0.512,0.92,0.64,2.748,1.016,0.9,3.98,0.74
instance_1609,15.128,17.864,8.868,16.24,6.432,37.112,8.856,13.776,26.74,10.54
instance_1453,9.892,10.596,5.448,16.764,7.508,20.86,10.752,0.212,11.02,0.856
instance_237,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1261,0.004,0.004,0.004,0.004,0.008,0.016,0.06,0.004,50000.0,0.004
instance_1720,3443.65,904.844,851.668,745.484,858.284,1773.56,1914.68,773.112,50000.0,1353.12
instance_1192,0.008,0.008,0.024,0.024,0.028,0.032,0.208,0.024,0.004,0.024
instance_1718,714.82,568.412,550.196,455.588,595.492,261.66,531.008,374.464,1252.58,677.744
instance_363,852.244,2565.65,1477.24,1466.64,50000.0,50000.0,50000.0,1889.25,50000.0,2083.05
instance_1670,50000.0,1883.28,2656.73,2955.78,1611.71,1544.64,1541.11,50000.0,4470.19,3102.02
instance_215,50000.0,3692.9,3610.46,50000.0,50000.0,50000.0,630.188,507.672,50000.0,50000.0
instance_659,50000.0,1357.41,214.796,511.792,137.588,50000.0,122.884,722.436,133.804,256.808
instance_249,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1656,3029.05,876.24,1552.28,2831.28,1258.18,3499.31,1061.24,3448.17,1992.82,2230.26
instance_1775,50000.0,50000.0,2683.81,50000.0,4137.95,4092.22,50000.0,1352.74,50000.0,2619.97
instance_1941,92.056,90.572,65.528,148.204,55.816,112.168,100.464,77.932,73.712,55.352
instance_1445,435.528,229.288,53.592,108.14,45.992,174.74,193.564,163.84,61.548,111.144
instance_685,521.328,2552.42,1477.19,810.808,149.532,2555.05,592.528,997.9,1772.96,1867.59
instance_1914,81.16,38.4,9.456,14.68,6.392,21.516,9.756,13.244,18.82,8.928
instance_1524,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_563,203.184,114.392,13.924,127.06,24.632,129.076,61.692,52.06,88.644,53.66
instance_152,50000.0,383.332,389.608,2524.88,338.764,1740.92,270.604,3347.83,50000.0,171.772
instance_1434,996.252,370.508,77.764,161.604,83.544,781.512,173.696,96.988,160.528,96.8
instance_430,50000.0,50000.0,50000.0,1645.35,50000.0,50000.0,50000.0,1566.48,50000.0,3518.98
instance_891,4.036,2.372,0.52,0.816,0.656,3.536,1.044,1.504,1.38,1.024
instance_1028,432.576,176.052,69.144,101.308,57.992,101.84,51.612,131.008,55.472,79.448
instance_957,2017.33,28.524,95.24,719.892,66.9,168.688,40.184,971.084,44.02,66.424
instance_945,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_671,614.068,336.728,126.392,174.264,232.916,50000.0,111.116,246.804,120.192,162.076
instance_1535,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_289,50000.0,1262.62,961.424,4879.97,1941.84,1371.68,1436.51,2916.85,412.988,1044.93
instance_1681,50000.0,50000.0,761.092,2902.26,1900.43,50000.0,54.064,2865.28,50000.0,1000.89
instance_1662,58.544,23.504,70.308,47.384,128.632,86.524,115.84,43.276,145.76,89.424
instance_343,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_457,10.892,95.952,19.704,133.948,1.564,45.124,44.252,57.592,7.928,59.864
instance_244,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1359,0.796,4.3,0.804,0.796,0.796,1.736,14.516,0.788,0.524,0.832
instance_1887,2138.82,722.104,132.304,174.448,80.816,266.144,76.032,415.212,119.176,179.204
instance_381,50000.0,3368.37,1058.64,50000.0,763.076,50000.0,958.816,2634.25,50000.0,1324.97
instance_1004,252.504,135.696,48.808,123.296,58.54,136.224,54.424,74.632,61.4,73.896
instance_1031,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1957,23.564,21.832,5.536,10.292,4.38,50000.0,6.048,10.996,9.164,7.744
instance_45,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,1468.53,4769.07,1515.1,50000.0
instance_1885,50000.0,50000.0,2182.3,4086.37,2620.8,3842.1,50000.0,768.576,50000.0,1326.45
instance_543,50000.0,4254.5,135.208,467.676,591.188,523.744,2008.9,170.956,4208.11,367.668
instance_756,131.124,41.992,31.252,134.832,46.784,72.264,52.26,131.052,43.844,32.44
instance_974,50000.0,289.0,546.328,50000.0,280.4,2728.28,349.732,3426.57,229.796,427.868
instance_665,2172.38,1169.74,422.364,538.552,266.244,50000.0,204.252,2324.54,209.076,678.308
instance_1176,0.001,0.001,0.001,0.001,0.001,0.004,0.012,0.001,0.001,0.001
instance_567,201.972,120.28,43.956,159.112,69.364,179.788,83.58,99.932,138.956,66.016
instance_1654,5.528,9.244,11.168,13.12,11.636,15.952,27.236,11.7,28.372,12.708
instance_268,50000.0,50000.0,3366.24,3287.2,1565.5,3225.78,1254.9,3527.92,2366.8,50000.0
instance_1612,7.488,8.608,5.6,5.716,3.732,10.364,7.26,6.108,11.756,5.896
instance_1078,50000.0,6.692,1.844,3.956,4.636,1.496,8.216,1.644,2.74,1.62
instance_135,71.312,31.432,32.74,21.328,41.584,39.436,48.804,23.064,85.244,39.54
instance_1920,191.16,152.9,35.848,113.192,37.86,92.724,45.504,50.488,144.176,45.964
instance_226,2.744,1.032,12.46,11.82,12.268,4.02,13.264,12.736,0.864,13.06
instance_1802,50000.0,1023.22,442.868,3582.5,392.82,2316.08,0.42,2634.08,372.044,314.852
instance_1520,930.728,248.608,165.88,371.46,131.532,250.648,180.504,194.356,272.708,154.636
instance_1589,576.552,142.736,205.052,185.18,144.292,215.532,133.412,294.808,109.004,196.104
instance_1364,2.948,2.592,0.532,1.104,0.48,0.9,8.608,0.516,0.316,0.536
instance_769,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_257,2331.53,571.708,324.344,778.032,427.864,191.556,292.42,424.808,190.588,433.716
instance_1999,7.072,3.972,18.556,9.988,9.888,9.524,34.06,18.728,4.052,18.656
instance_1230,0.02,0.008,0.008,0.032,0.012,0.052,0.14,0.016,0.06,0.016
instance_478,1.012,0.944,0.68,1.184,0.872,2.38,1.328,1.128,1.808,0.92
instance_953,48.2,4.104,13.124,2560.66,2.576,32.668,13.18,2491.13,2.36,32.376
instance_187,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1961,261.3,109.092,41.508,45.6,25.716,50000.0,27.844,79.912,44.788,49.14
instance_219,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1145,50000.0,1194.04,1170.87,4153.16,1425.08,2256.87,993.372,3060.09,739.408,1413.28
instance_239,50000.0,2165.51,852.28,1160.5,862.62,2128.47,803.824,920.3,866.432,817.296
instance_70,50000.0,4359.34,4508.62,2543.07,4637.97,4266.85,50000.0,2554.12,50000.0,50000.0
instance_1141,50000.0,2548.93,2896.52,50000.0,3518.46,50000.0,3141.45,3899.14,2341.23,4006.43
instance_1131,50000.0,2674.76,3304.05,50000.0,3534.45,50000.0,2860.3,3816.47,1423.01,3822.04
instance_336,1497.73,213.908,247.228,310.24,244.032,312.372,248.8,267.168,102.244,236.96
instance_1077,4253.2,50000.0,1648.62,692.892,3046.82,50000.0,50000.0,365.54,50000.0,875.912
instance_1993,1.64,1.56,6.384,3.472,3.54,5.288,13.62,5.952,1.116,6.5
instance_1593,148.472,47.268,63.496,106.3,40.364,106.032,144.876,83.8,152.732,70.0
instance_782,0.084,0.024,0.072,0.172,0.124,0.072,0.832,0.04,0.276,0.036
instance_1545,439.856,131.184,155.84,2620.1,113.392,142.028,97.804,2575.3,99.22,207.72
instance_1120,14.428,27.48,74.284,2550.93,74.98,38.712,50.512,2520.86,64.5,53.28
instance_1294,0.008,0.008,0.04,0.04,0.048,0.048,0.144,0.036,0.008,0.036
instance_1191,0.008,0.004,0.02,0.02,0.024,0.028,0.172,0.02,50000.0,0.02
instance_1346,14.744,12.22,5.82,19.68,6.028,17.908,6.884,6.18,10.476,6.792
instance_584,1.172,0.572,2.416,1.38,1.576,2.852,5.656,2.432,0.368,2.412
instance_1521,364.488,216.416,94.364,136.096,110.78,229.584,58.936,35.068,329.248,61.5
instance_1622,1775.2,286.52,38.664,55.956,37.276,133.264,31.604,47.524,50000.0,23.14
instance_1170,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,3775.13,50000.0,3087.42
instance_1087,50000.0,1.616,115.344,149.9,175.72,10.48,47.808,112.364,18.556,109.092
instance_156,50000.0,425.0,963.32,2563.82,284.232,2777.31,289.112,2601.64,50000.0,400.86
instance_1006,328.968,218.044,32.912,72.564,40.892,111.368,62.476,32.988,60.564,31.492
instance_501,77.004,333.684,70.152,84.596,201.36,126.524,166.752,105.98,118.016,226.096
instance_161,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1625,782.864,3.068,1.424,1.368,1.64,50000.0,10.06,1.54,0.828,1.396
instance_697,1230.16,1849.23,690.04,1580.98,1023.38,868.896,1127.16,446.912,689.832,425.532
instance_97,385.42,424.232,83.912,274.312,163.612,297.46,195.408,91.28,573.632,71.9
instance_1388,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_335,1631.53,1800.93,686.4,1056.54,932.164,499.828,577.928,298.224,402.788,289.34
instance_1548,167.816,1203.45,82.672,38.716,100.032,43.256,276.22,73.636,215.56,75.192
instance_1023,133.14,125.384,22.848,69.248,23.656,66.228,20.84,57.4,58.276,35.812
instance_1207,0.012,0.016,0.048,0.048,0.06,0.064,0.252,0.044,50000.0,0.048
instance_1037,4004.07,50000.0,46.888,2004.84,50000.0,66.072,1773.83,429.576,50000.0,50000.0
instance_1070,50000.0,107.876,1.636,7.784,40.98,1.436,4.94,1.492,2.716,1.628
instance_140,728.188,50000.0,50000.0,263.264,50000.0,50000.0,50000.0,202.612,50000.0,509.56
instance_55,50000.0,50000.0,50000.0,50000.0,1922.09,50000.0,50000.0,2769.94,50000.0,50000.0
instance_620,0.752,0.508,0.304,0.46,0.272,0.608,0.668,0.432,0.488,0.384
instance_662,4604.54,2305.73,467.132,982.092,352.004,50000.0,276.388,1726.12,284.46,728.524
instance_332,50000.0,62.012,382.056,3825.64,282.264,56.656,127.832,2510.93,58.744,48.896
instance_1856,547.044,286.152,311.928,209.968,259.692,574.66,614.004,249.3,425.256,147.596
instance_1764,1093.28,50000.0,2815.12,2533.37,50000.0,3103.17,50000.0,1284.53,50000.0,2393.86
instance_1872,0.188,0.036,0.824,0.812,0.904,0.648,2.264,0.812,0.028,0.8
instance_316,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_96,1016.36,50000.0,2878.31,876.68,50000.0,956.668,0.012,823.476,50000.0,1879.25
instance_1316,6.836,4.34,4.324,2.54,2.16,2.748,4.972,4.348,3.768,4.556
instance_313,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_663,50000.0,4722.71,854.588,1113.47,1040.74,50000.0,487.752,2509.44,479.7,1164.23
instance_133,0.008,0.008,0.02,0.012,0.012,0.028,0.068,0.012,0.044,0.012
instance_1762,2270.82,50000.0,4357.11,4566.32,50000.0,50000.0,50000.0,1681.77,50000.0,2699.11
instance_530,0.296,0.412,0.192,0.284,0.212,0.64,1.428,0.34,1.36,0.24
instance_902,0.376,0.292,0.172,0.536,0.236,0.54,0.424,0.26,2.676,0.212
instance_950,305.812,35.948,166.984,3536.13,61.964,996.588,23.188,2631.88,59.032,101.292
instance_1956,1.996,2.508,2.872,1.828,1.624,50000.0,4.032,3.328,6.324,3.288
instance_615,2.488,3.972,18.812,8.024,7.62,9.516,35.392,7.528,6.588,7.576
instance_40,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1783,50000.0,50000.0,4587.88,3552.44,50000.0,50000.0,50000.0,1861.57,50000.0,3114.0
instance_764,1.436,1.884,3.328,2.944,3.34,6.952,3.608,3.804,2.104,3.304
instance_1744,1047.42,50000.0,11.596,50000.0,50000.0,50000.0,50000.0,630.508,50000.0,1310.56
instance_1512,132.28,84.004,38.812,125.86,57.996,105.92,53.736,36.112,118.216,47.416
instance_712,51.552,31.548,20.408,33.508,18.608,60.256,26.308,16.068,72.372,12.988
instance_1276,0.004,0.004,0.004,0.004,0.008,0.016,0.06,0.004,0.004,0.004
instance_766,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1166,917.36,50000.0,50000.0,1702.57,2871.04,635.964,50000.0,4510.39,50000.0,50000.0
instance_892,62.472,72.964,15.328,53.236,26.932,51.228,11.14,31.372,24.508,24.34
instance_816,50000.0,947.628,179.648,2890.6,516.632,68.42,233.264,2535.8,63.724,106.424
instance_71,898.764,589.324,357.188,1209.3,215.876,1354.68,554.232,586.66,679.72,365.924
instance_107,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1356,3.66,3.844,1.204,1.076,1.096,7.188,9.876,1.148,0.688,1.212
instance_1130,50000.0,264.556,232.968,2835.73,245.344,187.08,201.172,2546.5,131.62,162.0
instance_1332,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_552,50000.0,733.98,1464.91,2967.08,1107.74,4452.55,669.724,2829.11,545.6,994.644
instance_1344,81.124,43.704,22.4,69.564,37.864,45.428,23.76,29.408,22.852,34.984
instance_238,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1808,50000.0,1355.6,360.088,3120.13,416.228,1434.3,0.384,2670.2,378.464,306.7
instance_240,50000.0,50000.0,50000.0,4440.49,3647.88,4232.81,3008.1,50000.0,3520.26,2852.92
instance_1414,1432.82,524.516,301.268,253.936,132.812,225.024,94.916,934.464,89.992,412.428
instance_1672,50000.0,50000.0,50000.0,1108.13,50000.0,50000.0,50000.0,50000.0,50000.0,1885.94
instance_58,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_227,0.94,0.652,0.68,1.02,0.924,1.276,2.432,0.62,1.52,0.756
instance_476,0.496,0.376,0.352,0.64,0.352,1.276,0.872,0.4,0.968,0.404
instance_315,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1565,1.788,0.332,2.388,1.14,1.12,2.672,2.936,2.336,2.58,2.316
instance_407,50000.0,50000.0,50000.0,1003.5,50000.0,4444.16,50000.0,1040.66,50000.0,2398.27
instance_328,392.328,190.932,81.636,267.548,51.736,87.236,5.24,1344.08,2.896,94.848
instance_1881,165.324,286.592,100.7,16.224,79.312,72.148,230.792,197.82,211.976,111.36
instance_1027,55.84,33.692,18.8,23.768,13.2,26.28,12.936,28.024,13.484,20.936
instance_532,50000.0,880.812,581.848,459.78,430.436,347.884,446.904,74.736,50000.0,184.748
instance_1164,50000.0,406.324,2793.7,1184.8,1220.56,199.1,50000.0,3367.24,50000.0,164.004
instance_1033,85.056,58.804,25.776,64.896,30.38,47.544,32.516,28.24,74.936,14.808
instance_966,20.304,5.1,14.568,2523.38,5.984,167.5,15.988,2502.26,8.048,27.168
instance_661,1328.29,576.452,402.976,421.028,166.08,50000.0,98.888,905.096,95.736,475.792
instance_1212,0.004,0.004,0.012,0.012,0.016,0.024,0.072,0.012,0.004,0.012
instance_909,818.712,167.612,705.02,516.532,484.532,296.3,1100.89,494.1,2390.97,458.508
instance_1950,268.156,175.716,38.572,78.56,29.948,50000.0,34.04,78.476,49.748,55.772
instance_1217,0.004,0.004,0.028,0.028,0.036,0.056,0.12,0.028,50000.0,0.028
instance_1827,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_517,12.688,10.192,8.408,14.092,7.98,17.06,14.452,6.06,5.876,9.608
instance_550,321.428,232.536,165.784,180.088,83.732,83.548,98.204,50.88,1310.38,299.148
instance_1405,50000.0,50000.0,50000.0,1710.68,2690.77,50000.0,50000.0,1640.38,50000.0,3623.91
instance_1152,0.024,0.58,0.084,5.724,0.14,0.064,0.664,0.084,50000.0,0.08
instance_66,11.64,5.784,43.752,28.08,14.328,19.132,82.276,51.256,46.744,41.676
instance_324,50000.0,1132.12,421.084,3636.73,498.736,1442.84,345.908,2678.92,423.72,428.84
instance_735,3238.76,339.044,143.488,121.9,91.068,68.396,62.068,185.5,40.072,108.448
instance_1934,38.648,25.356,7.112,15.052,6.084,20.132,7.008,14.612,10.456,10.904
instance_1940,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1324,512.768,215.788,138.376,349.316,224.316,93.196,316.788,107.056,194.652,130.248
instance_321,50000.0,1018.88,428.476,3053.6,422.164,813.028,403.26,2641.35,553.688,281.38
instance_1862,614.364,587.624,393.432,740.292,668.068,1073.13,601.808,439.724,2143.84,568.264
instance_1095,2.104,0.72,52.684,3.136,2.636,7.32,7.604,54.52,4.348,54.856
