instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8,algorithm_9,algorithm_10,algorithm_11,algorithm_12,algorithm_13,algorithm_14,algorithm_15,algorithm_16,algorithm_17,algorithm_18,algorithm_19,algorithm_20,algorithm_21,algorithm_22,algorithm_23,algorithm_24,algorithm_25,algorithm_26,algorithm_27,algorithm_28,algorithm_29,algorithm_30,algorithm_31
instance_510,4800.0,4800.0,861.88,2913.32,4800.0,1474.92,2613.28,4800.0,4800.0,1003.6,4800.0,4800.0,4800.0,348.04,3239.6,713.12,4800.0,4800.0,4800.0,722.88,4800.0,3084.84,2039.8,1284.16,4800.0,2448.6,4800.0,4800.0,1433.36,4138.4,4800.0
instance_101,31.16,4800.0,33.68,6.32,6.68,20.28,13.68,16.8,39.8,29.84,4800.0,4800.0,20.56,48.84,11.88,5.4,4800.0,10.56,4800.0,10.32,4800.0,27.92,38.92,50.6,4800.0,16.64,24.76,4800.0,52.36,32.88,9.28
instance_212,4800.0,379.8,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,305.8,4800.0,4800.0,4800.0,4800.0,961.12,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,381.96,4800.0,4800.0,117.04,4800.0,4800.0,4800.0
instance_666,4800.0,0.24,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,358.36,0.24,3.6,4800.0,4800.0,4800.0,1.0,4800.0,0.24,4800.0,0.16,4800.0,4800.0,4800.0,0.04,4800.0,4.0,0.0,4800.0,3.16,4800.0
instance_1054,2.72,0.04,41.52,90.96,821.52,40.4,26.44,4800.0,105.32,14.96,2.64,0.08,2.28,157.16,6.48,4.56,0.08,31.04,0.0,1251.92,0.0,174.92,402.68,11.4,0.04,42.8,2.28,0.08,46.96,2.36,20.28
instance_1103,4800.0,1701.2,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,416.92,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,1752.8,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_354,4800.0,17.6,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4.0,7.0,4800.0,4800.0,4800.0,20.56,4800.0,6.0,4800.0,5.28,4800.0,4800.0,4800.0,6.24,4800.0,7.32,4.16,4800.0,7.64,4800.0
instance_1555,4800.0,4800.0,89.8,236.32,41.2,3381.4,4800.0,4800.0,56.4,148.12,4800.0,4800.0,214.36,4800.0,4800.0,1609.88,4800.0,369.84,4800.0,4800.0,4800.0,4800.0,424.32,127.4,4800.0,207.68,256.72,4800.0,64.2,202.08,4800.0
instance_1188,348.16,4800.0,16.68,13.4,10.64,41.56,133.4,113.44,16.4,51.76,4800.0,4800.0,35.04,20.56,11.84,9.2,4800.0,33.52,4800.0,10.8,4800.0,120.84,13.28,70.68,4800.0,11.36,38.0,4800.0,26.4,28.0,12.52
instance_140,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,2148.84,4800.0,4800.0,4016.4,126.84,4800.0,699.28,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,3603.88,4800.0,4800.0,3934.0,4800.0,4800.0,3249.4,4800.0
instance_1592,4800.0,2563.2,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,285.32,61.16,4800.0,4800.0,4800.0,257.16,4800.0,4800.0,4800.0,164.68,4800.0,4800.0,4800.0,307.4,4800.0,54.96,306.04,4800.0,46.04,4800.0
instance_338,787.64,4800.0,83.64,146.2,32.92,41.6,310.84,742.16,31.16,38.68,4800.0,4800.0,46.84,43.6,61.88,51.8,4800.0,157.92,4800.0,73.44,4800.0,61.04,22.56,25.32,4800.0,96.56,46.44,4800.0,46.24,46.44,118.12
instance_216,4800.0,142.72,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4732.4,4800.0,4800.0,4800.0,4800.0,4800.0,256.56,4800.0,4800.0,4800.0,4800.0,4800.0,2292.6,4800.0,4764.0,2973.48,4800.0,2495.84,4800.0
instance_521,4800.0,4800.0,1170.44,1146.08,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4418.0,2831.04,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,2186.68,665.12,4800.0
instance_46,1897.28,4800.0,155.16,429.64,101.52,167.28,590.68,102.76,113.08,443.68,4800.0,3018.64,602.68,1856.92,398.24,34.36,443.4,1264.2,4800.0,195.76,4800.0,4114.0,229.52,348.48,2034.88,265.28,608.92,4800.0,124.96,425.52,944.64
instance_577,90.08,4800.0,18.76,91.4,173.44,23.64,33.36,598.76,26.16,92.36,4800.0,4800.0,38.28,208.92,246.6,130.32,4800.0,95.04,4800.0,128.92,4800.0,147.28,1256.88,159.6,4800.0,83.36,38.08,4800.0,23.2,67.6,125.36
instance_1119,1029.76,4800.0,1170.6,1803.64,1634.2,3487.92,2207.88,4800.0,2877.28,915.6,4800.0,4800.0,4800.0,1512.6,1016.04,991.88,4800.0,1453.24,4800.0,1481.8,4800.0,2185.08,4800.0,1261.0,4800.0,1826.28,2941.24,4800.0,785.36,3564.76,4800.0
instance_1083,4800.0,1.4,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,13.0,4800.0,4800.0,4800.0,4800.0,187.8,4800.0,4800.0,4800.0,4800.0,4800.0,807.04,4800.0,174.76,4800.0,4800.0,60.28,4800.0,4800.0,4800.0
instance_1565,4800.0,0.16,6.8,1571.12,63.88,0.88,4800.0,4800.0,67.16,4800.0,1.88,1.4,4800.0,16.76,4800.0,2.76,1.36,4800.0,942.44,53.0,0.2,4800.0,1.44,4800.0,1.4,79.72,4800.0,1.56,63.36,4800.0,1.36
instance_1152,959.2,4800.0,74.2,365.28,247.04,681.2,505.8,999.68,668.36,795.88,4800.0,4800.0,1661.96,222.8,698.08,61.0,4800.0,183.6,4800.0,212.12,4800.0,4358.8,342.16,558.72,4800.0,267.64,1699.76,4800.0,475.48,1888.08,251.04
instance_499,4800.0,15.72,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,20.08,578.56,4800.0,4800.0,4800.0,1346.4,4800.0,11.08,4800.0,131.84,4800.0,4800.0,4800.0,49.88,4800.0,581.96,135.64,4800.0,519.08,4800.0
instance_438,4800.0,7.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,1215.24,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,2.4,4800.0,18.2,4800.0,4800.0,4800.0,95.8,4800.0,4800.0,13.4,4800.0,4800.0,4800.0
instance_323,4800.0,4800.0,4804.0,4800.0,4484.8,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4804.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4804.0,4800.0,4800.0
instance_110,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,344.76,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,463.36,4800.0,4800.0,824.32,4800.0
instance_1082,38.24,4800.0,55.32,14.08,11.2,20.16,3.96,45.96,23.84,20.12,4800.0,4800.0,17.6,47.0,13.16,11.32,4800.0,19.48,4800.0,10.88,4800.0,71.24,10.0,15.92,4800.0,11.64,17.6,4800.0,178.44,37.48,13.76
instance_261,4800.0,1.04,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,10.76,15.12,4800.0,4800.0,4800.0,9.28,4800.0,0.72,4800.0,12.4,4800.0,4800.0,4800.0,21.24,4800.0,15.24,22.48,4800.0,19.04,4800.0
instance_981,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,2201.92,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_551,1464.28,4800.0,181.44,137.36,152.16,67.76,568.88,1545.64,242.32,716.08,4800.0,4800.0,226.28,106.84,163.32,105.56,4800.0,273.08,4800.0,67.6,4800.0,2290.72,218.28,1586.92,4800.0,157.92,206.12,4800.0,328.64,122.32,263.92
instance_1470,4800.0,4428.8,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,3468.68,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,1413.16,4800.0,3893.2,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_1561,4800.0,4800.0,1057.32,4800.0,1652.28,4804.0,4800.0,4800.0,1944.8,4800.0,4800.0,4800.0,3432.48,1206.08,4804.0,1299.28,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,577.12,4511.6,4800.0,4800.0,3121.64,4800.0,1051.56,1304.92,4800.0
instance_1583,311.36,4800.0,3393.08,482.16,146.0,963.28,464.8,563.6,1229.12,22.52,1452.6,4800.0,850.72,1591.32,78.88,113.24,4800.0,608.84,4800.0,236.0,4800.0,154.04,327.64,178.48,4800.0,258.52,940.6,4800.0,294.72,408.68,289.28
instance_980,4800.0,4800.0,2386.6,4800.0,4512.4,4800.0,4800.0,4800.0,4804.0,1835.2,4800.0,4800.0,4800.0,4212.0,4804.0,4179.2,4800.0,3885.64,4800.0,2202.0,4800.0,4800.0,4804.0,1990.32,4800.0,3296.12,4800.0,4800.0,2490.32,4804.0,4804.0
instance_1076,11.68,4800.0,65.68,15.84,18.96,26.72,3.44,11.16,161.24,59.4,65.88,4800.0,42.72,58.72,21.6,13.8,4800.0,15.64,4800.0,14.28,4800.0,88.32,8.96,31.96,4800.0,10.84,41.08,4800.0,13.44,32.48,16.6
instance_517,4800.0,13.4,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,1543.16,2647.68,2.28,4800.0,4800.0,4800.0,4800.0,42.12,4800.0,4800.0,4800.0,3466.52,4800.0,2225.6,4800.0,12.68,4800.0,4800.0,6.04,4800.0,4800.0,4800.0
instance_1213,4800.0,4800.0,4800.0,1157.88,50.68,4800.0,246.6,4046.4,341.0,342.8,4800.0,4800.0,264.96,4800.0,116.56,40.04,4800.0,200.04,4800.0,547.44,4800.0,417.36,4800.0,1056.72,4800.0,3593.92,240.08,4800.0,4800.0,4800.0,320.64
instance_790,4800.0,0.0,4774.4,1021.32,4800.0,69.48,675.76,4800.0,1551.68,15.4,17.56,0.08,2.96,4800.0,4338.8,4800.0,0.28,3135.68,0.0,4800.0,0.08,4800.0,2936.72,1561.8,0.0,820.92,3.32,0.04,1679.4,2.8,4800.0
instance_1373,107.92,4800.0,35.16,30.56,28.16,47.76,96.92,64.52,67.96,42.84,4800.0,4800.0,34.84,62.92,33.6,21.44,4800.0,30.96,4800.0,24.92,4800.0,239.2,36.08,35.36,4800.0,35.88,34.16,4800.0,232.24,41.72,37.88
instance_1069,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,11.24,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_1535,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,1522.56,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,1267.56,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_793,2364.16,4800.0,224.84,294.48,105.16,158.16,357.8,1851.16,245.16,217.72,4800.0,4800.0,127.76,68.0,173.32,109.8,4800.0,245.56,4800.0,137.72,4800.0,1796.48,435.08,207.64,4800.0,193.4,122.76,4800.0,133.36,146.04,424.36
instance_848,4800.0,4800.0,755.4,1585.88,416.76,45.84,89.76,166.88,147.72,43.76,4800.0,4800.0,92.08,76.12,777.48,359.56,4800.0,168.04,4800.0,73.72,4800.0,2123.48,229.24,180.12,4800.0,654.2,92.36,4800.0,112.32,91.64,97.64
instance_942,4800.0,4800.0,4800.0,2645.32,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,3540.12,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,3070.52,4800.0
instance_570,4800.0,4.32,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,107.08,40.4,4800.0,4800.0,4800.0,4800.0,4800.0,91.0,4800.0,93.32,4800.0,4800.0,4800.0,48.24,4800.0,41.4,19.28,4800.0,37.4,4800.0
instance_1167,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,28.52,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_1490,1541.36,4800.0,4800.0,3927.68,4800.0,4800.0,4800.0,4800.0,4800.0,1583.52,4800.0,4800.0,4659.2,2995.48,4800.0,4800.0,4800.0,1843.08,4800.0,4307.6,4800.0,4800.0,4800.0,4800.0,4800.0,2385.12,4735.2,4800.0,4800.0,4150.4,2172.28
instance_449,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,1815.48,4800.0,1734.56,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_588,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,6.72,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_817,4800.0,2.4,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,1385.2,12.64,4.16,4800.0,4800.0,4800.0,10.76,4800.0,0.72,4800.0,1.32,4800.0,4800.0,4800.0,2.84,4800.0,3.96,7.08,4800.0,4.84,4800.0
instance_1326,0.16,477.32,0.52,0.12,0.08,0.16,0.08,0.12,0.12,0.08,0.76,9.08,0.24,0.4,0.48,0.32,25.88,0.08,4800.0,0.44,2.04,0.88,0.12,0.08,1.96,0.08,0.24,51.28,0.12,0.36,0.32
instance_123,2048.68,4800.0,1184.44,4800.0,2933.16,4800.0,4800.0,4800.0,4270.4,477.68,4681.6,4800.0,4024.4,4800.0,3233.8,1276.48,4800.0,2120.12,4800.0,2140.92,4800.0,1242.88,4800.0,591.12,4800.0,4800.0,4011.2,4800.0,1147.16,3650.72,2240.36
instance_1482,314.56,4800.0,113.88,114.64,617.28,296.6,170.88,238.48,237.92,465.68,4800.0,4800.0,129.48,235.08,4800.0,1422.88,4800.0,65.6,4800.0,62.84,4800.0,1197.0,1067.68,347.24,4800.0,449.72,645.68,4800.0,281.32,247.44,66.72
instance_578,4074.0,4800.0,3198.56,4800.0,4800.0,4800.0,394.52,4800.0,4800.0,745.48,35.48,4800.0,204.12,4800.0,4800.0,4800.0,4800.0,1237.64,4800.0,4800.0,4800.0,4800.0,4800.0,771.72,4800.0,4800.0,868.04,4800.0,4800.0,805.72,4800.0
instance_1572,4804.0,4800.0,210.52,1070.32,256.84,1453.44,2520.52,4804.0,423.36,1860.76,4800.0,4800.0,530.76,292.84,695.8,366.6,4800.0,930.32,4800.0,923.84,4800.0,4800.0,172.48,1604.88,4800.0,813.92,529.4,4800.0,408.8,387.44,1161.88
instance_1381,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,2823.6,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,3848.44,4800.0,4800.0,4800.0
instance_796,1111.76,4800.0,31.04,5.32,2.4,60.92,76.88,1182.0,13.64,4.28,4800.0,91.72,226.2,40.2,140.36,65.4,58.24,4.0,4800.0,124.2,2917.36,116.32,34.6,4.96,98.64,5.68,175.12,2934.08,8.16,165.24,489.44
instance_1253,4800.0,240.28,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,124.12,2123.2,4800.0,4800.0,4800.0,309.72,4800.0,311.52,4800.0,1606.36,4800.0,4800.0,4800.0,376.32,4800.0,981.6,732.88,4800.0,716.24,4800.0
instance_335,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,2275.44,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_1173,643.48,706.32,30.16,2.04,5.24,119.52,314.72,761.64,16.76,6.92,4800.0,21.6,191.96,52.8,94.2,75.84,556.96,8.2,4800.0,191.84,4800.0,183.68,29.88,6.72,172.08,3.8,202.68,103.84,6.92,220.0,187.4
instance_508,20.8,4800.0,67.72,60.92,94.56,13.64,27.0,82.8,59.76,80.44,4800.0,4800.0,173.16,34.4,47.96,4.92,4800.0,20.64,4800.0,31.84,4800.0,129.48,317.24,203.52,4800.0,45.96,157.76,4800.0,127.2,24.32,14.48
instance_1211,1082.52,5.48,437.52,170.2,14.76,907.36,4.72,23.28,225.52,149.28,4800.0,25.96,49.28,113.56,236.88,142.44,28.28,20.16,4800.0,90.52,4800.0,506.36,917.64,310.32,24.52,175.28,47.2,176.08,608.96,145.28,59.76
instance_836,1077.8,4800.0,770.92,4800.0,2483.6,4085.2,4800.0,4800.0,2693.56,274.72,4800.0,4800.0,2803.52,4800.0,3314.04,1036.16,4800.0,1967.44,4800.0,1413.44,4800.0,960.44,3909.28,336.56,4800.0,4800.0,2663.56,4800.0,868.48,2772.88,1082.4
instance_758,4800.0,0.48,4800.0,4800.0,4800.0,4800.0,2961.64,4800.0,4800.0,4800.0,547.84,2.12,4.76,4800.0,4800.0,4800.0,2.88,4800.0,0.16,4800.0,2.24,4800.0,4800.0,4800.0,2.32,4800.0,4.8,4.24,4800.0,5.88,4800.0
instance_152,4800.0,3.28,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,123.72,0.12,1108.64,4800.0,4800.0,4800.0,24.44,4800.0,0.68,4800.0,0.44,4800.0,4800.0,4800.0,0.4,4800.0,1101.36,0.08,4800.0,4800.0,4800.0
instance_919,4800.0,4800.0,184.08,518.8,52.24,1589.88,4800.0,4800.0,71.72,234.16,4800.0,4800.0,264.64,338.48,283.44,310.8,4800.0,927.08,4800.0,318.32,4800.0,4800.0,1051.72,182.08,4800.0,318.0,260.76,4800.0,61.0,4800.0,565.84
instance_1216,42.4,4800.0,65.8,38.92,38.44,97.28,19.6,37.92,70.4,36.6,4800.0,1655.24,52.16,68.52,79.52,79.32,1531.28,51.56,4800.0,79.84,4800.0,108.88,39.32,37.6,1549.4,39.08,53.92,4800.0,68.64,61.08,81.28
instance_1013,148.16,4800.0,13.24,10.12,7.56,27.04,21.64,19.24,12.84,30.52,4800.0,4800.0,15.0,18.4,19.88,11.24,4800.0,17.96,4800.0,8.12,4800.0,166.52,6.36,36.48,4800.0,7.48,15.0,4800.0,35.96,16.8,13.44
instance_305,4800.0,4800.0,540.44,334.4,244.24,473.6,449.16,1929.72,482.72,4800.0,4800.0,4800.0,366.28,406.28,615.8,195.52,4800.0,526.68,4800.0,175.04,4800.0,4800.0,214.64,4800.0,4800.0,418.32,273.48,4800.0,176.04,742.92,293.08
instance_788,4800.0,4800.0,2517.4,4800.0,4800.0,4800.0,4800.0,4800.0,2659.92,3183.08,1427.64,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,1.28,4800.0,1497.56,4800.0,4800.0,1771.88,4800.0,337.52,4800.0,4800.0
instance_151,836.8,4800.0,1108.16,1879.32,4800.0,4800.0,2808.08,1427.24,439.44,697.48,4800.0,4800.0,2230.92,835.12,4804.0,4804.0,4800.0,780.88,4800.0,949.52,4800.0,4800.0,4800.0,1124.8,4800.0,1082.08,2574.08,4800.0,349.56,1647.84,2133.96
instance_1493,4800.0,4800.0,4800.0,4800.0,971.76,3804.96,4800.0,4800.0,4337.2,4800.0,4800.0,4800.0,2755.32,1880.08,2010.88,654.32,4800.0,4800.0,4800.0,1078.76,4800.0,4800.0,472.16,2248.84,4800.0,1382.4,3279.12,4800.0,4800.0,4800.0,2634.8
instance_1274,4800.0,1.92,4800.0,4800.0,4800.0,4800.0,3254.56,4800.0,4800.0,4800.0,410.6,0.12,5.32,4800.0,4800.0,4800.0,114.52,4800.0,0.2,4800.0,1.88,4800.0,1093.92,1913.6,0.48,4800.0,5.48,4.24,4800.0,4.68,4800.0
instance_1575,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,30.6,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_1401,1074.64,1.28,423.84,64.88,4800.0,133.32,112.64,4800.0,1243.2,4.96,2.2,3.52,5.92,216.64,194.08,81.64,3.04,338.92,0.2,2997.84,0.36,4800.0,1327.36,567.32,4.28,1139.24,6.44,2.72,3492.44,6.52,4800.0
instance_1567,53.88,4800.0,64.36,37.0,24.84,93.08,15.68,852.44,42.76,12.28,2.6,4800.0,59.12,58.0,25.52,18.32,4800.0,66.0,4800.0,25.32,4800.0,40.52,125.92,17.28,4800.0,31.2,57.16,4800.0,63.32,60.2,35.48
instance_795,4800.0,165.12,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,167.48,4800.0,4800.0,4800.0,4800.0,4800.0,1563.12,4800.0,4800.0,311.96,4800.0,2981.36,4800.0
instance_1503,62.4,67.36,91.76,383.28,93.76,243.76,75.76,16.96,252.16,37.52,4800.0,204.44,83.44,617.68,227.64,112.64,79.56,184.68,4800.0,10.76,4800.0,105.48,643.04,6.28,1168.92,56.48,70.6,673.76,22.52,17.6,69.4
instance_185,4800.0,4800.0,175.88,232.16,52.92,790.2,2662.8,4800.0,113.52,158.12,4800.0,4800.0,273.84,185.24,297.44,229.04,4800.0,331.92,4800.0,610.64,4800.0,253.32,409.44,107.24,4800.0,252.4,251.28,4800.0,59.36,223.4,1603.48
instance_1277,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,1609.68,4800.0,1684.92,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_1549,4800.0,631.48,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,290.64,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,41.96,4800.0,182.68,4800.0,4800.0,4800.0,167.84,4800.0,4800.0,903.56,4800.0,4800.0,4800.0
instance_188,301.64,4800.0,151.8,73.88,50.8,254.96,116.24,173.48,52.64,1167.16,4800.0,4800.0,67.84,96.76,54.76,68.16,4800.0,113.8,4800.0,49.68,4800.0,2982.56,54.44,84.84,4800.0,69.12,52.04,4800.0,467.48,53.08,51.28
instance_332,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,1274.32,4800.0,1373.92,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_750,51.24,4800.0,84.8,23.16,22.08,40.96,50.76,48.12,63.44,33.64,4800.0,3761.16,47.24,82.68,46.0,44.72,3517.64,29.4,4800.0,44.64,4800.0,205.64,24.36,35.8,3841.28,24.2,49.16,4800.0,97.12,63.12,46.48
instance_198,34.48,4800.0,68.52,17.32,14.32,19.6,3.96,39.08,28.0,15.08,4800.0,4800.0,17.36,54.28,13.36,11.76,4800.0,18.52,4800.0,11.6,4800.0,69.04,13.28,18.4,4800.0,14.6,17.28,4800.0,228.48,38.12,15.64
instance_1440,4800.0,31.96,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,203.84,4800.0,4800.0,4800.0,4800.0,4800.0,966.4,4800.0,2030.12,4800.0,4800.0,4800.0,1738.92,4800.0,208.16,4800.0,4800.0,149.88,4800.0
instance_1081,4800.0,26.04,4800.0,4800.0,241.2,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,2.08,45.64,4800.0,4800.0,4800.0,11.96,4800.0,4800.0,194.28,3498.0,0.88,4800.0,4804.0,19.96,4800.0,44.56,8.88,4800.0,96.4,4800.0
instance_625,4800.0,3.68,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,1922.8,4800.0,46.32,4800.0,4800.0,4800.0,4800.0,20.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,9.28,4800.0,4800.0,6.52,4800.0,4800.0,4800.0
instance_394,4800.0,129.84,4800.0,4644.4,4800.0,4800.0,1340.2,4800.0,4800.0,4800.0,4800.0,61.36,4800.0,4800.0,4800.0,4800.0,2523.12,4800.0,4800.0,4800.0,4800.0,4800.0,3932.84,4800.0,275.0,4800.0,4800.0,107.28,4800.0,4800.0,4800.0
instance_282,4800.0,4800.0,241.96,1037.4,106.72,1714.84,475.08,4804.0,157.36,1005.72,4800.0,4800.0,201.12,167.36,84.36,97.52,4800.0,1111.16,4800.0,1110.44,4800.0,2426.48,121.08,663.28,4800.0,241.68,211.84,4800.0,459.16,430.68,4804.0
instance_866,4800.0,16.88,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,1.28,5.36,4800.0,4800.0,4800.0,667.4,4800.0,1.96,4800.0,2.4,4800.0,4800.0,4800.0,0.6,4800.0,5.4,6.2,4800.0,4.28,4800.0
instance_1123,0.4,4800.0,0.68,0.32,0.28,0.56,0.12,0.4,0.8,0.16,37.28,4800.0,2.2,2.04,0.88,0.96,4800.0,0.4,4800.0,1.04,4800.0,1.2,0.28,0.24,4800.0,0.28,2.04,4800.0,0.36,3.72,0.88
instance_284,2088.92,4800.0,1415.64,2275.16,2899.92,3003.72,270.12,4800.0,4800.0,358.76,24.24,4800.0,400.88,2354.84,3118.44,1406.36,4800.0,730.16,4800.0,4767.6,4800.0,4800.0,4800.0,324.8,4800.0,1935.92,397.92,4800.0,1631.76,344.16,4800.0
instance_773,4800.0,0.16,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,0.36,4.56,4800.0,4800.0,4800.0,4.52,4800.0,1.24,4800.0,0.68,4800.0,4800.0,4800.0,2.96,4800.0,4.4,0.64,4800.0,3.88,4800.0
