instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8
instance_1011,24.28,151.36,17.72,1484.08,43.64,145.84,4.64,16.96
instance_864,353.12,28800.0,220.24,28800.0,407.44,28800.0,28800.0,303.4
instance_31,45.72,28800.0,23.12,93.48,32.88,28800.0,2949.64,20.2
instance_11,76.16,28800.0,30.04,28800.0,59.2,28800.0,28800.0,58.32
instance_487,28800.0,86.12,28800.0,13603.92,28800.0,93.48,483.12,28800.0
instance_591,155.4,28800.0,239.88,28800.0,189.88,28800.0,343.32,80.4
instance_200,18.08,2.88,24.4,26.08,28.16,2.64,3.48,14.76
instance_365,28800.0,740.12,28800.0,34.32,28800.0,1222.84,1178.2,28800.0
instance_454,54.4,28800.0,72.52,70.84,86.28,28800.0,97.2,40.32
instance_758,8.16,28800.0,14.4,28800.0,21.2,28800.0,28800.0,6.16
instance_190,1433.44,28800.0,1070.64,28800.0,942.84,28800.0,28800.0,1023.08
instance_1171,11243.72,0.8,2095.32,7.36,2041.16,0.72,1.48,11449.52
instance_25,16.32,28800.0,8.72,64.84,15.4,28800.0,7.96,16.2
instance_642,210.04,28800.0,247.88,28800.0,184.96,28800.0,28800.0,312.64
instance_798,28800.0,23760.84,28800.0,13474.12,28800.0,23274.6,28800.0,28800.0
instance_522,3096.4,28800.0,3382.28,28800.0,3557.4,28800.0,24.8,2752.88
instance_451,218.44,28800.0,109.32,469.0,103.92,28800.0,440.48,212.88
instance_1142,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,6254.48,28800.0
instance_492,28800.0,96.2,28800.0,14817.16,28800.0,105.6,514.72,28800.0
instance_1,5082.4,28800.0,6257.88,204.68,4843.36,28800.0,460.36,5874.96
instance_831,2.36,28800.0,0.6,223.44,1.92,28800.0,5.6,0.72
instance_260,3.12,936.52,0.68,12.44,5.84,1058.08,2.2,0.88
instance_212,130.92,302.56,175.04,161.56,217.96,370.52,257.0,99.92
instance_332,16.52,22.0,2.08,673.4,21.8,36.08,5.44,9.04
instance_257,2.0,358.28,0.72,18.28,1.64,1163.8,1.24,0.88
instance_696,167.16,7.76,195.96,102.2,298.76,7.44,18.96,151.88
instance_1043,28800.0,221.56,3282.44,159.56,3635.24,216.36,92.0,28800.0
instance_518,0.08,28800.0,0.08,19.12,0.08,28800.0,1.04,0.08
instance_634,42.24,28800.0,19.24,28800.0,71.56,28800.0,28800.0,29.72
instance_818,72.48,28800.0,63.28,28800.0,55.48,28800.0,28800.0,34.88
instance_1093,799.16,28800.0,342.36,199.4,310.44,28800.0,11.48,692.28
instance_707,1525.32,28800.0,1647.32,28800.0,1520.68,28800.0,28800.0,1190.28
instance_270,43.24,791.28,59.16,10.88,51.6,3543.12,46.8,49.76
instance_568,122.72,26.6,122.92,160.08,141.68,26.6,1.8,115.2
instance_438,0.16,28800.0,0.0,4.4,0.04,28800.0,0.48,0.08
instance_974,135.08,28800.0,152.92,28800.0,121.32,28800.0,157.24,179.8
instance_539,1805.12,1240.2,500.2,4393.8,2079.12,2545.76,2.92,2049.16
instance_612,2.0,632.12,0.6,4826.36,0.68,28800.0,3.6,1.92
instance_358,41.92,457.08,28.04,7.96,42.44,616.08,287.16,31.4
instance_1049,28800.0,61.92,1475.32,152.36,2167.2,64.44,296.72,28800.0
instance_436,953.84,1.28,2106.4,13.8,2088.6,1.96,4.4,1013.6
instance_154,2762.92,28800.0,2675.56,28800.0,3620.72,28800.0,28800.0,2018.92
instance_875,64.72,28800.0,81.84,28800.0,124.32,28800.0,24800.76,30.76
instance_177,1307.52,28800.0,239.16,28800.0,251.08,28800.0,28800.0,732.48
instance_208,40.8,1722.04,40.96,298.12,44.0,1769.16,234.2,31.8
instance_666,31.04,5.48,21.92,4433.52,37.84,7.2,3.76,31.4
instance_727,269.0,28800.0,296.12,28800.0,324.84,28800.0,28800.0,289.92
instance_1089,4.6,28800.0,0.96,28800.0,1.36,28800.0,2.48,5.12
instance_194,22930.08,28800.0,10034.16,28800.0,12509.36,28800.0,11211.32,28800.0
instance_952,1528.28,28800.0,636.32,28800.0,806.96,28800.0,28800.0,1028.32
instance_180,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,21386.6
instance_663,150.52,28800.0,112.8,28800.0,162.52,28800.0,28800.0,149.92
instance_961,23.08,3.4,97.4,22.4,95.32,3.2,3.4,46.28
instance_327,15.64,21.88,2.08,672.36,26.8,35.92,5.44,11.96
instance_973,46.48,594.16,127.52,82.24,105.04,568.48,51.8,52.28
instance_980,109.96,28800.0,56.2,28800.0,85.4,28800.0,28800.0,105.12
instance_168,10.44,45.28,9.2,6887.76,13.44,55.84,3.44,11.96
instance_1134,23.08,28800.0,25.92,105.84,27.96,28800.0,12.36,20.36
instance_361,40.84,524.44,22.28,5.28,48.08,660.24,301.24,23.16
instance_1009,1.64,30.88,0.24,411.52,1.84,29.36,0.96,0.88
instance_1042,158.44,34.52,224.96,52.56,213.92,32.32,256.96,168.44
instance_471,6.76,2131.24,1.4,89.64,2.88,28800.0,16.08,5.04
instance_830,4848.64,38.72,4271.08,221.12,5473.92,37.76,32.96,8317.24
instance_606,53.8,28800.0,136.88,891.56,176.24,28800.0,292.2,57.96
instance_385,6.72,315.52,1.96,35.4,6.28,361.84,244.36,4.68
instance_1055,28800.0,175.84,28800.0,890.24,28800.0,224.08,2547.16,28800.0
instance_233,28800.0,28800.0,28800.0,807.48,28800.0,28800.0,28800.0,28800.0
instance_377,52.24,1251.48,39.72,78.0,47.24,1376.64,327.12,30.0
instance_88,141.56,180.12,149.12,46.2,149.56,265.56,53.64,57.76
instance_296,44.56,28800.0,42.24,28800.0,63.76,28800.0,21636.76,25.56
instance_5,28800.0,28800.0,28800.0,4044.2,28800.0,28800.0,28800.0,28800.0
instance_472,7.0,2135.52,1.52,76.04,2.88,28800.0,17.08,6.36
instance_721,58.52,28800.0,26.32,1260.76,23.64,28800.0,4.04,33.24
instance_276,28800.0,1541.6,28800.0,44.8,28800.0,6021.88,1595.28,28800.0
instance_774,22.88,28800.0,7.32,28800.0,45.16,28800.0,28800.0,5.44
instance_865,3.8,28800.0,1.2,580.92,3.56,28800.0,576.44,2.24
instance_94,133.32,229.48,291.88,45.2,217.32,349.8,496.64,91.84
instance_848,537.76,2137.16,784.04,521.52,801.36,2008.6,764.4,478.68
instance_978,7411.4,28800.0,3748.36,28800.0,3814.8,28800.0,28800.0,16421.68
instance_427,309.24,28800.0,812.88,28800.0,769.48,28800.0,28800.0,254.32
instance_725,109.32,28800.0,323.56,28800.0,305.88,28800.0,28800.0,78.04
instance_460,5.48,28800.0,0.2,390.88,0.8,28800.0,1.04,2.64
instance_766,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,1116.0,28800.0
instance_173,273.76,451.48,190.76,60.4,210.76,512.72,177.92,254.12
instance_1064,28800.0,28800.0,10082.16,28800.0,11441.84,28800.0,28800.0,28800.0
instance_515,0.04,28800.0,0.0,16.4,0.08,28800.0,1.0,0.08
instance_459,5.6,28800.0,0.2,394.0,0.88,28800.0,3.6,1.92
instance_912,569.16,28800.0,681.32,28800.0,925.88,28800.0,28800.0,600.56
instance_590,9353.44,28800.0,12850.04,28800.0,10410.96,28800.0,28800.0,11012.0
instance_931,59.48,28800.0,107.48,3138.44,131.32,28800.0,287.8,71.28
instance_414,1241.88,28800.0,1257.32,285.68,1159.44,28800.0,28800.0,1214.92
instance_981,52.52,4.96,55.52,198.84,63.72,4.76,4.04,35.08
instance_1155,9.12,28800.0,6.2,28800.0,8.64,28800.0,26.36,6.48
instance_1007,20.28,28800.0,33.36,994.2,39.4,28800.0,3344.64,12.04
instance_211,37.2,28800.0,28.2,235.48,37.12,28800.0,284.16,32.88
instance_949,101.04,28800.0,81.52,28800.0,114.44,28800.0,28800.0,38.36
instance_290,20.24,28800.0,46.84,28800.0,43.52,28800.0,124.56,14.04
instance_502,28800.0,2.0,28800.0,490.88,28800.0,1.96,31.84,28800.0
instance_1085,1.48,28800.0,0.16,45.76,0.4,28800.0,4.8,1.04
instance_1035,24116.0,28800.0,13710.12,28800.0,16140.4,28800.0,28800.0,25449.36
