instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8,algorithm_9,algorithm_10,algorithm_11,algorithm_12,algorithm_13,algorithm_14,algorithm_15,algorithm_16,algorithm_17,algorithm_18,algorithm_19,algorithm_20,algorithm_21,algorithm_22,algorithm_23,algorithm_24
instance_34,0.05,18000.0,0.47,18000.0,0.46,1.55,0.05,0.08,0.7,0.61,1.87,18000.0,60.15,18000.0,0.05,0.09,0.09,0.44,0.09,0.44,59.61,18000.0,18000.0,18000.0
instance_539,14.48,18000.0,2.71,20.8,0.73,4.12,4.99,0.61,18000.0,1.12,8.77,0.11,29.4,1.24,0.22,1.19,0.63,1.88,18000.0,2.0,29.57,1.17,1.35,1.27
instance_690,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,260.15,148.75,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_186,0.1,2.7,2.69,18000.0,2.67,18000.0,0.1,0.14,29.65,16.81,18000.0,18000.0,16.5,0.4,0.1,0.16,0.15,2.67,18000.0,2.69,16.33,15.98,0.4,0.4
instance_192,0.77,16.22,11.32,30.93,11.23,7.45,0.71,1.43,0.41,2.12,7.51,0.71,34.66,0.73,0.67,1.45,1.44,12.18,0.67,12.15,40.27,2.03,0.73,0.72
instance_158,0.01,18000.0,0.1,16.48,0.11,0.28,0.01,0.03,0.13,0.21,0.33,1.31,2.65,28.06,0.01,0.05,0.05,0.1,0.03,0.11,2.66,0.14,8.35,5.25
instance_812,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,13.28,18000.0,18000.0,18000.0,18000.0,536.14,18000.0,18000.0,18000.0,18000.0,0.21,18000.0,18000.0,18000.0,333.17,18000.0
instance_521,0.02,0.15,0.12,5.62,0.13,0.25,0.02,0.04,0.21,0.21,0.28,0.71,0.22,0.17,0.01,0.05,0.05,0.12,0.02,0.13,0.21,0.11,0.21,0.18
instance_199,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,3.26,18000.0,18000.0,18000.0,18000.0,18000.0
instance_364,60.62,18000.0,181.57,18000.0,18000.0,5.74,18000.0,410.21,243.84,210.21,5.96,18000.0,18000.0,87.06,27.57,18000.0,413.26,205.18,0.14,203.8,18000.0,277.66,99.87,97.38
instance_624,117.24,18000.0,18000.0,18000.0,18000.0,17.51,18000.0,18000.0,18000.0,203.71,19.19,18000.0,18000.0,18000.0,18.62,18000.0,18000.0,18000.0,0.31,18000.0,18000.0,502.57,18000.0,18000.0
instance_17,18000.0,18000.0,18000.0,18000.0,18000.0,75.1,18000.0,18000.0,18000.0,18000.0,83.06,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,1.43,18000.0,18000.0,18000.0,18000.0,18000.0
instance_230,128.47,18000.0,5.6,18000.0,5.63,18000.0,18000.0,18.83,113.7,7.91,18000.0,18000.0,18000.0,18000.0,18.87,8.18,18.74,5.58,263.62,5.59,18000.0,18000.0,18000.0,18000.0
instance_37,9.52,18000.0,4.53,18000.0,18000.0,0.93,8.85,2.8,69.71,3.92,0.96,0.21,18000.0,0.53,1.79,2.83,2.89,26.97,0.1,27.12,18000.0,2.78,0.59,0.55
instance_717,19.82,18000.0,22.45,18000.0,18.36,5.06,18000.0,18000.0,18000.0,486.51,5.03,18000.0,18000.0,18000.0,5.78,18000.0,18000.0,19.35,0.09,19.44,18000.0,137.54,18000.0,18000.0
instance_505,0.0,18000.0,0.0,0.07,0.0,0.07,0.0,0.02,0.0,0.02,0.07,0.02,0.01,0.0,0.0,0.03,0.03,0.0,0.04,0.01,0.0,0.0,0.0,0.0
instance_676,0.02,0.34,0.33,18000.0,0.31,18000.0,0.02,0.05,3.67,0.81,18000.0,18000.0,0.56,0.18,0.02,0.06,0.06,0.31,18000.0,0.31,0.53,0.57,0.18,0.18
instance_368,0.0,0.04,0.01,0.09,0.01,0.08,0.0,0.02,0.0,0.02,0.76,0.02,0.01,0.0,0.0,0.03,0.03,0.01,0.01,0.01,0.01,0.01,0.0,0.0
instance_801,0.01,0.1,0.08,58.55,0.07,0.18,0.01,0.03,0.09,0.12,0.21,3.71,1.2,0.5,0.01,0.04,0.04,0.07,0.02,0.08,1.17,0.09,0.55,0.25
instance_81,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,47.02,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_726,0.22,18000.0,1.46,196.67,1.45,232.26,0.22,0.27,6.76,1.81,18000.0,18000.0,18000.0,18000.0,0.22,0.28,0.28,1.48,0.37,1.44,18000.0,18000.0,18000.0,18000.0
instance_815,7.27,18000.0,13.76,18000.0,13.0,2.45,18000.0,17.98,112.47,76.51,2.51,18000.0,18000.0,18000.0,2.56,27.82,17.94,14.5,0.07,14.63,18000.0,38.3,18000.0,18000.0
instance_740,18000.0,38.12,1.32,18000.0,1.28,0.59,18000.0,18000.0,1.64,1.31,0.81,0.1,18000.0,0.12,0.29,18000.0,18000.0,1.23,1.6,27.88,18000.0,0.59,0.13,0.12
instance_374,0.03,0.24,0.22,18000.0,0.21,0.53,0.03,0.05,0.3,0.31,0.74,18000.0,18000.0,18000.0,0.03,0.06,0.07,0.21,0.05,0.21,18000.0,18000.0,18000.0,18000.0
instance_625,0.01,18000.0,0.05,2.56,0.05,0.14,0.01,0.03,0.06,0.07,0.16,0.09,0.18,0.02,0.0,0.04,0.04,0.04,0.01,0.05,0.17,0.07,0.02,0.02
instance_477,17.38,18000.0,18000.0,18000.0,18000.0,89.54,18000.0,18000.0,8.56,22.91,18000.0,351.41,18000.0,4.16,59.21,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,5.5,4.01
instance_407,0.02,18000.0,0.19,40.93,0.2,0.41,0.02,0.05,0.46,0.31,0.51,8.41,394.22,4.47,0.02,0.06,0.06,0.18,0.03,0.19,394.64,0.18,1.75,2.18
instance_488,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,72.72,18000.0,18000.0,18000.0,18000.0,18000.0,483.38,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_161,18000.0,554.55,18000.0,18000.0,18000.0,18000.0,162.34,207.06,120.11,18000.0,18000.0,18000.0,18000.0,52.95,6.68,414.49,203.81,163.96,1.02,164.9,18000.0,18000.0,31.52,33.63
instance_285,558.33,85.98,32.01,123.59,16.53,4.6,13.03,2.76,0.76,12.51,4.75,0.81,18000.0,0.89,1.46,2.8,2.78,16.35,25.22,17.13,18000.0,12.42,0.93,0.94
instance_591,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,15.8,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_86,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,544.76,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_683,0.0,0.04,0.0,0.04,0.0,0.06,0.0,0.02,0.0,0.02,0.06,0.03,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0
instance_156,0.07,18000.0,0.35,40.09,0.33,9.01,0.07,0.2,0.07,0.09,9.18,0.41,0.19,0.21,0.07,0.21,0.2,0.32,0.87,0.34,0.08,0.04,0.21,0.21
instance_112,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_265,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,285.01,18000.0,18000.0,18000.0,18000.0
instance_453,107.33,18000.0,177.99,18000.0,18000.0,61.45,18000.0,18000.0,18000.0,18000.0,99.85,18000.0,18000.0,18000.0,432.21,18000.0,18000.0,176.27,0.18,145.16,18000.0,18000.0,18000.0,18000.0
instance_652,0.55,81.57,5.25,18000.0,6.37,6.58,0.49,1.88,7.34,4.42,116.45,0.21,3.88,18000.0,0.49,3.43,1.9,4.71,18000.0,4.89,4.26,1.47,18000.0,18000.0
instance_532,137.68,18000.0,273.89,18000.0,328.54,17.57,18000.0,18000.0,18000.0,18000.0,24.31,18000.0,18000.0,18000.0,62.52,18000.0,18000.0,212.72,0.4,217.66,18000.0,18000.0,18000.0,18000.0
instance_743,385.59,18000.0,229.12,18000.0,229.2,20.6,18000.0,18000.0,18000.0,18000.0,22.81,18000.0,18000.0,18000.0,100.18,18000.0,18000.0,121.93,0.33,123.01,18000.0,18000.0,18000.0,18000.0
instance_811,2.24,114.16,7.54,18000.0,7.27,3.12,2.04,0.92,9.61,24.12,3.42,0.21,18000.0,4.7,1.97,0.92,0.92,9.6,18000.0,44.63,161.76,21.73,4.7,4.7
instance_739,75.55,12.46,7.85,11.67,18000.0,73.88,0.52,2.46,18000.0,7.72,18000.0,3.01,360.69,0.31,0.45,5.88,2.49,9.02,18000.0,9.37,398.67,3.88,0.31,0.3
instance_135,13.16,18000.0,18000.0,18000.0,18000.0,18000.0,13.28,11.37,7.5,69.62,18000.0,15.32,18000.0,18000.0,13.19,11.47,11.44,18000.0,21.47,18000.0,18000.0,69.56,18000.0,18000.0
instance_351,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18.67,18000.0,126.47,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,35.75,18000.0,18000.0,18000.0,18000.0
instance_541,18000.0,238.04,39.62,471.12,70.04,181.78,1.63,9.57,19.26,24.12,209.75,11.61,18000.0,18000.0,2.28,9.6,9.53,34.2,18000.0,34.49,18000.0,23.67,18000.0,18000.0
instance_746,0.02,18000.0,0.05,71.0,0.04,0.07,0.02,0.04,0.01,0.09,0.08,0.02,0.03,0.01,0.02,0.05,0.06,0.04,0.0,0.04,0.02,0.08,0.01,0.01
instance_397,19.13,21.31,4.05,24.56,2.7,1.61,0.39,1.74,1.32,4.61,1.66,1.02,18000.0,0.37,0.35,2.2,1.77,3.02,0.2,30.32,18000.0,3.32,0.32,0.32
instance_595,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_557,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,105.32,18000.0,136.61,18000.0,62.21,18000.0,167.79,18000.0,190.33,106.06,202.68,18000.0,206.25,18000.0,129.42,182.05,118.33
instance_434,0.0,0.04,0.01,0.07,0.01,0.11,0.0,0.02,0.0,0.02,0.12,0.02,0.0,0.0,0.0,0.03,0.03,0.01,0.0,0.01,0.0,0.01,0.0,0.0
instance_235,0.04,0.31,0.3,18000.0,0.3,0.5,0.04,0.05,0.49,0.41,0.65,18000.0,18000.0,18000.0,0.04,0.07,0.07,0.26,0.05,0.29,18000.0,18000.0,18000.0,18000.0
instance_270,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,80.23,18000.0,44.81,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,62.56,18000.0,18000.0
instance_178,0.03,0.26,0.23,18000.0,0.25,0.43,0.03,0.05,0.37,0.41,0.79,18000.0,18000.0,18000.0,0.03,0.06,0.06,0.23,0.04,0.22,18000.0,18000.0,18000.0,18000.0
instance_322,0.06,18000.0,0.28,5.57,0.27,8.09,0.05,0.12,0.19,0.05,8.18,0.21,0.24,0.3,0.05,0.13,0.13,0.26,0.39,0.27,0.03,0.02,0.3,0.3
instance_385,12.29,18000.0,21.93,18000.0,18.17,3.98,18000.0,450.24,77.76,265.41,4.12,18000.0,18000.0,18000.0,2.39,18000.0,18000.0,25.74,0.12,26.15,18000.0,129.09,18000.0,18000.0
instance_233,0.02,18000.0,0.16,22.44,0.16,0.36,0.02,0.04,0.2,0.21,0.44,154.71,14.9,18000.0,0.02,0.05,0.05,0.15,0.04,0.15,14.96,2.63,18000.0,18000.0
instance_11,18000.0,18000.0,18000.0,18000.0,18000.0,528.55,18000.0,18000.0,18000.0,18000.0,259.64,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_650,0.01,18000.0,0.07,2.26,0.06,0.12,0.01,0.03,0.01,0.09,0.6,0.02,0.06,0.01,0.01,0.04,0.04,0.06,0.01,0.06,0.05,0.06,0.01,0.01
instance_782,0.09,42.11,0.59,25.62,0.58,2.72,0.09,0.25,8.69,0.71,3.0,0.21,0.86,0.3,0.08,0.47,0.26,0.64,6.53,0.7,0.78,0.27,0.29,0.29
instance_292,0.0,18000.0,0.02,0.84,0.02,0.1,0.0,0.02,0.01,0.11,0.11,0.02,0.01,0.0,0.0,0.03,0.03,0.02,0.01,0.02,0.0,0.02,0.0,0.0
instance_93,0.06,0.78,0.28,8.21,0.28,2.14,0.07,0.14,0.06,0.31,0.87,0.71,202.07,0.74,0.06,0.15,0.15,0.27,0.96,0.28,202.33,0.14,0.59,0.49
instance_619,0.7,18.94,14.9,28.1,24.68,128.84,0.69,0.49,5.99,25.41,11.71,62.72,18000.0,40.92,0.7,0.5,0.51,18000.0,0.42,22.23,18000.0,188.83,40.32,40.24
instance_438,187.93,18000.0,18000.0,18000.0,18000.0,85.67,18000.0,18000.0,18000.0,18000.0,121.79,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,559.07,0.23,561.04,18000.0,18000.0,18000.0,18000.0
instance_562,64.69,18000.0,129.17,18000.0,18000.0,2.59,18000.0,6.83,18000.0,18000.0,2.43,0.31,18000.0,61.08,3.16,9.62,7.13,119.87,19.36,120.18,18000.0,5.87,236.09,18000.0
instance_259,18000.0,18000.0,18000.0,18000.0,18000.0,37.66,18000.0,18000.0,501.4,18000.0,39.98,18000.0,18000.0,18000.0,544.45,18000.0,18000.0,18000.0,0.54,18000.0,18000.0,18000.0,18000.0,18000.0
instance_772,0.02,5.54,0.14,17.82,0.14,0.99,0.02,0.09,1.12,0.51,1.55,0.11,2.36,0.11,0.02,0.15,0.1,0.16,0.06,0.17,2.32,0.54,0.11,0.11
instance_127,0.07,0.27,0.25,16.28,0.25,0.29,0.06,0.07,0.1,0.61,0.3,0.05,0.35,0.09,0.05,0.09,0.09,0.24,0.36,0.24,0.33,0.21,0.09,0.09
instance_144,0.53,1.41,1.41,18000.0,1.41,9.56,0.53,0.84,33.81,2.71,148.66,5.52,18000.0,0.71,0.54,0.85,0.85,1.36,0.29,1.36,18000.0,2.39,0.68,0.69
instance_12,0.0,0.04,0.0,0.05,0.0,0.07,0.0,0.02,0.0,0.02,0.07,0.03,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0
instance_320,0.06,3.11,0.35,5.94,0.33,0.29,0.07,0.19,0.11,0.51,0.3,0.11,6.64,0.13,0.05,0.33,0.2,0.42,0.03,0.4,6.53,0.27,0.15,0.14
instance_778,0.01,0.09,0.06,0.98,0.06,2.48,0.01,0.04,0.01,0.07,3.06,6.12,0.03,0.02,0.01,0.05,0.05,0.07,0.02,0.11,0.04,0.04,0.02,0.02
instance_313,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_82,10.06,18000.0,11.69,18000.0,18000.0,18000.0,53.95,10.53,18000.0,23.12,18000.0,28.11,18000.0,1.18,5.11,19.88,10.5,23.42,0.57,26.81,18000.0,22.04,1.17,1.17
instance_386,32.08,480.39,2.17,18000.0,1.76,11.6,0.27,18000.0,18000.0,9.81,1.41,7.31,18000.0,4.28,0.2,13.74,13.43,3.49,18000.0,3.68,18000.0,8.67,11.41,6.72
instance_551,568.54,18000.0,18000.0,18000.0,18000.0,36.58,18000.0,18000.0,18000.0,18000.0,101.06,18000.0,18000.0,18000.0,232.24,18000.0,18000.0,255.01,0.15,486.75,18000.0,18000.0,18000.0,18000.0
instance_83,14.91,18000.0,10.95,18000.0,572.42,18000.0,18000.0,9.94,18000.0,8.61,18000.0,0.11,18000.0,7.48,18000.0,18.52,9.89,14.27,5.27,16.53,18000.0,1.06,10.96,7.74
instance_657,0.18,39.69,0.55,19.4,0.46,0.31,0.09,0.18,0.22,0.61,0.31,0.07,2.91,0.09,0.06,0.3,0.19,0.38,4.39,0.57,2.89,0.24,0.09,0.09
instance_294,0.26,18000.0,2.87,3.07,2.97,2.64,0.26,0.31,0.16,0.08,2.64,0.21,14.09,0.34,0.26,0.33,0.32,2.85,0.14,2.83,16.33,0.02,0.34,0.34
instance_288,0.04,18000.0,0.33,67.72,0.32,0.98,0.04,0.07,0.91,0.41,0.76,120.81,18000.0,18000.0,0.04,0.09,0.09,0.31,0.04,0.32,18000.0,0.47,18000.0,18000.0
instance_248,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,50.02,18000.0,18000.0,18000.0,18000.0
instance_400,18000.0,28.91,18000.0,116.1,18000.0,18000.0,0.79,1.41,0.53,2.22,5.21,18000.0,18000.0,18000.0,0.76,1.41,1.42,9.47,0.38,9.49,18000.0,2.12,18000.0,18000.0
instance_424,3.1,18000.0,4.83,18000.0,4.41,1.37,18000.0,121.02,55.07,3.11,1.4,18000.0,136.0,5.66,0.82,121.04,121.03,5.75,0.03,5.82,175.81,20.32,5.67,5.65
instance_359,18000.0,58.93,24.45,78.03,11.54,3.58,3.94,2.28,0.51,8.51,3.7,0.61,18000.0,0.63,1.18,2.3,2.29,12.27,19.12,12.73,18000.0,8.43,0.7,0.7
instance_251,0.01,0.08,0.04,5.54,0.05,0.21,0.01,0.02,0.2,0.1,0.22,0.07,0.42,0.04,0.01,0.04,0.04,0.04,0.01,0.05,0.41,0.26,0.04,0.04
instance_143,0.03,0.25,0.22,34.4,0.23,0.66,0.03,0.05,0.58,0.31,22.94,6.52,134.34,1.13,0.03,0.06,0.06,0.22,0.04,0.22,133.92,1.07,1.48,1.17
instance_799,1.85,4.29,4.31,258.88,4.62,24.01,1.85,6.54,100.53,7.01,18000.0,7.41,18000.0,1.63,1.83,6.54,6.57,4.08,1.04,4.11,18000.0,8.12,1.54,1.57
instance_401,0.0,18000.0,0.0,0.05,0.0,0.12,0.0,0.02,0.0,0.02,0.12,0.02,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0
instance_675,0.2,18000.0,0.87,91.94,0.88,26.77,0.2,0.5,0.42,0.11,26.58,1.12,0.68,0.75,0.2,0.5,0.5,0.84,0.6,0.84,0.21,0.09,0.75,0.75
instance_228,0.04,18000.0,0.18,2.03,0.2,7.46,0.03,0.08,0.1,0.03,7.52,0.21,0.13,0.17,0.04,0.09,0.09,0.17,0.21,0.18,0.02,0.02,0.17,0.17
instance_101,7.61,18000.0,6.23,18000.0,8.79,42.58,200.92,0.6,18000.0,3.81,88.15,8.21,38.06,5.32,12.89,1.14,0.7,1.5,6.92,1.98,37.35,1.08,4.63,4.58
instance_163,0.04,18000.0,0.3,18000.0,0.3,0.61,0.04,0.07,0.38,0.41,0.82,0.11,18000.0,0.04,0.04,0.08,0.08,0.29,0.05,0.3,18000.0,0.17,0.04,0.04
instance_679,43.47,18000.0,27.59,18000.0,117.19,18000.0,18000.0,44.09,18000.0,27.91,139.4,0.51,18000.0,39.97,18000.0,71.18,44.26,26.06,15.6,31.12,18000.0,3.91,8.37,11.88
instance_417,1.4,18000.0,6.13,18000.0,6.02,113.79,1.35,2.97,2.2,0.61,112.48,6.62,10.3,10.4,1.38,2.98,2.94,6.14,24.16,6.12,1.17,0.54,10.61,10.42
instance_781,18000.0,18000.0,18000.0,18000.0,18000.0,4.19,5.15,18000.0,0.18,103.71,4.29,18000.0,18000.0,18000.0,1.18,18000.0,18000.0,576.27,18000.0,577.01,18000.0,18000.0,18000.0,18000.0
instance_511,0.05,0.33,0.31,18000.0,0.3,0.53,0.05,0.06,0.42,0.41,0.79,18000.0,18000.0,18000.0,0.04,0.07,0.07,0.29,0.04,0.31,18000.0,260.53,18000.0,18000.0
instance_504,18000.0,18000.0,18000.0,18000.0,13.44,18000.0,18000.0,42.31,18000.0,41.82,18000.0,18000.0,18000.0,18000.0,18000.0,111.5,42.37,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_149,0.23,2.43,1.14,167.88,1.15,20.5,0.23,0.37,17.82,8.72,94.41,2.31,169.52,1.93,0.23,0.54,0.37,1.77,0.78,1.81,168.91,11.0,1.91,1.9
instance_714,7.63,2.46,2.51,18000.0,2.32,18000.0,18000.0,1.92,32.71,3.81,18000.0,18000.0,18000.0,18000.0,58.36,2.25,1.93,2.43,11.6,2.39,18000.0,18000.0,18000.0,18000.0
instance_303,18000.0,18000.0,18000.0,18000.0,18000.0,4.39,18000.0,18000.0,34.65,18000.0,38.21,18000.0,18000.0,160.64,87.61,18000.0,18000.0,395.23,4.52,369.05,18000.0,348.98,71.64,110.4
instance_296,0.06,0.58,0.56,18000.0,0.56,18000.0,0.06,0.09,0.28,0.81,0.65,18000.0,18000.0,18000.0,0.06,0.11,0.1,0.56,18000.0,0.56,18000.0,18000.0,18000.0,18000.0
instance_820,37.46,18000.0,31.4,18000.0,63.94,18000.0,18000.0,24.79,18000.0,52.51,18000.0,382.11,87.82,18000.0,18000.0,24.8,23.94,2.58,42.95,3.55,85.96,1.79,18000.0,18000.0
instance_256,0.11,2.04,2.02,80.3,2.03,18000.0,0.11,0.14,0.24,10.31,18000.0,0.11,0.88,0.08,0.11,0.15,0.15,2.01,0.05,2.02,0.84,9.11,0.08,0.08
instance_667,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,3.08,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_402,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,5.69,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_623,0.0,0.05,0.02,0.93,0.02,0.11,0.0,0.02,0.03,0.04,0.12,0.11,0.03,0.01,0.0,0.04,0.03,0.02,0.01,0.03,0.02,0.04,0.01,0.01
instance_195,0.0,0.04,0.01,0.05,0.01,18000.0,0.0,0.02,0.0,0.02,18000.0,0.02,0.0,0.0,0.0,0.03,0.03,0.0,3.0,0.01,0.0,0.0,0.0,0.0
instance_350,84.91,18000.0,125.62,18000.0,140.55,44.47,18000.0,18000.0,18000.0,18000.0,67.84,18000.0,18000.0,18000.0,446.28,18000.0,18000.0,92.59,0.22,93.45,18000.0,18000.0,18000.0,18000.0
instance_725,18000.0,18000.0,18000.0,18000.0,8.22,18000.0,18000.0,19.39,18000.0,40.81,18000.0,18000.0,18000.0,18000.0,18000.0,46.6,19.39,18000.0,18000.0,18000.0,18000.0,216.14,18000.0,18000.0
instance_701,0.03,0.31,0.09,1.73,0.09,0.74,0.03,0.06,8.33,0.21,0.86,0.02,0.1,0.25,0.03,0.08,0.08,0.09,0.95,0.1,0.03,0.15,0.26,0.26
instance_271,0.01,0.15,0.12,2.07,0.13,5.85,0.01,0.05,0.02,0.11,12.63,148.31,0.05,0.04,0.01,0.06,0.06,0.13,0.05,0.19,0.11,0.06,0.04,0.04
instance_302,0.0,0.04,0.01,0.1,0.01,0.17,0.0,0.02,0.02,0.02,0.19,0.02,0.01,0.01,0.0,0.03,0.03,0.01,110.83,0.01,0.0,0.01,0.01,0.01
instance_57,0.01,18000.0,0.1,26.89,0.1,0.24,0.01,0.03,0.15,0.21,0.28,17.81,3.21,0.94,0.01,0.05,0.04,0.1,0.02,0.1,3.1,0.18,5.94,2.13
instance_125,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,31.88,18000.0,18000.0,18000.0,18000.0
instance_257,0.03,0.45,0.42,18000.0,0.43,18000.0,0.03,0.06,21.97,1.22,18000.0,18000.0,1.3,0.42,0.03,0.07,0.07,0.42,18000.0,0.42,1.26,0.86,0.42,0.42
instance_706,0.02,0.2,0.18,18000.0,0.17,0.32,0.02,0.04,0.25,0.31,0.53,18000.0,18000.0,18000.0,0.02,0.05,0.05,0.17,0.03,0.17,18000.0,18000.0,18000.0,18000.0
instance_255,2.1,18000.0,9.0,18000.0,8.97,174.54,2.05,4.53,3.56,0.91,174.64,9.92,25.16,25.21,2.05,4.55,4.52,8.8,21.26,8.98,1.94,0.81,25.16,25.12
instance_670,0.05,18000.0,0.41,18000.0,0.42,1.49,0.05,0.08,0.64,0.61,1.86,18000.0,50.36,18000.0,0.05,0.09,0.09,0.42,0.08,0.42,49.76,18000.0,18000.0,18000.0
instance_297,18000.0,33.43,1.36,18000.0,18.57,0.62,18000.0,18000.0,1.63,1.31,0.62,0.1,18000.0,0.12,0.27,18000.0,18000.0,1.28,1.65,34.55,18000.0,0.59,0.13,0.12
instance_658,3.04,11.8,7.4,18000.0,6.89,49.55,3.07,10.66,165.08,10.92,18000.0,24.12,18000.0,2.22,3.05,10.62,10.74,7.34,1.19,7.5,18000.0,12.42,2.16,2.21
instance_720,0.03,18000.0,0.19,5.11,0.19,0.22,0.03,0.06,0.02,0.31,0.74,0.21,14.7,0.03,0.03,0.06,0.07,0.19,0.02,0.19,14.75,0.12,0.03,0.03
instance_223,31.41,18000.0,34.32,18000.0,30.77,3.16,18000.0,77.0,33.33,62.11,3.36,18000.0,18000.0,18000.0,28.47,128.05,76.86,45.86,0.06,46.0,18000.0,24.83,18000.0,18000.0
instance_36,0.0,0.04,0.0,0.05,0.01,0.08,0.0,0.02,0.0,0.02,0.08,0.02,0.0,0.0,0.0,0.03,0.03,0.0,0.02,0.01,0.0,0.0,0.0,0.0
instance_162,18000.0,235.83,18000.0,18000.0,33.4,18000.0,2.11,18000.0,18000.0,18000.0,135.32,86.31,18000.0,18000.0,1.4,18000.0,18000.0,346.02,84.84,26.83,18000.0,2.52,18000.0,18000.0
instance_486,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,434.36,18000.0,18000.0,18000.0,18000.0
instance_394,123.95,18000.0,212.25,18000.0,18000.0,34.88,18000.0,18000.0,18000.0,18000.0,69.3,18000.0,18000.0,18000.0,193.63,18000.0,18000.0,18000.0,0.13,18000.0,18000.0,18000.0,18000.0,18000.0
instance_18,528.36,18000.0,216.73,18000.0,159.77,21.94,18000.0,59.64,18000.0,74.01,18000.0,148.81,18000.0,18000.0,18000.0,68.88,65.82,10.46,18000.0,41.67,18000.0,75.2,18000.0,18000.0
