instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8,algorithm_9,algorithm_10,algorithm_11,algorithm_12,algorithm_13,algorithm_14,algorithm_15,algorithm_16,algorithm_17,algorithm_18
instance_226,18000.0,18000.0,18000.0,18000.0,1.11,2.6,18000.0,1.02,130.33,18000.0,18000.0,18000.0,131.13,2.04,0.9,3.9,1.43,1.98
instance_546,909.33,18000.0,18000.0,128.01,1.33,18000.0,157.23,0.71,18000.0,8.49,18000.0,776.22,18000.0,2.75,0.67,2.73,2.53,1.77
instance_413,18000.0,18000.0,18000.0,18000.0,11.57,4.02,1664.26,36.84,18000.0,4.54,18000.0,18000.0,18000.0,339.14,6.89,14.25,20.38,186.69
instance_458,248.49,5.72,276.9,0.29,0.42,0.24,0.28,0.4,18000.0,0.3,18000.0,18000.0,18000.0,2.63,0.52,0.4,0.53,1.32
instance_591,18000.0,18000.0,18000.0,60.48,0.38,0.72,59.28,0.23,18000.0,17.63,18000.0,18000.0,18000.0,0.31,0.41,4.62,0.78,0.24
instance_346,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_74,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_1,0.29,0.1,1.88,0.13,0.0,0.0,0.11,0.01,0.09,0.2,1.76,0.06,0.09,0.95,0.0,0.02,0.01,0.37
instance_51,18000.0,18000.0,18000.0,18000.0,375.29,140.14,18000.0,523.75,18000.0,18000.0,18000.0,18000.0,18000.0,46.15,377.91,440.71,978.1,1.32
instance_321,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_424,18000.0,64.13,18000.0,33.78,2.35,6.27,46.87,10.68,18000.0,1.37,18000.0,18000.0,18000.0,18000.0,1.71,3.5,4.38,104.55
instance_140,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_255,18000.0,18000.0,18000.0,16.78,0.99,1.54,19.4,0.92,18000.0,18000.0,18000.0,18000.0,18000.0,1.6,0.84,2.6,1.04,1.78
instance_597,879.55,18000.0,18000.0,18000.0,112.99,18000.0,18000.0,1.57,18000.0,18000.0,18000.0,332.07,18000.0,7.79,1.53,120.4,6.58,13.1
instance_312,18000.0,177.42,18000.0,53.39,198.0,1714.63,31.22,692.02,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,30.7,87.85,18.24,18000.0
instance_558,6.32,18000.0,60.62,7.39,0.04,0.06,6.18,0.03,63.31,0.86,117.49,6.12,63.11,0.04,0.04,0.12,0.11,0.07
instance_307,18000.0,0.06,2.15,0.0,0.01,0.0,0.0,0.01,0.09,0.01,1.9,18000.0,0.09,0.03,0.01,0.0,0.01,0.03
instance_243,18000.0,18000.0,18000.0,19.73,1.07,1.72,19.6,0.98,18000.0,18000.0,18000.0,18000.0,18000.0,1.7,0.89,2.91,1.03,1.73
instance_163,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,291.14,18000.0,18000.0,18000.0,764.81
instance_513,18000.0,18000.0,18000.0,18000.0,277.46,51.86,18000.0,640.07,18000.0,544.93,18000.0,18000.0,18000.0,18000.0,218.19,226.61,586.24,717.58
instance_465,18000.0,18000.0,18000.0,222.28,8.25,5.28,174.16,35.24,18000.0,3.88,18000.0,18000.0,18000.0,18000.0,7.12,8.34,16.52,207.42
instance_231,18000.0,18000.0,18000.0,1372.01,1.1,1.93,1553.79,1.02,18000.0,18000.0,18000.0,18000.0,18000.0,1.8,0.81,3.48,1.16,1.93
instance_593,18000.0,18000.0,18000.0,104.28,0.65,0.7,105.92,0.39,18000.0,16.3,18000.0,18000.0,18000.0,0.27,0.59,1.97,1.27,0.22
instance_398,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_528,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_285,18000.0,0.58,18000.0,0.07,0.13,0.07,0.06,0.12,18000.0,0.14,18000.0,18000.0,18000.0,0.37,0.09,0.07,0.09,0.22
instance_554,106.94,18000.0,18000.0,14.17,0.2,0.14,12.1,0.12,18000.0,1.38,18000.0,105.51,18000.0,0.2,0.11,0.34,0.35,0.38
instance_463,18000.0,18000.0,18000.0,25.88,2.53,1.32,26.58,11.96,18000.0,1.4,18000.0,18000.0,18000.0,17.1,2.64,2.5,6.49,14.25
instance_399,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_197,18000.0,18000.0,18000.0,18000.0,0.99,2.17,18000.0,0.93,18000.0,18000.0,18000.0,18000.0,18000.0,1.71,0.9,3.82,1.36,2.06
instance_448,18000.0,5.08,18000.0,2.27,1.07,0.76,1.23,1.97,18000.0,0.64,18000.0,18000.0,18000.0,526.54,1.09,0.86,1.6,39.83
instance_270,18000.0,18000.0,18000.0,690.39,0.98,2.18,781.44,0.99,18000.0,18000.0,18000.0,18000.0,18000.0,1.79,0.75,3.47,1.18,1.9
instance_147,18000.0,18000.0,18000.0,18000.0,699.2,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,495.44,18000.0,18000.0,169.68
instance_121,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,761.8,18000.0,18000.0,18000.0,1583.6
instance_436,18000.0,18000.0,18000.0,18000.0,22.14,20.18,18000.0,66.47,18000.0,10.24,18000.0,18000.0,18000.0,18000.0,10.67,33.11,34.03,832.33
instance_2,18000.0,31.61,18000.0,9.31,0.14,3.91,7.88,0.43,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,0.12,14.12,0.22,18000.0
instance_189,18000.0,18000.0,18000.0,19.19,1.09,1.86,25.0,1.05,18000.0,18000.0,18000.0,18000.0,18000.0,1.76,0.96,3.16,1.19,2.27
instance_191,18000.0,18000.0,18000.0,95.27,0.99,2.14,122.3,0.95,18000.0,18000.0,18000.0,18000.0,18000.0,1.81,0.84,3.86,1.08,1.97
instance_545,18000.0,18000.0,18000.0,61.82,0.44,0.62,68.68,0.27,18000.0,14.74,18000.0,18000.0,18000.0,0.3,0.45,3.3,0.91,0.2
instance_374,18000.0,18000.0,18000.0,519.41,18000.0,18000.0,491.54,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,87.0,18000.0,18000.0,18000.0,151.88
instance_522,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_63,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,939.25,18000.0,18000.0,18000.0,1494.16
instance_471,18000.0,18000.0,18000.0,406.67,2.18,2.58,412.51,22.94,18000.0,1.26,18000.0,18000.0,18000.0,392.79,1.89,4.74,10.22,69.78
instance_288,18000.0,3.12,18000.0,1.99,1.68,1.96,1.69,1.68,18000.0,17.04,18000.0,18000.0,18000.0,3.99,1.26,2.11,1.35,2.43
instance_242,18000.0,18000.0,18000.0,50.09,1.08,1.92,46.9,0.99,118.06,18000.0,18000.0,18000.0,120.09,1.86,0.79,3.65,1.07,1.83
instance_303,18000.0,0.54,18000.0,0.18,0.29,0.21,0.23,0.26,18000.0,0.36,18000.0,18000.0,18000.0,0.53,0.3,0.36,0.4,0.66
instance_284,18000.0,0.2,2.69,0.01,0.03,0.01,0.01,0.02,0.73,0.03,2.26,18000.0,0.73,0.12,0.02,0.01,0.02,0.1
instance_150,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,259.27,18000.0,18000.0,18000.0,52.08
instance_265,18000.0,18000.0,18000.0,35.7,1.11,2.1,46.43,1.01,169.8,18000.0,18000.0,18000.0,168.37,1.95,0.88,3.54,1.18,2.09
instance_214,18000.0,18000.0,18000.0,517.95,1.09,2.38,603.07,1.04,18000.0,18000.0,18000.0,18000.0,18000.0,1.99,0.91,4.16,1.37,2.05
instance_149,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,190.36
instance_159,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_393,18000.0,33.25,18000.0,0.18,0.03,0.03,0.23,0.02,4.54,0.29,18000.0,18000.0,4.54,0.05,0.09,18000.0,0.03,14.87
instance_517,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_167,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_245,18000.0,18000.0,18000.0,67.08,1.1,2.09,67.29,1.01,113.11,18000.0,18000.0,18000.0,108.59,1.91,0.9,3.64,1.16,1.9
instance_581,10.44,18000.0,20.01,2.16,0.04,0.04,2.27,0.03,37.9,0.36,57.4,11.31,38.54,0.06,0.03,0.14,0.12,0.09
instance_64,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,934.22,18000.0,18000.0,18000.0,18000.0
instance_264,18000.0,18000.0,18000.0,18000.0,1.06,2.65,18000.0,1.04,331.68,18000.0,18000.0,18000.0,346.77,2.19,1.06,4.26,1.65,2.12
instance_114,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,384.36,18000.0,18000.0,18000.0,18000.0
instance_87,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,589.64,18000.0,18000.0,18000.0,18000.0
instance_555,18000.0,18000.0,18000.0,18000.0,4.63,5.86,18000.0,3.14,18000.0,138.63,18000.0,18000.0,18000.0,10.6,6.2,11.81,21.3,8.19
instance_621,18000.0,18000.0,18000.0,61.87,0.44,0.61,57.23,0.27,18000.0,14.82,18000.0,18000.0,18000.0,0.29,0.45,3.13,0.94,0.2
instance_260,18000.0,18000.0,18000.0,18000.0,0.99,2.15,18000.0,0.88,18000.0,18000.0,18000.0,18000.0,18000.0,1.85,0.88,4.02,1.45,1.95
instance_178,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,39.12,18000.0,18000.0,18000.0,59.67
instance_215,18000.0,18000.0,18000.0,23.93,1.01,1.47,23.75,0.92,18000.0,18000.0,18000.0,18000.0,18000.0,1.7,0.77,2.33,0.86,1.85
instance_343,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_362,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,115.16
instance_286,18000.0,1.08,18000.0,0.34,0.4,0.31,0.43,0.37,18000.0,2.78,18000.0,18000.0,18000.0,1.31,0.22,2.17,0.33,0.88
instance_359,18000.0,18000.0,18000.0,828.13,18000.0,18000.0,702.12,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,54.32,18000.0,18000.0,18000.0,99.49
instance_575,18000.0,18000.0,18000.0,18000.0,2.72,3.0,18000.0,1.66,18000.0,69.65,18000.0,18000.0,18000.0,3.33,3.53,6.14,7.85,1.06
instance_498,18000.0,7.93,18000.0,0.51,0.73,0.35,0.53,0.73,18000.0,0.46,18000.0,18000.0,18000.0,4.66,0.79,0.52,1.04,1.91
instance_16,18000.0,378.23,18000.0,108.99,18000.0,18000.0,73.61,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_440,18000.0,18000.0,18000.0,125.25,5.4,6.05,82.4,26.37,18000.0,3.32,18000.0,18000.0,18000.0,869.98,6.15,8.04,12.96,136.45
instance_479,18000.0,176.71,18000.0,161.66,2.93,4.11,137.54,23.88,18000.0,1.41,18000.0,18000.0,18000.0,18000.0,1.79,5.41,6.57,82.41
instance_603,18000.0,18000.0,18000.0,96.72,0.63,0.76,94.5,0.39,18000.0,16.54,18000.0,18000.0,18000.0,0.27,0.6,1.84,1.33,0.22
instance_460,18000.0,84.3,18000.0,19.97,0.98,0.59,25.44,1.2,18000.0,0.62,18000.0,18000.0,18000.0,72.14,0.96,0.99,3.88,13.43
instance_569,585.34,18000.0,18000.0,18000.0,0.87,2.18,18000.0,0.7,18000.0,18000.0,18000.0,645.3,18000.0,4.25,0.91,50.93,4.85,2.89
instance_97,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_302,18000.0,6.72,18000.0,3.53,4.54,5.39,1.19,4.31,18000.0,6.51,18000.0,18000.0,18000.0,16.65,5.65,3.21,5.57,23.57
instance_492,18000.0,22.99,18000.0,8.46,46.1,1.25,3.32,7.29,18000.0,5.04,18000.0,18000.0,18000.0,894.86,3.17,1.75,9.53,70.48
instance_425,18000.0,18000.0,18000.0,18000.0,26.81,50.8,18000.0,476.26,18000.0,12.02,18000.0,18000.0,18000.0,18000.0,13.72,55.63,38.15,18000.0
instance_7,18000.0,18.43,18000.0,7.38,0.12,36.36,8.44,0.17,18000.0,519.84,18000.0,18000.0,18000.0,18000.0,0.11,5.94,0.15,267.01
instance_127,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,126.6,18000.0,18000.0,18000.0,207.78
instance_233,18000.0,18000.0,18000.0,31.12,1.15,2.07,27.31,1.05,18000.0,18000.0,18000.0,18000.0,18000.0,1.72,1.02,3.42,1.24,2.0
instance_318,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_366,18000.0,18000.0,18000.0,23.43,25.59,111.7,22.46,26.0,18000.0,18000.0,18000.0,18000.0,18000.0,16.33,18000.0,18000.0,10.61,11.31
instance_31,18000.0,54.85,18000.0,4.45,2.08,8.07,5.5,3.09,18000.0,15.7,18000.0,18000.0,18000.0,18000.0,1.06,1.53,0.76,18000.0
instance_91,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,31.53,18000.0,18000.0,18000.0,41.77
instance_356,18000.0,214.53,18000.0,1.55,1.53,41.41,1.59,5.11,18000.0,18000.0,18000.0,18000.0,18000.0,0.53,405.64,18000.0,1.81,0.75
instance_607,18000.0,18000.0,18000.0,1532.83,4.2,5.72,1122.21,2.27,18000.0,134.94,18000.0,18000.0,18000.0,6.07,3.43,6.73,13.11,0.74
instance_53,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,80.87,18000.0,18000.0,18000.0,91.72
instance_60,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_395,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_47,18000.0,18000.0,18000.0,18000.0,376.22,144.46,18000.0,507.46,18000.0,18000.0,18000.0,18000.0,18000.0,46.25,387.66,442.73,955.4,1.28
instance_300,18000.0,0.97,18000.0,0.28,0.35,0.22,0.32,0.31,18000.0,0.69,18000.0,18000.0,18000.0,0.85,0.23,0.35,0.27,0.65
instance_281,18000.0,4.08,18000.0,1.47,0.33,0.21,1.44,0.41,18000.0,1.28,18000.0,18000.0,18000.0,6.0,0.29,0.37,0.47,2.8
instance_392,18000.0,18000.0,18000.0,24.58,34.06,105.79,26.25,16.27,18000.0,18000.0,18000.0,18000.0,18000.0,47.16,18000.0,18000.0,72.88,34.97
instance_107,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_293,18000.0,10.84,18000.0,7.32,10.14,9.84,4.72,13.79,18000.0,25.75,18000.0,18000.0,18000.0,35.87,5.75,6.88,8.33,21.34
instance_609,1340.05,18000.0,18000.0,489.79,1.1,0.71,383.96,0.81,18000.0,8.04,18000.0,18000.0,18000.0,4.01,0.81,1.53,3.45,1.43
instance_196,18000.0,18000.0,18000.0,28.43,1.08,1.76,26.05,1.11,18000.0,18000.0,18000.0,18000.0,18000.0,1.67,0.92,3.25,0.98,1.82
instance_123,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,95.69,18000.0,18000.0,18000.0,96.38
instance_274,18000.0,18000.0,18000.0,45.04,1.13,2.21,49.62,1.08,139.8,18000.0,18000.0,18000.0,139.2,1.75,0.86,3.94,1.06,2.13
instance_85,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,12.34,18000.0,18000.0,37.19,26.12
instance_235,18000.0,18000.0,18000.0,1600.86,1.01,2.09,1764.67,0.96,18000.0,18000.0,18000.0,18000.0,18000.0,1.94,0.86,3.39,1.43,2.01
instance_433,18000.0,18000.0,18000.0,18000.0,18.03,13.76,18000.0,37.06,18000.0,7.63,18000.0,18000.0,18000.0,18000.0,10.34,21.19,30.01,379.1
