instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8
instance_908,30.72,784.52,17.88,4164.28,26.64,754.72,2.08,22.24
instance_710,8.32,28800.0,28.04,28800.0,55.28,28800.0,28800.0,9.76
instance_36,982.64,28800.0,834.4,345.28,1292.04,28800.0,28800.0,395.36
instance_252,28800.0,43.36,28800.0,330.64,28800.0,72.72,1343.24,28800.0
instance_804,541.92,28800.0,608.16,28800.0,717.96,28800.0,28800.0,575.32
instance_1070,106.56,1.56,643.4,39.32,710.56,28800.0,21.92,101.04
instance_1055,28800.0,175.84,28800.0,890.24,28800.0,224.08,2547.16,28800.0
instance_581,28.48,28800.0,7.36,28800.0,17.08,28800.0,482.0,4.92
instance_268,26.0,271.56,19.88,30.08,39.52,2392.28,3.04,29.68
instance_783,94.72,28800.0,26.32,28800.0,83.36,28800.0,28800.0,31.8
instance_419,13.2,0.56,39.04,4.84,29.32,0.64,1.2,8.64
instance_1061,28800.0,3656.88,28800.0,5266.12,28800.0,7414.84,28800.0,28800.0
instance_1097,2954.36,28800.0,1251.64,350.88,1608.48,28800.0,3.12,2300.6
instance_61,11476.36,28800.0,28800.0,2690.84,28800.0,28800.0,11237.92,20110.76
instance_547,589.88,28800.0,812.52,4431.28,714.96,28800.0,309.8,478.4
instance_81,87.92,28800.0,66.28,28800.0,72.08,28800.0,28800.0,43.44
instance_1020,8109.72,28800.0,4872.64,28800.0,6478.2,28800.0,28800.0,8034.04
instance_824,9.44,28800.0,16.92,28800.0,33.52,28800.0,28800.0,6.88
instance_347,2.8,109.36,1.72,55.2,3.12,157.0,2.24,2.04
instance_1109,194.12,28800.0,16.16,28800.0,4.4,28800.0,14.96,38.24
instance_1004,1140.12,28800.0,1000.68,28800.0,932.88,28800.0,13395.36,1084.84
instance_894,1385.52,28800.0,1193.0,28800.0,1469.48,28800.0,28800.0,971.92
instance_918,20781.0,28800.0,11564.44,28800.0,9327.24,28800.0,25015.56,28800.0
instance_558,2.64,41.48,1.84,108.4,4.44,40.68,2.08,1.64
instance_704,183.48,28800.0,329.08,28800.0,392.44,28800.0,28800.0,162.72
instance_127,91.88,28800.0,183.28,28800.0,233.72,28800.0,28800.0,104.44
instance_819,10.96,28800.0,10.68,2010.76,15.32,28800.0,6.96,10.24
instance_649,28800.0,16205.68,28800.0,2244.36,28800.0,16714.04,10059.2,28800.0
instance_266,8.0,634.92,9.72,43.2,14.96,3160.04,4.08,5.28
instance_1026,60.72,28800.0,167.12,28800.0,171.56,28800.0,28800.0,84.96
instance_289,4.2,28800.0,0.32,83.48,1.56,28800.0,4.68,2.8
instance_780,87.2,28800.0,148.56,28800.0,168.04,28800.0,28800.0,58.04
instance_1028,486.28,28800.0,792.76,897.12,534.28,28800.0,450.48,375.96
instance_186,1913.0,28800.0,1599.36,28800.0,1799.76,28800.0,28800.0,1715.4
instance_577,4.36,28800.0,1.44,28800.0,3.48,28800.0,34.88,4.36
instance_32,33.16,28800.0,17.6,26.4,37.52,28800.0,28800.0,39.56
instance_1,5082.4,28800.0,6257.88,204.68,4843.36,28800.0,460.36,5874.96
instance_504,12.2,28800.0,2.76,28800.0,5.32,28800.0,808.4,6.28
instance_1127,21.04,28800.0,8.04,1846.04,10.92,28800.0,100.68,21.8
instance_91,12.32,65.72,13.32,58.32,22.4,96.04,274.08,13.76
instance_549,23289.44,28800.0,25368.72,28800.0,24637.36,28800.0,1765.36,20853.6
instance_93,60.72,152.52,164.84,42.52,126.16,251.56,402.84,96.12
instance_29,24.84,28800.0,5.92,48.8,20.16,28800.0,4245.92,10.4
instance_158,50.12,363.48,2.4,77.6,3.04,554.16,6.2,48.24
instance_1166,210.92,0.48,103.6,5.28,139.2,0.48,1.08,124.96
instance_13,22.72,28800.0,6.04,44.88,24.88,28800.0,23785.56,7.6
instance_152,16348.44,28800.0,8700.52,28800.0,7829.24,28800.0,28800.0,10386.12
instance_928,28.32,54.8,71.32,3657.84,103.76,53.48,4.0,27.96
instance_73,12.08,559.32,5.48,83.64,8.2,2358.64,1.56,3.84
instance_1064,28800.0,28800.0,10082.16,28800.0,11441.84,28800.0,28800.0,28800.0
instance_676,8.84,28800.0,0.72,103.28,10.48,28800.0,4.76,2.72
instance_387,36.32,1584.8,23.96,355.6,43.28,2026.36,316.6,23.44
instance_583,20.92,28800.0,6.88,28800.0,39.32,28800.0,523.12,5.68
instance_608,6.2,28800.0,4.76,281.4,5.52,28800.0,3.4,6.88
instance_1096,14197.4,28800.0,596.96,115.76,9054.12,28800.0,89.52,10346.48
instance_167,11.68,113.56,7.6,6701.68,16.44,157.72,3.28,9.84
instance_169,40.84,320.48,18.8,7876.2,20.32,442.0,6.24,40.0
instance_619,261.0,665.0,206.96,171.16,243.4,28800.0,76.0,138.36
instance_386,27.96,431.68,15.88,89.28,31.92,518.52,276.6,17.68
instance_858,48.84,28800.0,237.28,28800.0,279.6,28800.0,28800.0,56.96
instance_362,28800.0,904.04,28800.0,40.32,28800.0,1333.68,1315.8,28800.0
instance_199,7.68,5.24,6.64,27.16,16.64,4.96,4.16,17.32
instance_896,140.6,28800.0,91.12,28800.0,225.36,28800.0,2022.2,74.2
instance_758,8.16,28800.0,14.4,28800.0,21.2,28800.0,28800.0,6.16
instance_11,76.16,28800.0,30.04,28800.0,59.2,28800.0,28800.0,58.32
instance_1169,46.6,0.08,25.96,4.4,43.96,0.04,0.92,43.56
instance_27,19.04,28800.0,6.56,48.32,17.96,28800.0,3920.72,10.0
instance_643,9890.96,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,9129.36
instance_694,63.32,28800.0,80.2,8299.4,105.68,28800.0,1127.04,111.48
instance_654,72.92,425.16,140.92,33.68,125.88,523.84,5.2,82.32
instance_230,6085.16,28800.0,4035.32,8439.04,5539.56,28800.0,5747.96,4111.16
instance_486,28800.0,27.92,28800.0,1450.6,28800.0,30.84,161.44,28800.0
instance_304,177.64,28800.0,145.56,28800.0,167.32,28800.0,18076.76,201.8
instance_681,2.56,191.0,0.68,52.72,4.36,197.28,8.96,2.6
instance_197,7.36,1.92,1.08,24.24,1.84,1.72,2.96,3.6
instance_352,4.16,109.84,1.4,24.32,4.24,148.36,0.88,1.76
instance_247,28800.0,4.08,28800.0,69.68,24870.08,11.36,35.16,28800.0
instance_1091,46.04,28800.0,1.12,28800.0,1.32,28800.0,2.4,107.44
instance_250,28800.0,2.32,28800.0,34.88,28800.0,6.48,15.92,28800.0
instance_1153,1943.32,28800.0,1095.44,28800.0,1804.6,28800.0,28800.0,1444.48
instance_622,0.64,28800.0,0.28,159.68,0.48,28800.0,0.64,0.4
instance_1051,28800.0,379.56,13205.92,710.56,23356.4,403.44,7988.52,28800.0
instance_52,9347.28,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,5660.0
instance_642,210.04,28800.0,247.88,28800.0,184.96,28800.0,28800.0,312.64
instance_244,110.0,0.88,157.8,16.24,111.0,3.12,6.4,106.2
instance_1098,28800.0,28800.0,28800.0,656.92,28800.0,28800.0,38.28,28800.0
instance_77,69.52,28800.0,103.88,28800.0,124.76,28800.0,28800.0,53.28
instance_96,182.52,63.04,132.04,1244.12,201.52,98.92,321.4,138.64
instance_312,28800.0,28800.0,2070.44,28800.0,2022.72,28800.0,28800.0,9705.0
instance_467,5.6,28800.0,4.84,458.6,7.84,28800.0,131.64,4.6
instance_934,13319.96,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,10786.08
instance_1171,11243.72,0.8,2095.32,7.36,2041.16,0.72,1.48,11449.52
instance_828,385.08,12.44,398.68,201.68,421.48,11.92,52.32,531.44
instance_983,113.44,28800.0,70.68,129.2,66.56,28800.0,57.84,68.84
instance_306,311.6,28800.0,116.28,28800.0,109.44,28800.0,28800.0,350.92
instance_1100,28800.0,28800.0,28800.0,4947.28,28800.0,28800.0,6191.8,28800.0
instance_637,6943.32,28800.0,1435.08,28800.0,2459.2,28800.0,28800.0,4572.12
instance_659,3413.84,28800.0,2215.16,28800.0,2412.44,28800.0,28800.0,3758.04
instance_678,631.92,1.76,541.84,156.52,600.08,4.96,5.08,912.68
